target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
144,ES,ESSAYS_PHILOSOPHY,2,María Zambrano,El hombre y lo divino,TITLE_AUTHOR,/works/OL938945W,El hombre y lo divino,María Zambrano,/books/OL19705710M,El hombre y lo divino,,spa,968,Fondo de cultura económica,1973,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
144,ES,ESSAYS_PHILOSOPHY,2,María Zambrano,El hombre y lo divino,TITLE_AUTHOR,/works/OL38887526W,El hombre y lo divino,María Zambrano,/books/OL52950570M,El hombre y lo divino,,spa,,Fondo de Cultura Economica,1966,,,1.0,1.0,0.915,NOT_PROBED,,,,,
144,ES,ESSAYS_PHILOSOPHY,2,María Zambrano,El hombre y lo divino,TITLE_AUTHOR,/works/OL8358333W,El Hombre y Lo Divino (Breviarios del Fondo de Cultura Economica),María Zambrano,/books/OL9486834M,El Hombre y Lo Divino (Breviarios del Fondo de Cultura Economica),,spa,9789681611248,Fondo de Cultura Economica USA,March 1997,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
148,ES,ESSAYS_PHILOSOPHY,2,Carlos Fuentes,La nueva novela hispanoamericana,BROAD,/works/OL10445830W,La nueva novela hispanoamericana,Carlos Fuentes,/books/OL13947520M,La nueva novela hispanoamericana,,spa,,Mortiz,1969,,,1.0,1.0,0.915,NOT_PROBED,,,,,
148,ES,ESSAYS_PHILOSOPHY,2,Carlos Fuentes,La nueva novela hispanoamericana,BROAD,/works/OL872222W,La nueva novela hispanoamericana,Carlos Fuentes,/books/OL23335150M,La nueva novela hispanoamericana,,spa,9682701422,J. Mortiz,1980,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
148,ES,ESSAYS_PHILOSOPHY,2,Carlos Fuentes,La nueva novela hispanoamericana,BROAD,/works/OL19683114W,La nueva novela hispanoamericana,Carlos Fuentes,/books/OL26899307M,La nueva novela hispanoamericana,,spa,,Mortiz,1969,,,1.0,1.0,0.915,NOT_PROBED,,,,,
148,ES,ESSAYS_PHILOSOPHY,2,Carlos Fuentes,La nueva novela hispanoamericana,BROAD,/works/OL31527890W,La nueva novela hispanoamericana \,Carlos Fuentes,/books/OL43193451M,La nueva novela hispanoamericana \,,spa,,J. Mortiz,1980,,,1.0,1.0,0.915,NOT_PROBED,,,,,
148,ES,ESSAYS_PHILOSOPHY,2,Carlos Fuentes,La nueva novela hispanoamericana,BROAD,/works/OL37465296W,La nueva novela hispanoamericana,Carlos Fuentes,/books/OL50484001M,La nueva novela hispanoamericana,,spa,,J. Mortiz,1974,,,1.0,1.0,0.915,NOT_PROBED,,,,,
168,ES,YOUTH,3,María Elena Walsh,Cuentopos de Gulubú,TITLE_AUTHOR,/works/OL9119626W,The Cuentopos de Gulubu,María Elena Walsh,/books/OL12954873M,The Cuentopos de Gulubu,,spa,9789500701105,Sudamericana,August 1994,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
168,ES,YOUTH,3,María Elena Walsh,Cuentopos de Gulubú,TITLE_AUTHOR,/works/OL9119627W,Cuentopos de Gulubu - Nuevo -,María Elena Walsh,/books/OL13000168M,Cuentopos de Gulubu - Nuevo -,,spa,9789508520937,"Espasa Calpe Mexicana, S.A.",March 1999,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
168,ES,YOUTH,3,María Elena Walsh,Cuentopos de Gulubú,TITLE_AUTHOR,/works/OL27123356W,Cuentopos de Gulubú / Silly Stories of Gulubu,María Elena Walsh,/books/OL36820079M,Cuentopos de Gulubú / Silly Stories of Gulubu,,spa,9781644739730,Penguin Random House Grupo Editorial,,,,0.95,1.0,0.8985,NOT_PROBED,,,,,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL9148802W,El Eternauta y Otras Historias,H. G. Oesterheld,/books/OL12993349M,El Eternauta y Otras Historias,,spa,9789505819928,Ediciones Colihue,September 1998,,,0.95,0.7368421052631579,0.8424473684210526,NOT_PROBED,,,,,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL16497355W,El eternauta,H. G. Oesterheld,/books/OL32721673M,El eternauta,edición especial literatura complementaria,spa,9789879085332,Doedytores,2012,,11348505,1.0,0.7368421052631579,0.9189473684210527,VALID_COVER,500,359,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-170-OL32721673M.jpeg,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL2174100W,El eternauta y otros cuentos de ciencia ficción,H. G. Oesterheld,/books/OL559977M,El eternauta y otros cuentos de ciencia ficción,,spa,9505819137,Ediciones Colihue,1995,,2291568,0.95,0.7368421052631579,0.8924473684210527,VALID_COVER,288,475,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-170-OL559977M.jpeg,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL9199771M,El Eternauta,H. G. Oesterheld | Francisco Solano Lopez,/books/OL9199771M,El Eternauta,El Mundo Arrepentido,spa,9789872083212,Doedytores,May 2006,,1055779,1.0,0.7368421052631579,0.9189473684210527,VALID_COVER,360,500,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-170-OL9199771M.jpeg,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL34953463W,"El Eternauta, 1957-2007, 50 Años",H. G. Oesterheld | Francisco Solano Lopez,/books/OL9200642M,"Eternauta, El - 50 Aos",,spa,9789879085264,Doedytores,December 2006,,1055961,0.95,0.7368421052631579,0.8924473684210527,VALID_COVER,500,368,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-170-OL9200642M.jpeg,
170,ES,GRAPHIC,3,Héctor Germán Oesterheld,El Eternauta,BROAD,/works/OL9201277M,El Eternauta,Solano Lopez | H. G. Oesterheld,/books/OL9201277M,El Eternauta,,spa,9789879961926,Distribuidora Record,October 1994,,,1.0,0.7368421052631579,0.8689473684210527,NOT_PROBED,,,,,
