target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL15102116W,Canti,Giacomo Leopardi,/books/OL19710469M,Canti,"con una scelta da le  operette morali, i persiere, gli appunti, lo zibaldone",ita,,Mondadori,1966,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL15101915W,"Attraverso lo ""Zibaldone""",Giacomo Leopardi,/books/OL22442995M,"Attraverso lo ""Zibaldone""",,ita,,Unione Tipgrafico-Editrice Torinese,1944,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL19767644W,Canti,Giacomo Leopardi,/books/OL26980312M,Canti,"con una scelta da le Operette morali, i pensieri, gli appunti lo zibaldone",ita,,Scolastiche Mondadori,1970,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL28201882W,Zibaldone di pensieri,Giacomo Leopardi,/books/OL38609445M,Zibaldone di pensieri,edizione fotografica dell'autografo con gli indici e lo schedario,ita,,Scuola normale superiore,1989,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL28610735W,Zibaldone Di Pensieri,Giacomo Leopardi,/books/OL39229806M,Zibaldone Di Pensieri,,ita,9788804530084,Mondadori,2011,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL37657540W,Zibaldone Di Pensieri,Giacomo Leopardi,/books/OL50775752M,Zibaldone Di Pensieri,,ita,9781021167729,"Creative Media Partners, LLC",2023,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL38649420W,Zibaldone di pensieri,Giacomo Leopardi,/books/OL52608050M,Zibaldone di pensieri,,ita,,Mondadori,1961,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL38710058W,Zibaldone,Giacomo Leopardi,/books/OL52699830M,Zibaldone,,ita,,Le Monnier,1922,,,1.0,1.0,0.915,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL38723571W,Controcanti e bizzarrie,Giacomo Leopardi,/books/OL52718830M,Controcanti e bizzarrie,spunti poetici e note curiose dallo Zibaldone,ita,,CNSL,1998,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL38877742W,Zibaldone di pensieri,Giacomo Leopardi,/books/OL52936499M,Zibaldone di pensieri,,ita,,Scuola Normale Superiore,1989,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL43817699W,Zibaldone di pensieri,Giacomo Leopardi | Fabiana Cacciapuoti,/books/OL59732694M,Zibaldone di pensieri,,ita,9788868431204,Donzelli editore,2014,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL44492201W,"Attraverso lo ""Zibaldone""",Giacomo Leopardi | Valentino Piccoli,/books/OL60764516M,"Attraverso lo ""Zibaldone""",,ita,,Unione tipografico-editrice torinese,1920,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,TITLE_AUTHOR,/works/OL44920616W,Zibaldone di pensieri,Giacomo Leopardi,/books/OL61301406M,Zibaldone di pensieri,,ita,,A. Mondadori,1937,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,AUTHOR_ONLY,/works/OL602169W,Il sergente nella neve,Mario Rigoni Stern,/books/OL19030984M,Il sergente nella neve,ricordi della ritirata di Russia,ita,8806160311,Einaudi,2001,,9688656,1.0,1.0,0.9900000000000001,VALID_COVER,296,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-138-OL19030984M.jpeg,
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,TITLE_AUTHOR,/works/OL602169W,Il sergente nella neve,Mario Rigoni Stern,/books/OL23096249M,Il Sergente Nella Neve,,ita,880611784X,Einaudi,1990,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,TITLE_AUTHOR,/works/OL20018881W,Il sergente nella neve,Mario Rigoni Stern,/books/OL27198946M,Il sergente nella neve,ricordi della ritirata di Russia,ita,9788806219666,Einaudi,2014,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,TITLE_AUTHOR,/works/OL44996880W,Il sergente nella neve,Mario Rigoni Stern,/books/OL61390410M,Il sergente nella neve,ricordi della ritirata di Russia,ita,,Einaudi,1963,,,1.0,1.0,0.915,NOT_PROBED,,,,,
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,TITLE_AUTHOR,/works/OL45280473W,Il sergente nella neve,Mario Rigoni Stern,/books/OL61726085M,Il sergente nella neve,Ricordi della ritirata di Russia,ita,,Einaudi,1967,,,1.0,1.0,0.915,NOT_PROBED,,,,,
139,IT,HISTORY_SOCIETY,2,Nuto Revelli,Il mondo dei vinti,TITLE_AUTHOR,/works/OL2426816W,Il mondo dei vinti,Nuto Revelli,/books/OL4675351M,Il mondo dei vinti,testimonianze di vita contadina,ita,,Einaudi,1977,,,1.0,1.0,0.915,NOT_PROBED,,,,,
140,IT,HISTORY_SOCIETY,2,Carlo Ginzburg,Il formaggio e i vermi,BROAD,/works/OL14872792W,Il formaggio e i vermi,Carlo Ginzburg | Anne C. Tedeschi | John Tedeschi | Francisco Martín Arribas | Justo Serna | Anaclet Pons Pons,/books/OL4316225M,Il formaggio e i vermi,il cosmo di un mugnaio del '500,ita,,G. Einaudi,1976,,,1.0,1.0,0.915,NOT_PROBED,,,,,
143,IT,HISTORY_SOCIETY,2,Antonio Gramsci,Lettere dal carcere,AUTHOR_ONLY,/works/OL29299975W,Quaderni del carcere,Antonio Gramsci,/books/OL42489884M,Quaderni Del Carcere,,ita,9798655292901,Independently Published,2021,,,0.6666666666666666,1.0,0.7633333333333333,NOT_PROBED,,,,,
143,IT,HISTORY_SOCIETY,2,Antonio Gramsci,Lettere dal carcere,AUTHOR_ONLY,/works/OL77375W,Quaderni del carcere,Antonio Gramsci,/books/OL4816999M,Quaderni del carcere,,ita,,G. Einaudi,1975,,14821015,0.6666666666666666,1.0,0.7883333333333333,VALID_COVER,313,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-143-OL4816999M.jpeg,
143,IT,HISTORY_SOCIETY,2,Antonio Gramsci,Lettere dal carcere,AUTHOR_ONLY,/works/OL77382W,Lettere dal carcere,Antonio Gramsci,/books/OL5085359M,Letters from prison.,,eng | ita,006012539X,Harper & Row,1973,,13026579,1.0,1.0,0.9900000000000001,VALID_COVER,306,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-143-OL5085359M.jpeg,
144,IT,HISTORY_SOCIETY,2,Piero Calamandrei,Uomini e città della Resistenza,TITLE_ONLY,/works/OL4856064W,Uomini e città della Resistenza,"Calamandrei, Piero",/books/OL15379310M,Uomini e città della Resistenza,(1944-1954),ita,8809150023,Linea d'ombra,1994,,,1.0,0.6470588235294118,0.8447058823529412,NOT_PROBED,,,,,
144,IT,HISTORY_SOCIETY,2,Piero Calamandrei,Uomini e città della Resistenza,TITLE_ONLY,/works/OL32924431W,Uomini e città della Resistenza,"Calamandrei, Piero",/books/OL44769387M,Uomini e città della Resistenza,discorsi scritti ed epigrafi,ita,9788842096788,Laterza,2011,,,1.0,0.6470588235294118,0.8447058823529412,NOT_PROBED,,,,,
144,IT,HISTORY_SOCIETY,2,Piero Calamandrei,Uomini e città della Resistenza,AUTHOR_ONLY,/works/OL43365600W,Lauro De Bosis e la resistenza,Piero Calamandrei,/books/OL59064405M,Lauro De Bosis e la resistenza,,ita,,Stab. tip Nacci,1951,,,0.6229508196721312,1.0,0.7151639344262295,NOT_PROBED,,,,,
144,IT,HISTORY_SOCIETY,2,Piero Calamandrei,Uomini e città della Resistenza,TITLE_AUTHOR,/works/OL43938662W,Uomini e città della Resistenza,Piero Calamandrei,/books/OL59916342M,Uomini e città della Resistenza,discorsi scritti ed epigrafi,ita,,Editori Laterza,1955,,,1.0,1.0,0.915,NOT_PROBED,,,,,
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,TITLE_AUTHOR,/works/OL11101129W,Storia d'Italia dal 1871 al 1915,Benedetto Croce,/books/OL14578683M,Storia d'Italia dal 1871 al 1915.,,ita,,Laterza & Figli,1966,,,1.0,1.0,0.915,NOT_PROBED,,,,,
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,TITLE_AUTHOR,/works/OL1107899W,Storia d'Italia dal 1871 al 1915,Benedetto Croce,/books/OL16527715M,Storia d'Italia dal 1871 al 1915.,,ita,,,1966,,,1.0,1.0,0.895,NOT_PROBED,,,,,
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,TITLE_AUTHOR,/works/OL33246880W,Storia d'Italia dal 1871 al 1915,Benedetto Croce,/books/OL45138815M,Storia d'Italia dal 1871 al 1915,,ita,8845908720,Adelphi,1991,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,TITLE_AUTHOR,/works/OL42333349W,Storia d'Italia dal 1871 al 1915,Benedetto Croce,/books/OL57427234M,Storia d'Italia dal 1871 al 1915,,ita,,G. Laterza & Figli,1928,,,1.0,1.0,0.915,NOT_PROBED,,,,,
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,TITLE_AUTHOR,/works/OL43833452W,Storia d'Italia dal 1871 al 1915,Benedetto Croce,/books/OL59755184M,Storia d'Italia dal 1871 al 1915,,ita,,Laterza,1939,,,1.0,1.0,0.915,NOT_PROBED,,,,,
148,IT,YOUTH,3,Gianni Rodari,La freccia azzurra,BROAD,/works/OL2284452W,La Freccia Azzurra,Gianni Rodari,/books/OL15969775M,La Freccia Azzurra,,ita,883593091X,Editori Riuniti,1987,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
150,IT,YOUTH,3,Gianni Rodari,C'era due volte il barone Lamberto,TITLE_AUTHOR,/works/OL2284419W,"C'era due volte il barone Lamberto, ovvero",Gianni Rodari,/books/OL4324377M,"C'era due volte il barone Lamberto, ovvero",I misteri dell'isola di San Giulio,ita,,Einaudi,1978,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
150,IT,YOUTH,3,Gianni Rodari,C'era due volte il barone Lamberto,TITLE_AUTHOR,/works/OL37451247W,C'era due volte il barone Lamberto,Gianni Rodari,/books/OL50465871M,C'era due volte il barone Lamberto,"ovvero, I misteri dell'isola di San Giulio",ita,,Einaudi,1978,,,1.0,1.0,0.915,NOT_PROBED,,,,,
154,IT,YOUTH,3,Silvana Gandolfi,L'isola del tempo perso,TITLE_AUTHOR,/works/OL2284255W,L' isola del tempo perso,Silvana Gandolfi,/books/OL492280M,L' isola del tempo perso,,ita,8877824867,Salani,1997,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
155,IT,YOUTH,3,Angela Nanetti,Mio nonno era un ciliegio,TITLE_AUTHOR,/works/OL2284266W,Mio nonno era un ciliegio,Angela Nanetti,/books/OL492284M,Mio nonno era un ciliegio,,ita,887926270X,Einaudi ragazzi,1998,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
158,IT,GRAPHIC,3,Gipi,Appunti per una storia di guerra,TITLE_AUTHOR,/works/OL35983589W,Appunti per una storia di guerra,Gipi,/books/OL48574615M,Appunti per una storia di guerra,,ita,9788888063980,Coconino Press,2004,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
158,IT,GRAPHIC,3,Gipi,Appunti per una storia di guerra,TITLE_AUTHOR,/works/OL39250273W,Appunti per una storia di guerra,Gipi,/books/OL53433362M,Appunti per una storia di guerra,,ita,9788817014205,Rizzoli,2006,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
162,IT,GRAPHIC,3,Igort,Quaderni ucraini,AUTHOR_ONLY,/works/OL20051600W,Quaderni giapponesi,Igort,/books/OL27231622M,Quaderni giapponesi,un viaggio nell'impero dei segni,ita,9788876182693,Coconino Press,2015,,13833441,0.6285714285714286,1.0,0.7931428571428573,VALID_COVER,355,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-162-OL27231622M.jpeg,
162,IT,GRAPHIC,3,Igort,Quaderni ucraini,BROAD,/works/OL33011661W,Quaderni ucraini,Igort,/books/OL44869972M,Quaderni ucraini,memorie dai tempi dell'URSS,ita,9788804604426,Mondadori,2010,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
162,IT,GRAPHIC,3,Igort,Quaderni ucraini,AUTHOR_ONLY,/works/OL19956837W,Quaderni russi,Igort,/books/OL62240768M,Quaderni russi,sulle tracce di Anna Politkovskaja : un reportage disegnato,ita,9788876182808,Coconino Press,2015,,,0.7333333333333333,1.0,0.7986666666666667,NOT_PROBED,,,,,
164,IT,GRAPHIC,3,Lorenzo Mattotti,Fuochi,TITLE_AUTHOR,/works/OL2297473W,Fuochi,Lorenzo Mattotti,/books/OL1342271M,Fuochi,,ita,8872480094,Granata,1991,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
164,IT,GRAPHIC,3,Lorenzo Mattotti,Fuochi,TITLE_AUTHOR,/works/OL33353127W,Fuochi,Lorenzo Mattotti,/books/OL45257272M,Fuochi,,ita,9788806199357,Einaudi,2009,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
