source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL12451747M,Le fantôme d'Hollywood,,Ray Bradbury,1,9782207239285,1992,Denoël,Fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL59424849M,Le Vin de l'été,,Ray Bradbury,1,9782207161968,2020,Denoël,Fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL12451937M,Les machines à bonheur,,Ray Bradbury,1,9782207250662,2000,Denoël,Fantasy,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL27278499M,Monstrueusement vôtre,,Ray Bradbury,1,9782267008562,1990,Christian Bourgois,,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8839621M,Train de nuit pour Babylone,,Ray Bradbury,1,9782070419852,2001,Gallimard,Fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8864559M,Un remède à la mélancolie,,Ray Bradbury,1,9782207300497,,Denoël,,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL12607411M,"BD Pirate: Cédric, tome 4",Papa a de la classe,Raoul Cauvin | Laudec,2,9782800133331,2003,Dupuis,BD et romans graphiques,0,,,Raoul Cauvin,Raoul Cauvin=15
/books/OL8940459M,"Cédric, tome 3",Classes tous risques,Raoul Cauvin | Laudec,2,9782800117393,1990,Dupuis,,0,,,Raoul Cauvin,Raoul Cauvin=15
/books/OL12606949M,"Cédric, tome 6",Chaud et froid,Raoul Cauvin | Laudec,2,9782800119908,1993,Dupuis,,0,,,Raoul Cauvin,Raoul Cauvin=15
/books/OL8940392M,"Les Tuniques bleues, tome 2",Du nord au sud,Raoul Cauvin | Louis Salvérius,2,9782800108599,1986,Dupuis,,0,,,Raoul Cauvin,Raoul Cauvin=15
/books/OL12606721M,"Les Tuniques bleues, tome 3",Et pour quinze cents dollars en plus,Raoul Cauvin | Louis Salvérius,2,9782800108605,1986,Dupuis,,0,,,Raoul Cauvin,Raoul Cauvin=15
/books/OL27070985M,Les Tuniques bleues,Arabesque,Raoul Cauvin | Willy Lambil,2,9782800135120,2005,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL12606728M,"Les tuniques bleues, tome 11",Des Bleus en noir et blanc,Raoul Cauvin | Willy Lambil,2,9782800108681,1986,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
