row_index,language,title,authors,decision,cover_reference_count,cover_references
310,ES,Impecable-Implacable,Gabriel F. Gutnisky,KEEP_CORE,0,
311,ES,Muñecos y animales de tela,Gabriela Caporale | Norberto Alayón,KEEP_CORE,0,
312,ES,La noche se hizo para los hombres,Gabriela Rodriguez | Benno De Keijzer,KEEP_CORE,0,
313,ES,Técnicas de investigación en ciencias humanas,Gemma Muñoz-Alonso López,KEEP_CORE,0,
314,ES,Lago del Sol Largo,Gene Wolfe,KEEP_TRANSLATION,0,
315,ES,Soldado de Arete,Gene Wolfe,KEEP_TRANSLATION,0,
316,ES,Rebelión en la granja,George Orwell,KEEP_TRANSLATION,0,
317,ES,Psicologia del arte (COLECCION PSICOLOGIA) (Coleccion Psicologia / Ediciones Piramide),Gisele Marty,KEEP_CORE,0,
318,ES,El Dinosaurio Sigue Alli/the Dinosaur Still There,Gloria Estela Gonzalez Zenteno,KEEP_CORE,0,
319,ES,Educacion Artistica En El Siglo XXI,Graciela Blasi,KEEP_CORE,0,
320,ES,"Arbol del Verano, El",Guy Gavriel Kay,KEEP_TRANSLATION,0,
321,ES,La condición humana,Hannah Arendt,KEEP_TRANSLATION,0,
322,ES,Los orígenes del totalitarismo,Hannah Arendt,KEEP_TRANSLATION,0,
323,ES,Sobre la violencia,Hannah Arendt,KEEP_TRANSLATION,0,
324,ES,De la razón antropofágica y otros ensayos,Haroldo de Campos,KEEP_TRANSLATION,0,
325,ES,Oratoria De 3 En 3,Hector Nogue,KEEP_CORE,0,
326,ES,Diablillo,Heike Hohlbein | Wolfgang Hohlbein,KEEP_TRANSLATION,0,
327,ES,Esaú y Jacob,Helen Caldwell | John Temple Graves | Machado de Assis,KEEP_TRANSLATION,0,
328,ES,Moby Dick,Herman Melville,KEEP_TRANSLATION,0,
329,ES,Herve Di Rosa En Mexico,Herve Di Rosa,KEEP_CORE,0,
330,ES,Las Instituciones Politicas de Gobierno (Temas--Politica),Hipolito Orlandi,KEEP_CORE,0,
331,ES,La Reformulacion de La Identidad Generica En La Narrativa de Mujeresargentinas del Siglo XX (Nueva Critica Hispanoamericana),Holmfridur Gardarsdottir,KEEP_CORE,0,
332,ES,Las ciencias naturales en México,Hugo Arechiga,KEEP_CORE,0,
333,ES,Veneno (Llibres de La Nostra Terra),Hugo Fontana,KEEP_CORE,0,
334,ES,Determinismos Y Alternativas En Las Ciencias Sociales De America Latina,Hugo Merino Zemelman,KEEP_CORE,0,
335,ES,Sujeto,Hugo Zemelman Merino,KEEP_CORE,0,
336,ES,"Retorica, induccion y ciencia en Aristoteles",Héctor Zagal Arreguín,KEEP_CORE,0,
337,ES,Complice,Iain Banks,KEEP_TRANSLATION,0,
338,ES,Pasos sobre cristal,Iain Banks,KEEP_TRANSLATION,0,
339,ES,Una cancion de piedra,Iain Banks,KEEP_TRANSLATION,0,
340,ES,El día en que murió Allende,Ignacio González Camus,KEEP_CORE,0,
341,ES,De historiografía lingüística e historia de las lenguas,Ignacio Guzman Betancourt,KEEP_CORE,0,
342,ES,Integrar La Educacion Artistica,Irma Fuentes Mata,KEEP_CORE,0,
343,ES,Las Claves Del Arte Precolombino,J. Alcina,KEEP_CORE,0,
344,ES,La Ilustración y las ciencias,"J. L., J. Moscoso, J. Primentel (Eds.) Barona",KEEP_CORE,0,
345,ES,La filosofia aristotelica del lenguaje,Jaime Araos San Martin,KEEP_CORE,0,
346,ES,Calderón y la máquina barroca,Javier Aparicio Maydeu,KEEP_CORE,0,
347,ES,El Teatro Principal de Guadalajara,Javier Hernandez Larraanaga,KEEP_CORE,0,
348,ES,Obras maestras españolas del Museo Goya de Castres,Jean-Louis Augé,KEEP_CORE,0,
349,ES,El trabajo de campo en la educacion primaria,Jesus Garcia Alba,KEEP_CORE,0,
350,ES,La Politica Del Consenso,Jesus Rodriguez Zepeda,KEEP_CORE,0,
351,ES,Comerciantes Españoles En La Lima Borbonica,Jesus Turiso Sebastian,KEEP_CORE,0,
352,ES,La Generacion Del 98 Frente Al Nuevo Fin De Siglo.,Jesús Torrecilla,KEEP_CORE,0,
353,ES,Homo ludens (COLECCION HISTORIA) (Historias / History),Johan Huizinga,KEEP_TRANSLATION,0,
354,ES,Mindhunter,John E. Douglas | Mark Olshaker,KEEP_TRANSLATION,0,
355,ES,Donde Esta Carmen Sandiego?,John Peel,KEEP_TRANSLATION,0,
356,ES,El utilitarismo,John Stuart Mill,KEEP_TRANSLATION,0,
357,ES,Ensayo Sobre La Libertad,John Stuart Mill,KEEP_TRANSLATION,0,
358,ES,La lógica de las ciencias morales,John Stuart Mill,KEEP_TRANSLATION,0,
359,ES,Memorial de Aires,John Temple Graves | Machado de Assis,KEEP_TRANSLATION,0,
360,ES,La ciudad situada / The Situated City (Libros Del Tiempo / Books of Time),Johnny Lorenz | Clarice Lispector,KEEP_TRANSLATION,0,
361,ES,Hay Alguien Ahi (Quintaesencia),Jordi Urmeneta | Antoni Navarrete,KEEP_CORE,0,
362,ES,Responsabilidad de la poesía,Jorge Arbeleche,KEEP_CORE,0,
363,ES,"Poder, resistencia y conflictos en las provincias vascas","Jornadas de Investigación Histórica sobre Poder y Conflicto en el País Vasco, Siglos XV-XVIII (1st 2000 Antigua Universidad de Oñati)",KEEP_CORE,0,
364,ES,El espacio público de las ciencias sociales y humanas,"Jornadas Internacionales ""El espacio público de las ciencias sociales y humanas"" (2006 Buenos Aires, Argentina?)",KEEP_CORE,0,
365,ES,Periodismo Cientifico En El Siglo XVIII,Jose Antonio de Alzate y. Ramirez,KEEP_CORE,0,
366,ES,Nacion Y Estado En Iberoamerica (Sudamericana Pensamiento),Jose C. Chiaramonte,KEEP_CORE,0,
367,ES,Tendencias en desvertebración social y en políticas de solidaridad,Jose Felix Tezanos,KEEP_CORE,0,
368,ES,La Izquierda Argentina Que No Fue,Jose Gabriel Vazeilles,KEEP_CORE,0,
369,ES,El Museo Nacional De Bellas Artes,Jose Linares,KEEP_CORE,0,
370,ES,El Circulo De Bellas Artes,Jose Luis Temes,KEEP_CORE,0,
371,ES,Montajes Y Fragmentos: Una Aproximacion A La Narrativa Espanola De Vanguardia.,Jose M. Del Pino,KEEP_CORE,0,
372,ES,El Fin de La Inocencia,Jose Maria Simonetti,KEEP_CORE,0,
373,ES,"Revelaciones Las artes en America Latina, 1492-1820 (Arte Universal) (Arte Universal)",Joseph Rishel,KEEP_CORE,0,
374,ES,Cuyano alborotador,José Ignacio García Hamilton,KEEP_CORE,0,
375,ES,Antimperialismo y nación,José Ingenieros,KEEP_CORE,0,
376,ES,Semiotica del Quijote. Teoria y practica de la ficcion narrativa.,José Maria PAZ GAGO,KEEP_CORE,0,
377,ES,La obra de José Medina Echavarría,José Medina Echavarría,KEEP_CORE,0,
378,ES,La formación de las almas,José Murilo de Carvalho,KEEP_TRANSLATION,0,
379,ES,Los Cristos de Querétaro,José Rodolfo Anaya Larios,KEEP_CORE,0,
380,ES,Atlas básico de biología,José Tola,KEEP_CORE,0,
381,ES,Escritos póstumos de Juan Bautista Alberdi.,Juan Bautista Alberdi,KEEP_CORE,0,
382,ES,Obras completas de J. B. Alberdi ...,Juan Bautista Alberdi,KEEP_CORE,0,
383,ES,Biografía de José Félix Ribas,Juan Vicente González,KEEP_CORE,0,
384,ES,Kosice,Juan-Jacobo Bajarlia,KEEP_CORE,0,
385,ES,Barcelona Design Guide/Spanish/English,Juliet Pomes Leiz,KEEP_CORE,0,
386,ES,Por siempre Ambar,Kathleen Winsor,KEEP_TRANSLATION,0,
387,ES,"La plaza mayor, centro de la metrópoli?",Kathrin Wildner,KEEP_CORE,0,
388,ES,Narrativa de la rebelion zapatista. Los relatos del Subcomandante Marcos. (Coleccion Nexos y Diferencias) (Coleccion Nexos y Diferencias),Kristine Vanden Berghe,KEEP_CORE,0,
389,ES,Isidro Miranda - Sus Artistas,Laura Messing,KEEP_CORE,0,
390,ES,Como hablar en radio y television/ How to speak on radio and television,Lidia Argibay | Celia Pagan,KEEP_CORE,0,
391,ES,Signos Esteticos y Teoria,Lluis X. Alvarez,KEEP_CORE,0,
392,ES,Seis personajes en busca de autor,Luigi Pirandello,KEEP_TRANSLATION,0,
393,ES,"Asclepiades De Samos, Epigramas Y Fragmentos",Luis Arturo Guichard,KEEP_CORE,0,
394,ES,El Siglo XVII,M. Mainstone,KEEP_TRANSLATION,0,
395,ES,"Ciencia, Tecnologia/Naturaleza, Cultura En El Siglo XXI",M. Medina,KEEP_CORE,0,
396,ES,"Sociocriticas Practicas Textuales: Cultura De Fronteras (Teoria Literaria : Texto Y Teoria, 7)",M. Pierrete Malcuzynski,KEEP_CORE,0,
397,ES,Gravedad Artificial,M. T. Anderson,KEEP_TRANSLATION,0,
398,ES,Contrabando y sociedad en el Río de la Plata colonial,Macarena Perusset,KEEP_CORE,0,
399,ES,Don Casmurro,Machado de Assis,KEEP_TRANSLATION,0,
400,ES,El Alienista,Machado de Assis,KEEP_TRANSLATION,0,
401,ES,Quincas Borba,Machado de Assis,KEEP_TRANSLATION,0,
402,ES,Indagaciones,Magaly Espinosa,KEEP_CORE,0,
403,ES,Escritos politicos y sociales,Manuel García-Pelayo,KEEP_CORE,0,
404,ES,Medio siglo de cultura (1939-1989),Manuel L. AbellÁN,KEEP_CORE,0,
405,ES,LA Mamama/Mamama,Manuel Lopez De Tejada,KEEP_CORE,0,
406,ES,Los Reyes Taumaturgos,Marc Bloch | Dr. Antonio Fontoura,KEEP_TRANSLATION,0,
407,ES,El Fundamentalismo Islamico/ The Islamic Fundamentalism (Cronica Del Siglo XX / XX Century Chronicles),Marcelo Borrelli | Mercedes Saborido,KEEP_CORE,0,
408,ES,"Ciencia, Tecnica Y Humanismo",Marcos Meeroff | Agustin Norberto Candioti,KEEP_CORE,0,
409,ES,De Fusiladores Y Morcilleros,Margot Bersteeg,KEEP_CORE,0,
410,ES,Herederas Y Heridas (Feminismos),Maria A. Garcia De Leon,KEEP_CORE,0,
411,ES,Arte Argentino y Latinoamericano del Siglo XX,Maria Amalia Garcia,KEEP_CORE,0,
412,ES,Entre El Cuerpo Y El Alma,Maria del Rosario Farga,KEEP_CORE,0,
413,ES,Arte Y Toros,Maria Dolores Palacios Lopez,KEEP_CORE,0,
414,ES,Arte Argentino Para El Tercer Milenio,Maria Esther Fernandez Navarro,KEEP_CORE,0,
415,ES,Delmira Agustini,Maria Jose Bruna Bragado,KEEP_CORE,0,
416,ES,Politica De La Memoria,Maria Teresa De La Garza,KEEP_CORE,0,
417,ES,Curso De Ciencia De La Administracion/ Science Course of Administration,Mariano Baena Del Alcazar,KEEP_CORE,0,
418,ES,Artículos,Mariano José de Larra,KEEP_CORE,0,
419,ES,Galileo En Roma/ Galileo in Rome,"Mariano-shea, William R. J. Artigas",KEEP_CORE,0,
420,ES,De Trujillo hacia el mundo,Mario Briceño-Iragorry,KEEP_CORE,0,
421,ES,No robarás las botas de los muertos,Mario Delgado Aparaín,KEEP_CORE,0,
422,ES,Paisajes Del Limbo,Mario Gonzalez Suarez,KEEP_CORE,0,
423,ES,"Ver, Conocer, Dominar",Marta Penhos,KEEP_CORE,0,
424,ES,Nombres Del Pensamiento Social / Names of the Social Thinking (Coleccion Polemos),Marta Perez Fernandez,KEEP_CORE,0,
425,ES,100 Recursos Practicos En El Dibujo y La Pintura,Martin Antonino,KEEP_CORE,0,
426,ES,El Mejor Amigo de La Ciencia,Martin de Ambrosio,KEEP_CORE,0,
427,ES,Limbo (Tezontle),Martin Kovensky,KEEP_CORE,0,
428,ES,Francisco de Vitoria,María del Carmen Rovira,KEEP_CORE,0,
429,ES,Bitácora de un viaje por la gerencia social,María Elena Silva-Díaz,KEEP_CORE,0,
430,ES,Élites intelectuales en el sur de Colombia,María Teresa Álvarez Hoyos,KEEP_CORE,0,
431,ES,Bricolage Contemporaneo,Matilde Marin,KEEP_CORE,0,
432,ES,Un Patrimonio Protegido,Mercedes de Las Carreras,KEEP_CORE,0,
433,ES,Tomando Cartas En El Asunto,Meri Torras,KEEP_CORE,0,
434,ES,Las últimas obras de José Donoso,Michael Colvin,KEEP_CORE,0,
435,ES,Rituales Con Velas,Michele Chatellier,KEEP_CORE,0,
436,ES,Estilo Mexicano,Miguel Angel Fernandez,KEEP_CORE,0,
437,ES,Génesis del patrimonialismo en México,Miguel Angel Rodríguez,KEEP_CORE,0,
438,ES,Miguel D'Arienzo,Miguel D'Arienzo,KEEP_CORE,0,
439,ES,Compendio del Quijote,Miguel de Cervantes Saavedra,KEEP_CORE,0,
440,ES,Don Quijote de la Mancha (Clasicos Inolvidables),Miguel de Cervantes Saavedra,KEEP_CORE,0,
441,ES,El Coloquio de los Perros,Miguel de Cervantes Saavedra,KEEP_CORE,0,
442,ES,El ingenioso Hidalgo Don Quijote de la Mancha,Miguel de Cervantes Saavedra,KEEP_CORE,0,
443,ES,El ingenioso Hidalgo Don Quijote de la Mancha - Segunda Parte,Miguel de Cervantes Saavedra,KEEP_CORE,0,
444,ES,El Rufian Dichoso,Miguel de Cervantes Saavedra,KEEP_CORE,0,
445,ES,Erase una vez Don Quijote,Miguel de Cervantes Saavedra,KEEP_CORE,0,
446,ES,Los baños de Argel ; Pedro de Urdemalas,Miguel de Cervantes Saavedra,KEEP_CORE,0,
447,ES,Corrupcion / Corruption,Miguel Pedrero,KEEP_CORE,0,
448,ES,La investigación lingüística desde la filosofía de la ciencia,Milagros Fernandez Perez,KEEP_CORE,0,
449,ES,Manual de Ciencia Política,Miquel Caminal Badía,KEEP_CORE,0,
450,ES,La verdad bajo la tierra,Miquel Dewever-Plana,KEEP_CORE,0,
451,ES,"Canto, Danza y Libacion En Los Andes",Monica Gudemos,KEEP_CORE,0,
452,ES,Historias del bello sexo/ Stories of the Beautiful Sex,Monserat Galt,KEEP_CORE,0,
453,ES,Manual Practico de Escritura Academica II,Montolio,KEEP_CORE,0,
454,ES,Seres Hibridos: Apropiacion de Motivos Miticos Mediterraneos,Museo Arqueol Ogico Nacional,KEEP_CORE,0,
455,ES,Salon Arturo y Rebeca Rabinovich,Museo de Arte Moderno de Medell in,KEEP_CORE,0,
456,ES,Museo Nacional Del Virreinato/national Museum Of The Virreinato,Museo Nacional del Virreinato,KEEP_CORE,0,
457,ES,México 2020,"México 2020 (1998 Mexico City, Mexico?)",KEEP_CORE,0,
458,ES,Historia General del Arte En La Argentina - Tomo 10,Nacional de Bellas Artes Academia,KEEP_CORE,0,
459,ES,"Romulo Rozo, el indoamericano universal en el centenario de su nacimiento (Biblioteca de la Academia Boyacense de Historia)",Napoleon Peralta Barrera,KEEP_CORE,0,
460,ES,El regreso de Martín Aquino,Napoleón Baccino Ponce de León,KEEP_CORE,0,
461,ES,Maluco,Napoleón Baccino Ponce de León,KEEP_CORE,0,
462,ES,Nedko Solakov,Nedko Solakov,KEEP_CORE,0,
463,ES,El príncipe,Niccolò Machiavelli,KEEP_TRANSLATION,0,
464,ES,Qué es ser de izquierda?,Nicolás Lynch,KEEP_CORE,0,
465,ES,Polesello,Nora Hochbaum,KEEP_CORE,0,
466,ES,Abece de la Vida,Octavio Colmenares Vargas | Colmenares Octavio,KEEP_CORE,0,
467,ES,La Malinche,Osvaldo Romero Melgarejo,KEEP_CORE,0,
468,ES,La Hermana/ the Sister,P. Yanielli Kaufmann,KEEP_CORE,0,
469,ES,Pinochet,Pablo Azocar,KEEP_CORE,0,
470,ES,La nación en tiempo heterogéneo y otros estudios subalternos,Partha Chatterjee,KEEP_TRANSLATION,0,
471,ES,Instituto Di Tella,Patricia Thompson Rizzo,KEEP_CORE,0,
472,ES,Imagenes de Ciudad,Paula Gonzalez Vergara,KEEP_CORE,0,
473,ES,Chile,Pedro Alvarez Caselli,KEEP_CORE,0,
474,ES,El Pensamiento Politico De La Derecha Española En El Siglo XX,Pedro Carlos Gonzalez Cuevas,KEEP_CORE,0,
475,ES,La última cena del ensayo,Pedro Téllez,KEEP_CORE,0,
476,ES,Secretos sexuales,Penny Slinger | Nik Douglas,KEEP_TRANSLATION,0,
477,ES,La ciencia moderna y el anarquismo,Peter Kropotkin,KEEP_TRANSLATION,0,
478,ES,Palabras de Un Rebelde,Peter Kropotkin,KEEP_TRANSLATION,0,
479,ES,Las Claves de Angeles y Demonios (The Keys to Angels and Demons) (Historia Incognita),Philippe Darwin,KEEP_CORE,0,
480,ES,Avance de La Insignificancia,Piera Castoriadis-Aulagnier,KEEP_TRANSLATION,0,
481,ES,Tratamiento Digital De Imagenes/ Digital Image Processing,R. Wood | Rafael C. Gonzalez,KEEP_CORE,0,
482,ES,Diseno Audiovisual,Rafael Rafols,KEEP_CORE,0,
483,ES,Historia regional de Yucatan / Regional History of Yucatan (Perfil Socioeconomico / Socioeconomico Profile),Ramirez | Luis Alfonso Conalep | Luis A. Ramírez Carrillo,KEEP_CORE,0,
484,ES,Ramon Casas - Impresionistas y Su Epoca -,Ramon Casas,KEEP_CORE,0,
485,ES,Introduccion a La Constitucion Espanola,Ramon Tamames | Laura Tamames,KEEP_CORE,0,
486,ES,Huellas del Ojo,Raul Santana,KEEP_CORE,0,
487,ES,El Arte Objeto,Raul Vera Ocampo,KEEP_CORE,0,
488,ES,Ahora y siempre,Ray Bradbury,KEEP_TRANSLATION,0,
489,ES,Algo Mas En El Equipaje,Ray Bradbury,KEEP_TRANSLATION,0,
490,ES,Crónicas marcianas,Ray Bradbury,KEEP_TRANSLATION,0,
491,ES,El hombre ilustrado,Ray Bradbury,KEEP_TRANSLATION,0,
492,ES,El vino del estío,Ray Bradbury,KEEP_TRANSLATION,0,
493,ES,Fahrenheit 451,Ray Bradbury,KEEP_TRANSLATION,0,
494,ES,Fantasmas de lo nuevo,Ray Bradbury,KEEP_TRANSLATION,0,
495,ES,La feria de las tinieblas,Ray Bradbury,KEEP_TRANSLATION,0,
496,ES,Las doradas manzanas del sol,Ray Bradbury,KEEP_TRANSLATION,0,
497,ES,Las maquinarias de la alegría,Ray Bradbury,KEEP_TRANSLATION,0,
498,ES,Memoria de Crimenes,Ray Bradbury,KEEP_TRANSLATION,0,
499,ES,Mucho después de medianoche,Ray Bradbury,KEEP_TRANSLATION,0,
500,ES,Remedio para melancólicos,Ray Bradbury,KEEP_TRANSLATION,0,
501,ES,Ciencia y sátira,René Raúl Drucker-Colín,KEEP_CORE,0,
502,ES,Raices de Un Nuevo Milenio,Ricardo Crivelli,KEEP_CORE,0,
503,ES,Mapuches del Neuquen,Ricardo Paz,KEEP_CORE,0,
504,ES,La Mujer en la literatura hispánica de la Edad Media y el Siglo de Oro,Rina Walthaus,KEEP_CORE,0,
505,ES,"AMIA, La Verdad Imposible/ AMIA, the Impossible Truth",Roberto Caballero,KEEP_CORE,0,
506,ES,La innovación y las políticas en ciencia y tecnología para el Uruguay,Rodrigo Arocena,KEEP_CORE,0,
507,ES,Barcelona 1000 Graffitis + DVD,Rosa Puig Torres,KEEP_CORE,0,
508,ES,La Muerte En El Espejo De La Ciencia/ The Death in Front of the Science Mirror,Rosanela Alvarez Ruiz,KEEP_CORE,0,
509,ES,La tiranía del automóvil,Roxana Kreimer,KEEP_CORE,0,
510,ES,Del Dominio Publico: Itinerarios De La Carta Privada.,Roxana PagÉS-rangel,KEEP_CORE,0,
511,ES,Agosto,Rubem Fonseca,KEEP_TRANSLATION,0,
512,ES,"Libreria, La",Ruben Loza Aguerrebere,KEEP_CORE,0,
513,ES,"Vernet, Caballero De Las Islas (Novela Historica)",S Siderer De Plager,KEEP_CORE,0,
514,ES,Textos escolares e interculturalidad en Ecuador,Sebastián Granda Merchán,KEEP_CORE,0,
515,ES,Retablos,Seminario de Estudio del Patrimonio Art,KEEP_CORE,0,
516,ES,Siete Margarets,Sheri S. Tepper,KEEP_TRANSLATION,0,
517,ES,Arte Para Todos,Silvia Dolinko,KEEP_CORE,0,
518,ES,Enseñar ciencias sociales,Silvia Finocchio,KEEP_CORE,0,
519,ES,Para Una Intelectualidad Sin Episteme,Silvia Kurlat Ares,KEEP_CORE,0,
520,ES,Stella Manhattan (Vereda Brasil),Silviano Santiago,KEEP_TRANSLATION,0,
521,ES,Estudios de historia social de Espan̈a.,Spain. Consejo Superior de Investigaciones Cientificas. Instituto Balmes de Sociologia,KEEP_CORE,0,
522,ES,Quisiera Ser Como Tu/ I Want to Be Like You,Stefan Gemmel,KEEP_CORE,0,
523,ES,"Juan de la Cruz, Espiritu de Llama",Steggink O.,KEEP_CORE,0,
524,ES,Viudas,Stephen Kessler | Ariel Dorfman,KEEP_CORE,0,
525,ES,El financiero,Theodore Dreiser,KEEP_TRANSLATION,0,
526,ES,Nuestra Carrie (Clasica Maior),Theodore Dreiser,KEEP_TRANSLATION,0,
527,ES,Una tragedia americana (An American Tragedy) (Narrativa (Punto de Lectura)),Theodore Dreiser,KEEP_TRANSLATION,0,
528,ES,Diccionario Ilustrado De Los Santos / Illustrated Dictionary of Saints,Vera Schauber | Schauber y Schindler,KEEP_CORE,0,
529,ES,El arte para comprender el mundo/The art of understanding the World,Veronique Antoine-Andersen | Véronique Antoine-Andersen,KEEP_CORE,0,
530,ES,Don Quijote de La Mancha - Gredos - 3 Tomos,Vicente Gaos | Miguel de Cervantes Saavedra,KEEP_CORE,0,
531,ES,El Derrocado,Victor Ego,KEEP_CORE,0,
532,ES,Libranos del mal,Victor Sueiro,KEEP_CORE,0,
533,ES,Analisis Paremiologico De El Quijote De Cervantes En La Version De Ludwig Tieck (Saarbrucker Beitrage Zur Sprach- Und Translationswissenschaf),Vigo Maria Jesus Barsanti,KEEP_CORE,0,
534,ES,Cándido,Voltaire,KEEP_TRANSLATION,0,
535,ES,Novelas y cuentos,Voltaire,KEEP_TRANSLATION,0,
536,ES,El Bosco Y La Tradicion Pictorica De Lo Fantastico/ Bosco and the Pictorial tradition of Fantastic Things,Vvaa,KEEP_CORE,0,
537,ES,"Las familias poderosas del cabildo de Culiacán, 1872-1910",Víctor Hugo Aguilar Gaxiola,KEEP_CORE,0,
538,ES,"Estado, burocracia y sociedad civil",Víctor Pérez Díaz,KEEP_CORE,0,
539,ES,Happy Feet - Gran Coleccion,Warner Bros,KEEP_TRANSLATION,0,
540,ES,Expresion Plastica,Zully Tocaven,KEEP_CORE,0,
541,ES,Nosotros,Евгений Иванович Замятин,KEEP_TRANSLATION,0,
542,DE,Politik unter Einigungszwang: eine Analyse f oderaler Verhandlungsprozesse,Achim Wiesner,KEEP_CORE,0,
543,DE,Die Lateinische Ubersetzung Der Historia Lausiaca Des Palladius (Patristische Texte Und Stuien),Adelheid Wellhausen,KEEP_CORE,0,
544,DE,Aliens - Die Rückkehr,Alan Dean Foster,KEEP_TRANSLATION,0,
545,DE,Das Tar-Aiym-Krang,Alan Dean Foster,KEEP_TRANSLATION,0,
546,DE,Der Augenblick des Magiers,Alan Dean Foster,KEEP_TRANSLATION,0,
547,DE,Die denkenden Wälder,Alan Dean Foster,KEEP_TRANSLATION,0,
548,DE,Die Fahrt der Slanderscree,Alan Dean Foster,KEEP_TRANSLATION,0,
549,DE,Flucht ins Chaos,Alan Dean Foster,KEEP_TRANSLATION,0,
550,DE,Meine galaktischen Freunde,Alan Dean Foster,KEEP_TRANSLATION,0,
551,DE,Raumschiff Enterprise. Die neuen Abenteuer 4. Gefahr im Delta- Dreieck.,Alan Dean Foster,KEEP_TRANSLATION,0,
552,DE,Raumschiff Enterprise. Die neuen Abenteuer 5. Ums nackte Leben.,Alan Dean Foster,KEEP_TRANSLATION,0,
553,DE,Reiseziel: Ewigkeit,Alan Dean Foster,KEEP_TRANSLATION,0,
554,DE,Star Wars. Skywalkers Rückkehr.,Alan Dean Foster,KEEP_TRANSLATION,0,
555,DE,Die Kunst zu überzeugen,Albert Thiele,KEEP_CORE,0,
556,DE,Politische Beiträge,Alexander Bilgeri,KEEP_CORE,0,
557,DE,Mona,Alexander Gorkow,KEEP_CORE,0,
558,DE,Zeppelin.,Alexander Häusser,KEEP_CORE,0,
559,DE,Japan und der Vorwurf des Trittbrettfahrerverhaltens in der US-amerikanisch-japanischen Allianz (Schriften zur Wirtschaftstheorie und Wirtschaftspolitik),Alexander Tiedtke,KEEP_CORE,0,
560,DE,Sichtbare Erinnerung,Alexandra Vasak,KEEP_CORE,0,
561,DE,Geschichte des Herzogtums Schwaben,Alfons Zettler,KEEP_CORE,0,
562,DE,Martin Heidegger und seine Heimat,Alfred Denker,KEEP_CORE,0,
563,DE,Existenz und Sprache. Überlegungen zur hermeneutischen Sprachauffassung von Martin Heidegger und Hans Lipps. (Philosophische Schriften; PHS 43),Alfred W. E. Hübner,KEEP_CORE,0,
564,DE,Sommer in Key West.,Alison Lurie,KEEP_TRANSLATION,0,
565,DE,Vom Salamander der im Feuer lebt und anderen Fabeltieren,Alison Lurie,KEEP_TRANSLATION,0,
566,DE,"Die Königin im mittelalterlichen Reich. Herrschaftsausübung, Herrschaftsrechte, Handlungsspielräume.",Amalie Fößel,KEEP_CORE,0,
567,DE,Rot ist mein Name,Amankeldī Qūrmet | Orhan Pamuk,KEEP_TRANSLATION,0,
568,DE,Die Nacht der Dämonen.,Amelia Atwater-Rhodes,KEEP_TRANSLATION,0,
569,DE,In den Wäldern tiefer Nacht.,Amelia Atwater-Rhodes,KEEP_TRANSLATION,0,
570,DE,Das kleine Stück vom großen Himmel. Eine Liebesgeschichte.,Ana Bilic,KEEP_CORE,0,
571,DE,Von Gnathon Zu Saturio,Andrea Antonsen-Resch,KEEP_CORE,0,
572,DE,Der andere Orientalismus,Andrea Polaschegg,KEEP_CORE,0,
573,DE,Hommage an einen Galeristen. Otto Stangl und seine Künstlerfreunde.,Andrea R. Stoll,KEEP_CORE,0,
574,DE,Gegen den Strom: die Reaktion der CDU/CSU-Opposition auf die Ost- und Deutschlandpolitik der sozial-liberalen Koalition 1969 - 1973,Andreas Grau,KEEP_CORE,0,
575,DE,Mir Ist Zuweilen So Als Ob Das Herz In Mir Zerbrach,Andreas Nolte,KEEP_CORE,0,
576,DE,Salzburg h ort Hitler atmen: die Salzburger Festspiele 1933 - 1944,Andreas Novak,KEEP_CORE,0,
577,DE,"Die Kunst, Stadt und Land zum Sprechen zu bringen (Bauwelt Fundamente)",André Corboz,KEEP_TRANSLATION,0,
