language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Unterm Rad,31,NO_MATCH,0.4806,0.6429,0.3478,/books/OL5379111M,Benito Cereno.,Vollständiger Text der Erzählung,Herman Melville,,1972,Ullstein,KEEP_TRANSLATION,0.4806,Benito Cereno.,Herman Melville,/books/OL5379111M,0.4739,Der unentwegte,Theodore Dreiser,/books/OL14261765M,0.4630,Mardi und eine Reise dorthin.,Herman Melville,/books/OL9035925M
DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Demian,32,NO_MATCH,0.5839,0.4828,0.6667,/books/OL6726711M,Der Titan,Trilogie der Begierde,Theodore Dreiser,,1928,P. Zsolnay,KEEP_TRANSLATION,0.5839,Der Titan,Theodore Dreiser,/books/OL6726711M,0.5067,Der financier.,Theodore Dreiser,/books/OL21048575M,0.4791,"Das ""genie,"" roman.",Theodore Dreiser,/books/OL16335199M
DE,GERMAN_LANGUAGE_CANON,1,Franz Kafka,Die Verwandlung,33,NO_MATCH,0.4943,0.4000,0.5714,/books/OL23112954M,Die Beutefrau,Roman um die letzte Liebe Karls des Grossen,Martina Kempff,9783492048705,2006,Piper,KEEP_TRANSLATION,0.4943,Die Beutefrau,Martina Kempff,/books/OL23112954M,0.4712,Die Weiße Festung,Orhan Pamuk,/books/OL27948709M,0.4586,Die Auserwählte,Iain Banks,/books/OL37760774M
DE,GERMAN_LANGUAGE_CANON,1,Franz Kafka,Der Prozess,34,NO_MATCH,0.4865,0.3478,0.6000,/books/OL32582674M,Der Platz,,Annie Ernaux,9783518225097,2019,Suhrkamp Verlag AG,KEEP_TRANSLATION,0.4865,Der Platz,Annie Ernaux,/books/OL32582674M,0.4114,Der andere Orientalismus,Andrea Polaschegg,/books/OL12664752M,0.3942,Die Weiße Festung,Orhan Pamuk,/books/OL27948709M
DE,GERMAN_LANGUAGE_CANON,1,Franz Kafka,Das Schloss,35,NO_MATCH,0.5007,0.4545,0.5385,/books/OL50528416M,Das stille Haus,Roman,Orhan Pamuk,9783596177660,2012,Fischer Taschenbuch Verlag,KEEP_TRANSLATION,0.5007,Das stille Haus,Orhan Pamuk,/books/OL50528416M,0.4795,Das schwarze Buch.,Orhan Pamuk,/books/OL9066111M,0.4634,Das Museum der Unschuld,Rafael Carpintero; | Orhan Pamuk,/books/OL32563095M
DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,36,NO_MATCH,0.6072,0.8462,0.4118,/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,9783161475498,2002,Mohr Siebeck,KEEP_CORE,0.6072,Die Kirche der Väter,Thomas Graumann,/books/OL21309581M,0.4483,"Bruder, Freunde und Betruger",Mark Haberlein,/books/OL12661281M,0.4476,Der unentwegte,Theodore Dreiser,/books/OL14261765M
DE,TWENTIETH_CENTURY,1,Thomas Mann,Doktor Faustus,37,NO_MATCH,0.5749,0.8462,0.3529,/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,9783161475498,2002,Mohr Siebeck,KEEP_CORE,0.5749,Die Kirche der Väter,Thomas Graumann,/books/OL21309581M,0.4710,Aisthesis Vor Platon,Thomas Schirren,/books/OL37136274M,0.4636,Philosophische Physiologie,Thomas S. Hoffmann,/books/OL12875015M
DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,38,NO_MATCH,0.4922,0.4828,0.5000,/books/OL6726711M,Der Titan,Trilogie der Begierde,Theodore Dreiser,,1928,P. Zsolnay,KEEP_TRANSLATION,0.4922,Der Titan,Theodore Dreiser,/books/OL6726711M,0.4913,Pierre. Oder die Doppeldeutigkeiten.,Herman Melville,/books/OL9036327M,0.4857,Benito Cereno.,Herman Melville,/books/OL5379111M
DE,TWENTIETH_CENTURY,1,Hermann Hesse,Das Glasperlenspiel,39,NO_MATCH,0.5514,0.4667,0.6207,/books/OL16704731M,Das Pendel,eine Wissensgeschichte,Christian Kassung,9783770545544,2007,W. Fink,KEEP_CORE,0.5514,Das Pendel,Christian Kassung,/books/OL16704731M,0.5143,Taïpi,Herman Melville,/books/OL6458215M,0.5084,"Das ""genie,"" roman.",Theodore Dreiser,/books/OL16335199M
DE,TWENTIETH_CENTURY,1,Alfred Döblin,Berlin Alexanderplatz,40,NO_MATCH,0.5152,0.6923,0.3704,/books/OL22713010M,Martin Heidegger und seine Heimat,,Alfred Denker,9783608940923,,Klett Cotta/J.G.Cottaþ sche Buchhandlung Nachfolger GmbH,KEEP_CORE,0.5152,Martin Heidegger und seine Heimat,Alfred Denker,/books/OL22713010M,0.4725,"Verloren, Mein Vater",Fridolin Schley,/books/OL12691565M,0.4350,Herrin der Dunkelheit,Charles Busch | Fritz Leiber,/books/OL35666376M
