source_key,language,quality_bucket,quality_score,original_title,original_authors,rescue_state
/books/OL12660253M,IT,PROMISING,5,Il Cuore Irrequieto Dei Papi,Marzio Bernasconi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12828838M,IT,PROMISING,5,"Memoria, Regionalismo E Arte Nella Narrativa Ebraica Contemporanea in Italia E Negli U.S.A (Publications Universitaires Europeennes: Serie 18, Litteratu)",Glenda Cannarozzo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12829393M,IT,PROMISING,5,Um Novo Jeito De Fazer Teologia,Paulo Henrique Nicoly Menezes,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12829960M,IT,PROMISING,5,Matelda E Il Paradiso Terretre Nella & Laquo: Commedia Di Dante Alighieri,Paola Pacchioni-becker,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12830093M,IT,PROMISING,5,L'Ultimo Brigante,Vito Scrudato,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12831221M,IT,PROMISING,5,Alchimie Famigliari,Anne Begenat-Neuschafer,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12849652M,IT,PROMISING,5,Hellenica Et Judaica. Hommage Valentin Nikiprowetzky.,Andre Caquot,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12849720M,IT,PROMISING,5,Histoire Et Conscience Historique Dans Les Civilisations Du Proche-Orient Ancien. Actes Du Colloque de Cartigny 1986. (Cahiers Du Cepoa),Albert De Pury,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12950684M,IT,PROMISING,5,La Latinite En Question,Union Latine,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13030872M,IT,PROMISING,5,Music Ideas and Society,Stanisl Tuksar,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13073710M,IT,PROMISING,5,"VIA EGNATIA UNDER OTTOMAN RULE (1380-1699) [Series: Halcyon Days in Crete, Vol. 2",Elizabeth A. Zachariadou,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13422374M,IT,PROMISING,5,Campanas,Fernando Campana,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13428377M,IT,PROMISING,5,Settecento Inquieto. Alle Origini Dell'Istituto Delle Scienze Di Bologna.,Marta Cavazza,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13428379M,IT,PROMISING,5,I colori dell'amicizia,Anna Silvia Bombi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13428581M,IT,PROMISING,5,Grande Omi,Sara Beltrame,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13428667M,IT,PROMISING,5,Arte di Frontiera,Francesca & Tony Shafrazi Alinovi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13428678M,IT,PROMISING,5,Tremlett David - If Walls Could Talk 1995-2000,Vittoria Coen,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429088M,IT,PROMISING,5,Le Metamorfosi Dello Sguardo,Raul Grisolia,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429340M,IT,PROMISING,5,Aztecs,Art Books International,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429357M,IT,PROMISING,5,Gary Hill,Hill Coen,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429482M,IT,PROMISING,5,Introduzione Alla Filosofia Politica,Enrico Graziani,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429657M,IT,PROMISING,5,Federico Zeri. Diario Marchigiano 1948-1988,MANGANI G.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429740M,IT,PROMISING,5,Il Mestiere Di Leggere,Cristina E. Alberto Monda de Stefano,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429826M,IT,PROMISING,5,Charles Rennie Mackintosh 1868-1928,Guido Lagana,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13429919M,IT,PROMISING,5,Chiaravalle,Paolo Tomeo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430089M,IT,PROMISING,5,Duccio Da Boninsegna,Sandra Bellesi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430100M,IT,PROMISING,5,LA Pittura Italiana (Capolavori Dell'arte),Stephano Zuffi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430176M,IT,PROMISING,5,Altichiero E Avanzo,Francesca Flores D'arcais,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430179M,IT,PROMISING,5,Musei Capitolini,Capitoline Museum,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430190M,IT,PROMISING,5,Perino del Vaga,Perino,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430234M,IT,PROMISING,5,Tapiro Graphic Design,Chiara Foa,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430246M,IT,PROMISING,5,Da Lille a Roma: Jean-Baptiste Wicar E L'Italia,Andrea Teresa Maglio,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430454M,IT,PROMISING,5,Singole Teorie O Programmi Di Ricerca?,Francesca Rodolfi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430508M,IT,PROMISING,5,Liberta Necessaria,Stefano Visentin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13430898M,IT,PROMISING,5,Verso Il Vittoriano: L'Italia Unita E I Concorsi Di Architettura,Francesco Luisa Giuliani,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13431560M,IT,PROMISING,5,Canoni Bibliografici,Artemio Focher,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13431637M,IT,PROMISING,5,Popular Posters (Itinerari D'immagini),Nicoletta Citrini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13431697M,IT,PROMISING,5,Karl Friedrich Schinkel,Marco Pogacnik,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13431746M,IT,PROMISING,5,II David Di Michelangelo,Antonio Paolucci Motta,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13432092M,IT,PROMISING,5,La Bottega Dell'Italiano,Rosangela Verri-Menzel,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434270M,IT,PROMISING,5,Il Lessico Dell'arte,Paolo Furia,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434419M,IT,PROMISING,5,Musei E Collezioni Della Citta Di Genova: 1950-2000,Villa Croce,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434421M,IT,PROMISING,5,Pietro Antonio Magatti,Pietro Antonio Magatti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434442M,IT,PROMISING,5,Dal Merletto Alla Motocicletta,Martin Soderlind,NO_VALID_PHYSICAL_COVER
/books/OL13434446M,IT,PROMISING,5,Gli Occhiali Presi Sul Serio,Romano Viola,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434624M,IT,PROMISING,5,Arti Applicate a Firenze: 1930-1960,Mirella Branca,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434639M,IT,PROMISING,5,Il Cielo Di Teodolinda,Inisero Cremaschi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434716M,IT,PROMISING,5,L'Arcadia Di Arnold Bocklin,Arnold Bocklin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434890M,IT,PROMISING,5,La Collezione Morone,Ernesto Robert Milano,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13434953M,IT,PROMISING,5,TREVISO,Andrea Bellieni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13435193M,IT,PROMISING,5,Crocifisso Di Pietro Tacca a Settignano,Francesca Baldry Becattini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13435298M,IT,PROMISING,5,Domenico Ghidoni: 1857-1920,Domenico Ghidoni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13435817M,IT,PROMISING,5,Winning with Words Workbook;Guide to the Effective Use of Language,Atkinson Comms.,NO_MATCHING_WORK
/books/OL14795178M,IT,PROMISING,5,Il momento attuale,Aurelio Macchioro,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL15097391M,IT,PROMISING,5,"Mafia, poteri, democrazia",Enzo Fantò,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL15120472M,IT,PROMISING,5,Le chiese di Venezia,Ennio Concina,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL15322925M,IT,PROMISING,5,Moda Wiener Werkstätte,Angela Völker,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL15425807M,IT,PROMISING,5,"Umanisti, artisti, scienziati",Eugenio Garin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16033300M,IT,PROMISING,5,Mapping complexity,Kerstin Pilz,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16240036M,IT,PROMISING,5,Storie dell'arte reale,Davide Arecco,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16247020M,IT,PROMISING,5,Scanavino e Crispolti,Rachele Ferrario,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16248331M,IT,PROMISING,5,Scienza e società della conoscenza,Andrea Cerroni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16254147M,IT,PROMISING,5,Nietzsche e il messaggio politico di Zarathustra,Marco Milli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16280596M,IT,PROMISING,5,Il Medioevo,Emma Bernini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16336183M,IT,PROMISING,5,Parigi 1272,Laura Restelli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16366214M,IT,PROMISING,5,Il filosofo e la storia,Pasquale Salvucci,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16389031M,IT,PROMISING,5,Opere d'arte a parole,Angelo Capasso,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16487334M,IT,PROMISING,5,La nebbia dentro,Sergio Pent,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16513357M,IT,PROMISING,5,Os italianos no trópico,Manuel Correia de Oliveira Andrade,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16521550M,IT,PROMISING,5,"Committenza, collezionismo e mercato dell'arte tra Roma e Bologna nel Seicento",Francesca Curti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16588433M,IT,PROMISING,5,La scienza sperimentale,Roger Bacon,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16771215M,IT,PROMISING,5,Da Vladimir Ilich a Vladimir Luxuria,Lidia Cirillo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16859698M,IT,PROMISING,5,"Fiamminghi nel cantiere Italia, 1560-1600",Giovanna Sapori,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16862580M,IT,PROMISING,5,Vortice di inganni,Elena Martignoni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16901824M,IT,PROMISING,5,Profondo rock,Gabrielle Lucantonio,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16954553M,IT,PROMISING,5,Tempo novo,Ennio Concina,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16968524M,IT,PROMISING,5,Catechismo repubblicano,Francesco Antonio Astore,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL16980674M,IT,PROMISING,5,Visita alle pitture di Cento di Girolamo Baruffaldi.,Girolamo Baruffaldi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL17109437M,IT,PROMISING,5,Storia del voto alle donne in Italia,Giulia Galeotti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL18103484M,IT,PROMISING,5,L' eroe che pensa,Alfonso Berardinelli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL18479471M,IT,PROMISING,5,Romanzi contemporanei d'Irlanda,Roberta Gefter Wondrich,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19037525M,IT,PROMISING,5,"Filosofia, antropologia e politica in John Dewey",Brunella Casalini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19107688M,IT,PROMISING,5,Tormenta,Flavio Russo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19156988M,IT,PROMISING,5,Il Cinquecento e il Seicento,Emma Bernini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19236653M,IT,PROMISING,5,Guida alla storia greca,Adalberto Magnelli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19253326M,IT,PROMISING,5,Fioravante Nicolò e altri artigiani del lusso nell'età di Mantegna,Giovanna Baldissin Molli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19306025M,IT,PROMISING,5,Potere e libertà politica in una società aperta,Alessandro Passerin d'Entrèves,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19346692M,IT,PROMISING,5,Il novecento,Emma Bernini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19348503M,IT,PROMISING,5,MOPA,David Palterer,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19387991M,IT,PROMISING,5,"Brera, storia della Pinacoteca e delle sue collezioni",Rosalba Tardito,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19499914M,IT,PROMISING,5,Le categorie del 'politico',Carl Schmitt,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19639184M,IT,PROMISING,5,L' anello del re,Paola D'Alconzo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19645146M,IT,PROMISING,5,Il poeta e il marangone,Giovanna Baldissin Molli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19726616M,IT,PROMISING,5,I decoratori di formazione bolognese tra Settecento e Ottocento,Anna Maria Matteucci,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19873465M,IT,PROMISING,5,Paolo Gerolamo Piola e la sua grande Casa genovese,Alessandra Toncini Cabella,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19890370M,IT,PROMISING,5,I kernoi circolari in Oriente e in Occidente: Strumenti di culto e immagini cosmiche,Andrea Bignasca,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19977894M,IT,PROMISING,5,Enantion Platonos =,Giuseppe Auteri,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20057348M,IT,PROMISING,5,La città bizantina,Ennio Concina,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20098967M,IT,PROMISING,5,Orazio Gentileschi e Pietro Molli,Orazio Gentileschi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20114542M,IT,PROMISING,5,La resistenza al nazismo in Germania,Karl-Egon Lönne,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20123971M,IT,WEAK,4,Antonio e Piero Pollaiolo,Federico Poletti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20124041M,IT,PROMISING,5,Simboli del potere e grandi dinastie,Paola Rapelli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20278306M,IT,PROMISING,5,L' arte antica,Emma Bernini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20578308M,IT,PROMISING,5,Carteggi,Alessandro Schiavi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20650914M,IT,PROMISING,5,Machiavelli fra politica e storia,Eugenio Garin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20650950M,IT,PROMISING,5,Quel bowling sul Tevere,Michelangelo Antonioni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20657714M,IT,PROMISING,5,Disegni tedeschi da Schongauer a Liebermann,Keith Andrews,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20721051M,IT,PROMISING,5,Le opere e l'opera,Mario Aldo Toscano,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21056859M,IT,PROMISING,5,Polis tra realta e utopia,Maria Lia Guardini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21093897M,IT,PROMISING,5,L' artiglieria delle legioni romane,Flavio Russo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21133475M,IT,PROMISING,5,La musica,Alberto Ausoni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21245402M,IT,PROMISING,5,Brünnhilde,Gianni Gori,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21278978M,IT,PROMISING,5,Villa Igiea,Francesco Amendolagine,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21279119M,IT,PROMISING,5,Il vero in maschera: dialogismi galileiani,Emanuele Zinato,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21307247M,IT,PROMISING,5,Collage 1961,Simonetta Lux,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21342600M,IT,PROMISING,5,La grande impostura,Sigfrido Bartolini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21641030M,IT,PROMISING,5,A servizio di Dio e del Santo Sepolcro,Elena Bellomo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21681312M,IT,PROMISING,5,Il signore del falco,Valeria Montaldi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21705794M,IT,PROMISING,5,Charles Garnier in Italia,Massimiliano Savorra,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21731855M,IT,STRONG,7,Il monaco inglese,Valeria Montaldi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21732016M,IT,PROMISING,5,Il fascismo razionale,Francesco Cassata,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21732203M,IT,PROMISING,5,Che male c'è,Enrico Donaggio,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22440199M,IT,PROMISING,5,Morire d'orrore,Enzo Catania,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22479930M,IT,PROMISING,5,In fumo,"Giacinto, Curator Di Pietrantonio",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22485678M,IT,PROMISING,5,MART,Mariella Poli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22493477M,IT,PROMISING,5,La photographie entre histoire et poésie,Fonds national d'art contemporain (France),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22509517M,IT,PROMISING,5,Jackson Pollock a Venezia,Luca Morganti,NO_MATCHING_WORK
/books/OL22517835M,IT,PROMISING,5,Niemeyer 100,Oscar Niemeyer,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22520642M,IT,PROMISING,5,Suite alessandrina,Paolo Terni,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22586906M,IT,PROMISING,5,I tesori di Ostiano,Giuseppe Merlo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22616651M,IT,PROMISING,5,INFERNO; TRANS. BY J.G. NICHOLS.,Dante Alighieri,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL22999691M,IT,PROMISING,5,Masaccio,Cecilia Frosinini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23005662M,IT,PROMISING,5,1545,Antonio Forcellino,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23107478M,IT,PROMISING,5,Coccabella,Maria Luisa Banfi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23110843M,IT,PROMISING,5,Mamma Riccio racconta,Clementina Coppini,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23232266M,IT,PROMISING,5,Tomás Maldonado.,Tomás Maldonado,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23711231M,IT,PROMISING,5,VChUTEMAS,Marco Elia,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23716435M,IT,PROMISING,5,Al di là del muro,Christina Schmidt,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL23928106M,IT,PROMISING,5,Le due scienze,Francesco Cassata,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL28505817M,IT,PROMISING,5,Giuseppe Capogrossi,Giuseppe Capogrossi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL2951613M,IT,PROMISING,5,Opere scientifiche,René Descartes,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL3028691M,IT,PROMISING,5,"The canzoniere of Dante Alighieri, including the poems of the Vita nuova and Convito, Italian and English",Dante Alighieri,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL31582674M,IT,WEAK,4,A.R. Penck,A. R. Penck,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL3357187M,IT,PROMISING,5,Dal Caucaso al Veneto,Lewon Zēkʻiean,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL3615954M,IT,PROMISING,5,Giovanni Brancati traduttore di Vegezio,Flavius Vegetius Renatus,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL44432432M,IT,PROMISING,5,Astrazione oggettiva,Giovanna Nicoletti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL6893093M,IT,PROMISING,5,L' Armenia e gli armeni,Lewon Zēkʻiean,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL840750M,IT,PROMISING,5,Musica e letteratura nell'Africa nera,Samuel-Martin Eno Belinga,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL109811M,LA,PROMISING,5,"Res inauditae, incredulae",Antonio Stramaglia,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12714722M,LA,PROMISING,5,"Fontes Christiani, 2. Folge, 25 Bde., Ln, Bd.30/1, Jungfrauenspiegel",Jutta Seyfarth,NO_VALID_PHYSICAL_COVER
/books/OL12770180M,LA,PROMISING,5,Planen Und Bauen Im Fruhen Und Hohen Mittelalter Nach Den Schriftquellen Bis 1250,Rolf Schroder,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823075M,LA,PROMISING,5,"Anthologia Latina, Pars I: Carmina in Codicibus Scripta, fasc. 1",David R. Shackleton Bailey,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823140M,LA,PROMISING,5,"Antiquitatum Romanarum quae supersunt, vol. I",Dionysius of Halicarnassus,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823141M,LA,PROMISING,5,"Antiquitatum Romanarum quae supersunt, vol. II",Dionysius of Halicarnassus,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823143M,LA,PROMISING,5,"Antiquitatum Romanarum, vol. IV",Dionysius of Halicarnassus,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823146M,LA,PROMISING,5,"Antiquitatum Romanarum, Supplementum",Dionysius of Halicarnassus,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823232M,LA,PROMISING,5,"Naturalis Historiae, vol. IV",Pliny the Elder,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823266M,LA,PROMISING,5,Musici Scriptores Graeci,Carl Jan,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12823267M,LA,PROMISING,5,Musici Scriptores Graeci: Supplementum,Carl Jan,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12829494M,LA,PROMISING,5,Saeculum Pium,Katharina Rosenplenter,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12830205M,LA,PROMISING,5,Sedecias,Ludovicus Crucius,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12830487M,LA,PROMISING,5,"Die Rezeption Der Lehre Des Ramon Llull in Der Rhetorica Christiana (Perugia, 1579) Des Franziskaners Fray Diego De Valades (Europaische Hochschulschriften)",Linda Baez-rubi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12845977M,LA,PROMISING,5,Prosopographia Militiarum Equestrium Quae Fuerunt Ab Augusto Ad Gallienum: Pars Sexta,Hubert Devijver,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12849948M,LA,PROMISING,5,La deuxième controverse de Paris. Un chapitre dans la polémique entre chrétiens et juifs au Moyen-Age,Shatzmiller J.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13079023M,LA,PROMISING,5,De conflictu Hungarorum cum Solymano Turcarum imperatore ad Mohach historia verissima,Istvan Brodarics,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13100805M,LA,PROMISING,5,"""Menggu yuan liu"" yan jiu (Zhongguo Menggu xue wen ku)",Wulan,NO_MATCHING_WORK
/books/OL13186025M,LA,PROMISING,5,Cronica Monasterii Canonicorum Regularium (S. Augustini) in Glacz,Wojciech Mrozowicz,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13312060M,LA,PROMISING,5,Studia Chronologica,Joan Gomez Pallares,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13318104M,LA,PROMISING,5,La Coru~na,Carlos Saez,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL13327156M,LA,PROMISING,5,Documentacion Del Monasterio De La Volume 31,Jose Manuel Garrido,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL133868M,LA,PROMISING,5,Scrittori del Grigioni italiano,Antonio Stäuble,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL14420671M,LA,WEAK,2,The first six books of the Æneid,Publius Vergilius Maro,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL17315669M,LA,PROMISING,5,Gesta Ernesti Ducis,Peter Christian Jacobsen | Peter Orth,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19233225M,LA,PROMISING,5,Andrejs Pumpurs,Jānis Kalnin̦š,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19321983M,LA,PROMISING,5,Die Entstehung der Mark Brandenburg: mit einem lateinisch-deutschen Quellenanhang,Lutz Partenheimer,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20964586M,LA,PROMISING,5,La vacanza fuori Roma del Papa Leone X e altri carmi scelti inediti,"Cantalicio, Giovanni Battista, d. 1515.",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL21168353M,LA,PROMISING,5,Zwischen Drama und Erzählung,Holger Korthals,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL24589649M,LA,WEAK,4,La storia di Apollonio re di Tiro,Giovanni Garbugino,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL25093132M,LA,PROMISING,5,Fiktionen des Faktischen in der Renaissance,Ulrike Schneider,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL25332734M,LA,PROMISING,5,Contrafacta,Eleonora Vincenti,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL306266M,LA,PROMISING,5,La voie du désir,J. F. Froger,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL4016060M,LA,PROMISING,5,Sul pudore delle donne,Petronius,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL4481528M,LA,PROMISING,5,Aspects of Apuleius' Golden ass,B. L. Hijmans | R. T. van der Paardt,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL11014336M,NL,PROMISING,5,Twee Nederlandse Novellen,Ina Boudier-Bakker | A. De Wit,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL1155357M,NL,PROMISING,5,Pastor Bonus,Ernest Claes,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL1156501M,NL,PROMISING,5,De ontsnapping,Theun de Vries,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL1173087M,NL,PROMISING,5,Ars inveniendi,Cornelis Anthonie van Peursen,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12698765M,NL,PROMISING,5,Die Architectura Von Hans Vredeman de Vries,Jochem Wolff,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12797895M,NL,PROMISING,5,Problematisch gedrag onder jongeren,Gerda Hendriks-Elzes,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12797945M,NL,PROMISING,5,Flandriens over hun touren,Mark Vanlombeek,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12799557M,NL,PROMISING,5,Geschiedenis van het Ministerie van Justitie,M. E Verburg,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12799559M,NL,PROMISING,5,Henri Deterding,Paul Hendrix,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL12799562M,NL,PROMISING,5,Politieke woorden: Termen & begrippen,Carla Joosten,NO_LANGUAGE_EDITION_WITH_COVER
