source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,title_score,author_score,edition_title_score,cover_id,cover_width,cover_height,cover_format,cover_local_path,cover_sha256
/books/OL2255502M,FR,PROMISING,5,EDITORIAL_CORE,Bande dessinée,Thierry Groensteen,9782737656897,1988,Futuropolis,RECOVERED,TITLE_AUTHOR,/works/OL4058052W,La Bande Dessinee,Thierry Groensteen,/books/OL12613045M,La Bande Dessinee,fre,0.9600,1.0000,0.9600,13047367,302,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL2255502M__OL12613045M.jpeg,86ba617289ae27f95857feae3de217c4cf9601b79574b05b00ca6830124f80d3
/books/OL22559792M,FR,PROMISING,5,EDITORIAL_CORE,Des lois et du dieu législateur,Francisco Suárez,9782247052257,2003,Dalloz,RECOVERED,TITLE_ONLY,/works/OL8812045W,Des lois et du dieu legislateur - introduction traduction et notes par jean paul coujou,Suarez,/books/OL12466493M,Des lois et du dieu legislateur - introduction traduction et notes par jean paul coujou,fre,0.9600,0.9600,0.9600,3102821,311,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22559792M__OL12466493M.jpeg,b9f82eeb2a602ff14ae85bfdcdd209e95caac062220b8caea4fcfe7c3596d461
/books/OL22582979M,FR,PROMISING,5,EDITORIAL_CORE,Céramique de la Renaissance °a Anvers,Claire Dumortier,9782859173661,2002,Éditions de l'Amateur,RECOVERED,TITLE_AUTHOR,/works/OL10004079W,Céramique de la Renaissance à Anvers,Claire Dumortier,/books/OL12632707M,Céramique de la Renaissance à Anvers,fre,1.0000,1.0000,1.0000,3148173,418,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22582979M__OL12632707M.jpeg,0fba7d7b221dada1fb53b2f96f231784516659b149a90f90d04b04f397a61dd4
/books/OL22628880M,FR,PROMISING,5,EDITORIAL_CORE,Le tour de la France par deux enfants,Alfred Fouillée,9782701102528,1977,E. Belin,RECOVERED,TITLE_AUTHOR,/works/OL11755276W,Le tour de la France par deux enfants,Alfred Fouillée,/books/OL16374901M,Le tour de la France par deux enfants,fre,1.0000,1.0000,1.0000,9636343,331,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22628880M__OL16374901M.jpeg,92e40bf42ec3ecc55709877220487cf90b4200d4265ab501adc9157a899ffbc3
/books/OL22721309M,FR,PROMISING,5,EDITORIAL_CORE,L'anti-Traité d'athéologie,Matthieu Baumier,9782750901653,2005,Presses de la Renaissance,RECOVERED,TITLE_AUTHOR,/works/OL11660688W,L' anti-traité d'athéologie,Matthieu Baumier,/books/OL18909344M,L' anti-traité d'athéologie,fre,1.0000,1.0000,1.0000,13170192,305,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22721309M__OL18909344M.jpeg,d96b2841ded4486891b038566328b51cfcfc500f045ad2c67a500786f3dd3a45
/books/OL22725663M,FR,PROMISING,5,EDITORIAL_CORE,Italie,Alain de Christen,9782913920187,2002,Isoète,RECOVERED,TITLE_AUTHOR,/works/OL10013308W,Italie terre de creation,Alain de Christen,/books/OL12655934M,Italie terre de creation,fre,0.9600,1.0000,0.9600,3163390,349,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22725663M__OL12655934M.jpeg,35f3dae9beac92e654198b5e5a9cee7c5248987bb74ca30434b293f669c8a1d0
/books/OL22859119M,FR,PROMISING,5,EDITORIAL_CORE,Musée d'Orsay,Musée d'Orsay.,9782711837366,2003,Éditions de la Réunion des musées nationaux,RECOVERED,TITLE_AUTHOR,/works/OL2090261W,The Musée d'Orsay,Musée d'Orsay.,/books/OL2245632M,The Musée d'Orsay,eng | fre,0.9600,1.0000,0.9600,13598351,351,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22859119M__OL2245632M.jpeg,f8f42b75d9c7ce9b6ccb6c50d99912b73ee63fcb8b2739893db404383998c9f5
/books/OL23057962M,FR,PROMISING,5,EDITORIAL_CORE,Monsieur Ilétaitunefois,Rémy Simard,9781550375459,1998,Annick,RECOVERED,TITLE_AUTHOR,/works/OL8817282W,Monsieur Iletaitunefois,Remy Simard,/books/OL11989021M,Monsieur Iletaitunefois,fre,1.0000,1.0000,1.0000,2902474,388,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL23057962M__OL11989021M.jpeg,dc9939c9bda7825b7a67faec6e8d141fb201709355821d59facfbd135983a812
/books/OL23176419M,FR,PROMISING,5,EDITORIAL_CORE,Gouvernance,Gilles Paquet,9782895781462,2008,Liber,RECOVERED,TITLE_AUTHOR,/works/OL12870223W,Pathologies de gouvernance,Gilles Paquet,/books/OL22143636M,Pathologies de gouvernance,fre,0.9600,1.0000,0.9600,13021059,307,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL23176419M__OL22143636M.jpeg,862dd6fc1e0283948335708f00114359354a541bd152cf466a6956bb73f91efa
/books/OL23651532M,FR,PROMISING,5,EDITORIAL_CORE,Théodore Monod,Théodore Monod,9782930182315,2000,Alice,RECOVERED,TITLE_AUTHOR,/works/OL18334195W,Les carnets de Théodore Monod,Théodore Monod,/books/OL136149M,Les carnets de Théodore Monod,fre,0.9600,1.0000,0.9600,2173734,298,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL23651532M__OL136149M.jpeg,0f0c600bdc5b79a1b72362969e78d8946b6a9965914e51f7ef819ec08cff07d7
/books/OL2427436M,FR,PROMISING,5,EDITORIAL_CORE,"Raphaël et Gambrinus, ou, L'art dans la brasserie","Grand-Carteret, John",9782051006125,1984,Champion,RECOVERED,TITLE_AUTHOR,/works/OL1107272W,Raphaël et Gambrinus,"Grand-Carteret, John",/books/OL23328560M,Raphaël et Gambrinus,fre,0.9600,1.0000,1.0000,5749007,349,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL2427436M__OL23328560M.jpeg,cfeaaa027adafaaa19b3861894cc38dfde0a75022767d9c86ec919c991fe7814
/books/OL24281583M,FR,STRONG,7,EDITORIAL_CORE,Scenes de la vie de boheme,Henri Murger,9781412123136,2005,eBooksLib,RECOVERED,TITLE_AUTHOR,/works/OL15581000W,Scènes de la vie de bohème,Henri Murger,/books/OL24533367M,Scènes de la vie de bohème,fre,1.0000,1.0000,1.0000,7206823,283,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL24281583M__OL24533367M.jpeg,541ff1de68d99d845ecfb21be7b7d676c5326be176e2fab75e49bd944f9331f2
/books/OL24901285M,FR,PROMISING,5,EDITORIAL_CORE,La bande dessinée,Thierry Groensteen,9782848560786,2006,An 2,RECOVERED,TITLE_AUTHOR,/works/OL4058052W,La Bande Dessinee,Thierry Groensteen,/books/OL12613045M,La Bande Dessinee,fre,1.0000,1.0000,1.0000,13047367,302,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL24901285M__OL12613045M.jpeg,86ba617289ae27f95857feae3de217c4cf9601b79574b05b00ca6830124f80d3
/books/OL24924104M,FR,PROMISING,5,EDITORIAL_CORE,Montesquieu,Céline Spector,9782705680244,2010,Hermann,RECOVERED,TITLE_AUTHOR,/works/OL959288W,Montesquieu,Céline Spector,/books/OL16349528M,Montesquieu,fre,1.0000,1.0000,1.0000,5336736,128,186,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL24924104M__OL16349528M.jpeg,a27b0a00226cfac41ca96daf0cb98cf1c2fb49fc3805a3b2e388447090649f94
/books/OL26884113M,FR,PROMISING,5,EDITORIAL_CORE,Les Bidochon,Binet,9782277332909,1996,J'ai lu BD/editions J'ai lu,RECOVERED,TITLE_AUTHOR,/works/OL17859913W,"Les Bidochon, Se donnent en spectacle",Binet,/books/OL26443555M,"Les Bidochon, Se donnent en spectacle",fre,0.9600,1.0000,0.9600,8163066,207,300,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL26884113M__OL26443555M.jpeg,c590290f1a8b7481a19690af84986d604af01c9aae97a8ddc3a9d8889d3c0621
/books/OL26885074M,FR,PROMISING,5,EDITORIAL_CORE,Les états d'âme de Cellulite,Claire Bretécher,9782266037174,1991,Dargaud Editeur,RECOVERED,TITLE_AUTHOR,/works/OL4044886W,Les états d'âme de Cellulite,Claire Bretécher,/books/OL2928852M,Les états d'âme de Cellulite,fre,1.0000,1.0000,1.0000,2144207,358,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL26885074M__OL2928852M.jpeg,073bc091b84544d9876ae51f6f36934df174a8f8a0e6b50dc931134574a2ad8f
/books/OL27111827M,FR,PROMISING,5,EDITORIAL_CORE,Les Precieuses Ridicules,Molière,9782749302171,2005,Vents d'Quest,RECOVERED,TITLE_AUTHOR,/works/OL21196840W,Les précieuses ridicules,Molière,/books/OL28705878M,Les précieuses ridicules,fre,1.0000,1.0000,1.0000,10349349,307,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL27111827M__OL28705878M.jpeg,6d6469424e16f169a916c8cc879811b85ee7de8d6ae754157697fb9b19ae9a14
/books/OL27143152M,FR,PROMISING,5,EDITORIAL_CORE,Survivants,Léo,9782205069969,2012,Dargaud,RECOVERED,TITLE_AUTHOR,/works/OL19946310W,Survivants,Léo,/books/OL27126714M,Survivants,fre,1.0000,1.0000,1.0000,14057508,381,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL27143152M__OL27126714M.jpeg,b6244ebe00cc47b762c70f218a9acd7a86f84e8d83bce41570264fed6c46a020
/books/OL27264402M,FR,PROMISING,5,EDITORIAL_CORE,"Rhââ lovely, tome 3",Gotlib,9782858150267,1982,Fluide Glacial,RECOVERED,TITLE_AUTHOR,/works/OL8984630W,"Rhââ Lovely, tome 3",Gotlib,/books/OL8983614M,"Rhââ Lovely, tome 3",fre,1.0000,1.0000,1.0000,990628,352,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL27264402M__OL8983614M.jpeg,6158e54ad67b3cb4a37776749931b0fa47f8b298d7c7a35001ff513aeb12c71b
/books/OL3645773M,FR,STRONG,7,EDITORIAL_CORE,Voyage dans la Haute Pensylvanie et dans l'état de New-York depuis l'année 1785 jusqu'en 1798,J. Hector St. John de Crèvecoeur,9782892613421,2002,"Presses universitaires de Vincennes, Université Paris VIII",RECOVERED,TITLE_AUTHOR,/works/OL15642136W,"Voyage dans la haute Pensylvanie et dans l'état de New-York, depuis l'année 1785 jusqu'en 1798",J. Hector St. John de Crèvecoeur,/books/OL24587357M,"Voyage dans la haute Pensylvanie et dans l'état de New-York, depuis l'année 1785 jusqu'en 1798",fre,1.0000,1.0000,1.0000,7179671,353,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL3645773M__OL24587357M.jpeg,420c2d61cf38b9126fd5cecc2cdb9556df141160cfe38523f8461c2c6fc94b37
/books/OL3797346M,FR,PROMISING,5,EDITORIAL_CORE,Histoire mondiale de la bande dessinée,Claude Moliterni,9782705800970,1980,P. Horay,RECOVERED,TITLE_AUTHOR,/works/OL18858989W,Histoire mondiale de la bande dessinée,Claude Moliterni,/books/OL1613218M,Histoire mondiale de la bande dessinée,fre,1.0000,1.0000,1.0000,2158709,391,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL3797346M__OL1613218M.jpeg,bc59f7451c00312acf94a1c12f94e3c5d79144f45e207cff06888b3eaa54f148
/books/OL4093457M,FR,PROMISING,5,EDITORIAL_CORE,Histoire des sciences et des savants,Alphonse de Candolle,9780405138362,1981,Arno Press,RECOVERED,TITLE_AUTHOR,/works/OL1465087W,"Histoire des sciences et des savants depuis deux siècles, d'après l'opinion des principales académies ou sociétés scientifiques",Alphonse de Candolle,/books/OL15228580M,"Histoire des sciences et des savants depuis deux siècles, d'après l'opinion des principales académies ou sociétés scientifiques",fre,0.9600,1.0000,0.9600,13605420,295,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL4093457M__OL15228580M.jpeg,4bb07ad415876b42d869afa259617f137b1a02dc8c5a9b7b15eb285577ae8338
/books/OL42800517M,FR,PROMISING,5,EDITORIAL_CORE,De Carthage Au Sahara,Pierre Bauron,9780274632466,2018,"Creative Media Partners, LLC",RECOVERED,TITLE_AUTHOR,/works/OL16743868W,De Carthage au Sahara,Pierre Bauron,/books/OL24144237M,De Carthage au Sahara,fre,1.0000,1.0000,1.0000,6484121,322,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL42800517M__OL24144237M.jpeg,583a23cdf9c67fd221a22b79f0f2f45f7b153eaf8bcb2480aead9b9dd1a7882a
/books/OL44398294M,FR,STRONG,7,EDITORIAL_CORE,Le Jouvencel,"Bueil, Jean de comte de Sancerre",9782745345905,2018,Honoré Champion Éditeur,RECOVERED,TITLE_AUTHOR,/works/OL15706437W,Le Jouvencel,"Bueil, Jean de comte de Sancerre",/books/OL24794137M,Le Jouvencel,fre,1.0000,1.0000,1.0000,6843932,319,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL44398294M__OL24794137M.jpeg,143888c32708050ac1889143b94f83cc8ad5305f355673ca5e45d61df9c12d99
/books/OL45414085M,FR,PROMISING,5,EDITORIAL_CORE,Andre Masson,André Masson,9783925782435,2003,Institut Mathildenhöhe,RECOVERED,TITLE_AUTHOR,/works/OL23778775W,"André Masson, un combat",André Masson,/books/OL12640862M,André Masson,fre,0.9600,1.0000,1.0000,13805518,350,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL45414085M__OL12640862M.jpeg,336d235edf3ee468599f6bd08b0e8e0ad14a3de4e2a65ecf5d683d09f7515a9e
/books/OL5192443M,FR,PROMISING,5,EDITORIAL_CORE,Les philosophes-géomètres de la Grèce,Gaston Milhaud,9780405073236,1976,Arno Press,RECOVERED,TITLE_AUTHOR,/works/OL1101461W,"Les philosophes-géomètres de la Grèce, Platon et ses prédécesseurs",Gaston Milhaud,/books/OL248800M,"Les philosophes-géomètres de la Grèce, Platon et ses prédécesseurs",fre,0.9600,1.0000,0.9600,9835555,313,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL5192443M__OL248800M.jpeg,d3fa22b95a095507d805c228834a6b834b5f481b6ff42a1d9e9a01af4d4f8656
/books/OL13429887M,IT,PROMISING,5,EDITORIAL_CORE,"Vite De'Pittori, Scultori, Ed Architetti Moderni",Llone Pascoli,9788843535194,1999,Electa,RECOVERED,TITLE_ONLY,/works/OL15719821W,"Vite de' pittori, scultori, ed architetti moderni",Lione Pascoli,/books/OL24639758M,"Vite de' pittori, scultori, ed architetti moderni",ita,1.0000,0.9231,1.0000,6737972,353,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL13429887M__OL24639758M.jpeg,ea96a937a660d4061ad207f4e6d5e513dd8fc75c6c6c3b199d7271adcb8c3ff7
/books/OL13430087M,IT,PROMISING,5,EDITORIAL_CORE,Carlo Scarpa,Polano,9788843557332,1997,Art Books Intl Ltd,RECOVERED,TITLE_AUTHOR,/works/OL4525210W,Carlo Scarpa,Sergio Polano,/books/OL1927676M,Carlo Scarpa,ita,1.0000,0.9600,1.0000,13227176,375,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL13430087M__OL1927676M.jpeg,0ce3ac150fa4c10ff17951a5ac5ed4c5450a6afa5e6838d5e7c62ff746389e8d
/books/OL21015140M,IT,PROMISING,5,EDITORIAL_CORE,Paura all'alba,Arrigo Benedetti,9788885987876,1995,Baldini & Castoldi,RECOVERED,TITLE_AUTHOR,/works/OL840089W,Paura all'alba,Arrigo Benedetti,/books/OL20259515M,Paura all'alba,ita,1.0000,1.0000,1.0000,13627576,307,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21015140M__OL20259515M.jpeg,714136c7a1ca447ba3b4fad2a35e2f069b4d785713a27c07091ec8c6f9672754
/books/OL21487155M,IT,PROMISING,5,EDITORIAL_CORE,Palestrina,Nadia Agnoli,9788843571895,1999,Electa,RECOVERED,TITLE_AUTHOR,/works/OL18856622W,Palestrina,Sandra Gatti | Nadia Agnoli,/books/OL21177691M,Palestrina,ita,1.0000,1.0000,1.0000,12362453,318,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21487155M__OL21177691M.jpeg,4a645b061770e9a9f8dfab5f5d42af732b57c98a34cae9ae160c90d23ccfa850
/books/OL12823268M,LA,PROMISING,5,EDITORIAL_CORE,Scriptores Originum Constantinopolitanarum,Theodor Preger,9783598717789,1998,K.G. SAUR VERLAG,RECOVERED,TITLE_AUTHOR,/works/OL17035496W,Scriptores originum Constantinopolitanarum,Theodor Preger,/books/OL24128888M,Scriptores originum Constantinopolitanarum,grc | lat,1.0000,1.0000,1.0000,10259941,386,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12823268M__OL24128888M.jpeg,2f693ba2774f84326a9c8124eb561d5bf2baa5a0fafed5f91afcc62808c28e4d
/books/OL14424019M,LA,WEAK,2,REQUIRED_WEAK_FILL,Six books of the Aeneid of Virgil,Publius Vergilius Maro,,1875,Eldredge & Brother,RECOVERED,TITLE_AUTHOR,/works/OL24984177W,Six books of the Aeneid of Virgil,Publius Vergilius Maro,/books/OL33212282M,Six books of the Aeneid of Virgil,lat,1.0000,1.0000,1.0000,11922885,318,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL14424019M__OL33212282M.jpeg,7412385c1b0b6a3900faa3ccb2936543e28eb7f45b3085f9df87ba558cae73c5
/books/OL33249375M,LA,PROMISING,5,EDITORIAL_CORE,Fragmenta Historicorum Graecorum,Karl Müller,9781108016674,2010,Cambridge University Press,RECOVERED,TITLE_ONLY,/works/OL18002890W,Fragmenta historicorum graecorum,Karl Mueller,/books/OL32994287M,Fragmenta historicorum graecorum,lat,1.0000,0.9565,1.0000,11634448,331,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL33249375M__OL32994287M.jpeg,1e12db55f414025d5cc63dd83cbdb8ceb74fa7fd5bd8b37fe95fbf251a423f8c
/books/OL48266475M,LA,PROMISING,5,EDITORIAL_CORE,Vita Heinrici IV. Imperatoris,Wilhelm Eberhard,9783447171793,1899,Harrassowitz Verlag,RECOVERED,TITLE_AUTHOR,/works/OL19557480W,Vita Heinrici IV. imperatoris: Ex recensione Wattenbachii,Wilhelm Eberhard | Wilhelm Wattenbach | Erlung | Gottschalk | Dietrich | Otbert | Guido,/books/OL20600267M,Vita Heinrici IV. imperatoris: Ex recensione Wattenbachii,lat,0.9600,1.0000,0.9600,8524802,295,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL48266475M__OL20600267M.jpeg,76e64c1f202eaff373ad4d74f87135faa40acecb86329fe2ff4d0bccfb95f2ba
/books/OL20847035M,NL,PROMISING,5,EDITORIAL_CORE,Ruth Rendel Omnibus,Ruth Rendell,9789027441416,1994,Het Spectrum,RECOVERED,TITLE_AUTHOR,/works/OL14921511W,Ruth Rendel Omnibus,Ruth Rendell,/books/OL20847052M,Ruth Rendel Omnibus,dut,1.0000,1.0000,1.0000,11506019,312,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20847035M__OL20847052M.jpeg,b65a91f93af0f374a34eeaf067a14955a026a6afc0d45226fba46a5a6610be01
/books/OL21376232M,NL,STRONG,7,EDITORIAL_CORE,Dribbel is jarig.,Eric Hill,9789035900196,1984,Uitgeverij Van Reemst,RECOVERED,TITLE_AUTHOR,/works/OL24761867W,Dribbel is jarig,Eric Hill,/books/OL32879362M,Dribbel is jarig,dut,1.0000,1.0000,1.0000,11510955,478,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21376232M__OL32879362M.jpeg,4cb3599484178491597668e9dfd14647ddaa5030ab2390e3751cf4c6ee86fb0e
/books/OL22735775M,NL,PROMISING,5,EDITORIAL_CORE,Folkert de Jong,Folkert de Jong,9789056624507,2005,NAI Uitgevers,RECOVERED,TITLE_AUTHOR,/works/OL19481681W,Folkert De Jong,Martijn van Nieuwenhuijzen | Folkert de Jong,/books/OL22628461M,Folkert De Jong,eng | dut,1.0000,1.0000,1.0000,13325291,366,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22735775M__OL22628461M.jpeg,d6302dbd37d9dbca50147b0935140e459b5f6a7315ffb9025b6f1d4357a5f6c0
/books/OL22954746M,NL,PROMISING,5,EDITORIAL_CORE,Proef van letteren,Enschedé (Firm),9789070386580,1993,"Stichting Museum Enschedé, The Enschedé Font Foundry, Uitgeverij De Buitenkant",RECOVERED,TITLE_AUTHOR,/works/OL24435728W,Proef van letteren welke gegooten worden in de nieuwe Haerlemsche lettergietery van J. Enschedé. 1768,Enschedé (Firm),/books/OL32365319M,Proef van letteren welke gegooten worden in de nieuwe Haerlemsche lettergietery van J. Enschedé. 1768,dut,0.9600,1.0000,0.9600,11012989,277,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22954746M__OL32365319M.jpeg,169f85eecfd89a09b3099f90201b95fe73ffffdc4788e413a0c877fb59a1a9c8
/books/OL25417175M,NL,STRONG,7,EDITORIAL_CORE,Hadrianus' gedenkschriften,Marguerite Yourcenar,9789025305567,1984,Athenaeum-Polak & Van Gennep,RECOVERED,TITLE_AUTHOR,/works/OL16795497W,Hadrianus' gedenkschriften,Marguerite Yourcenar,/books/OL25416224M,Hadrianus' gedenkschriften,dut,1.0000,1.0000,1.0000,7239639,322,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL25417175M__OL25416224M.jpeg,8d8104ecdaaa477fd557f99a43907586829c5e2b2ab337113563eebd6d0c9cf8
/books/OL4984047M,NL,PROMISING,5,EDITORIAL_CORE,Een geur van sandelhout,Hubert Lampo,9789029005623,1976,Meulenhoff [Nederland,RECOVERED,TITLE_AUTHOR,/works/OL26182678W,Een geur van sandelhout,Hubert Lampo,/books/OL35332497M,Een geur van sandelhout,dut,1.0000,1.0000,1.0000,12152269,306,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL4984047M__OL35332497M.jpeg,e468b1a880f0c51bd22e183066939daf1c139653ff718bade7319718766e327a
/books/OL51423655M,NL,PROMISING,5,EDITORIAL_CORE,Het Nieuwe Wereldbeeld,M. H. J. Schoenmaekers,9781019955338,2023,"Creative Media Partners, LLC",RECOVERED,TITLE_AUTHOR,/works/OL15470531W,Het nieuwe wereldbeeld,M. H. J. Schoenmaekers,/books/OL24435662M,Het nieuwe wereldbeeld,dut,1.0000,1.0000,1.0000,7193944,321,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL51423655M__OL24435662M.jpeg,8379f2c8806b1552401f0ab4843d6f91d157f17b69343d07df58812e58b2b3e0
