row_index,language,author,title,work_key,edition_key,cover_id,cover_local_path,cover_image_url,resolved_path,cover_state,sha256,size_bytes,source_file
3791,FR,Samuel Beckett,Mercier et Camier,/works/OL15210960W,/books/OL5058257M,4470573,data/cache/fr-mass-editorial-engine/covers/FR-OL5058257M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL5058257M.jpeg,LOCAL_FILE_OK,e1785a7f40ade5a50638cd6de02f49d06e4170200dfbb7c35bcb90c45a3198cc,4416,data/audit/fr-fast-v2-selected-pagecount.csv
3792,FR,Samuel Beckett,Nouvelles et Textes pour rien,/works/OL24844685W,/books/OL33021022M,11688127,data/cache/fr-mass-editorial-engine/covers/FR-OL33021022M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL33021022M.jpeg,LOCAL_FILE_OK,87502a7ece87ecd92ec2c2b0d708564b3256ed22e10ba3f48e0807347780b645,29728,data/audit/fr-fast-v2-selected-pagecount.csv
3793,FR,Samuel Beckett,Oh les beaux jours,/works/OL15210961W,/books/OL8913174M,983767,data/cache/fr-mass-editorial-engine/covers/FR-OL8913174M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8913174M.jpeg,LOCAL_FILE_OK,8b48afe8f40fedd684be12a79cf73d175205902fd454adf4bf9cf7a7c497bfe5,14415,data/audit/fr-fast-v2-selected-pagecount.csv
3794,FR,Samuel Beckett,Oh les beaux jours (Happy days),/works/OL15210903W,/books/OL6002192M,9433044,data/cache/fr-mass-editorial-engine/covers/FR-OL6002192M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL6002192M.jpeg,LOCAL_FILE_OK,88c66f2302653e56f528e2fdc7004245d6a142eea6932ae5ef271562f8875948,27466,data/audit/fr-fast-v2-selected-pagecount.csv
3795,FR,Samuel Beckett,Poems in English,/works/OL15210974W,/books/OL5880284M,9314572,data/cache/fr-mass-editorial-engine/covers/FR-OL5880284M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL5880284M.jpeg,LOCAL_FILE_OK,f8111a2df175b1da4a9d9a2c6e6fd7b94f4c07345ed4ac5aa073a3da2549d7ee,29147,data/audit/fr-fast-v2-selected-pagecount.csv
3796,FR,Samuel Beckett,Pour finir encore et autres foirades,/works/OL15163427W,/books/OL4974910M,2159790,data/cache/fr-mass-editorial-engine/covers/FR-OL4974910M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4974910M.jpeg,LOCAL_FILE_OK,a3e29deb99e7c92b039a0afe0af4c1056eb3732906b44b920252fc0a96caf1b4,12142,data/audit/fr-fast-v2-selected-pagecount.csv
3797,FR,Simone de Beauvoir,Cérémonie des adieux,/works/OL767904W,/books/OL3176881M,6381158,data/cache/fr-mass-editorial-engine/covers/FR-OL3176881M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3176881M.jpeg,LOCAL_FILE_OK,5c8733ef9386bc559d4123d2d31d69d017fbd628e3e5886badf4a2ff7a346bb5,21830,data/audit/fr-fast-v2-selected-pagecount.csv
3798,FR,Simone de Beauvoir,L' Amérique au jour le jour (1947),/works/OL767890W,/books/OL26576511M,9495910,data/cache/fr-mass-editorial-engine/covers/FR-OL26576511M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL26576511M.jpeg,LOCAL_FILE_OK,23a4bb2a1bc1bbf82dbed73d66ce6d6db8d2064b32f6fe945ef095f066665a80,37570,data/audit/fr-fast-v2-selected-pagecount.csv
3799,FR,Simone de Beauvoir,Le Deuxieme Sexe Tome 1,/works/OL767824W,/books/OL9628685M,2136228,data/cache/fr-mass-editorial-engine/covers/FR-OL9628685M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9628685M.jpeg,LOCAL_FILE_OK,904c90ef91aaa4253770a4718a44e2cdcdfc65bc8e892f8ebefe062450120792,23805,data/audit/fr-fast-v2-selected-pagecount.csv
3800,FR,Simone de Beauvoir,Lettres à Nelson Algren,/works/OL767843W,/books/OL778084M,2138392,data/cache/fr-mass-editorial-engine/covers/FR-OL778084M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL778084M.jpeg,LOCAL_FILE_OK,cd5e6adc2fcee756c4664e3c03fb2ca90c72871ca9200076b73229dc4b58c88e,22285,data/audit/fr-fast-v2-selected-pagecount.csv
3801,FR,Simone de Beauvoir,Lettres à Sartre,/works/OL767920W,/books/OL16688806M,9963916,data/cache/fr-mass-editorial-engine/covers/FR-OL16688806M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL16688806M.jpeg,LOCAL_FILE_OK,8ed28d094ddec5d8a44e91fb2c33eef888a9e22d6f274b1f68fbce519954f37d,25772,data/audit/fr-fast-v2-selected-pagecount.csv
3802,FR,Simone de Beauvoir,Pour une Morale de l'Ambiguite  Pyrrhus et Cineas,/works/OL767861W,/books/OL15182138M,11697537,data/cache/fr-mass-editorial-engine/covers/FR-OL15182138M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL15182138M.jpeg,LOCAL_FILE_OK,0027c00818818d667e7cb43de1750895b3965ad5949435abc5ff5c56bee72c93,40505,data/audit/fr-fast-v2-selected-pagecount.csv
3803,FR,Henri Bosco,Antonin,/works/OL7548716W,/books/OL12393902M,3075477,data/cache/fr-mass-editorial-engine/covers/FR-OL12393902M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12393902M.jpeg,LOCAL_FILE_OK,954a6fd2d1099f7dde64b7a08383778ea9e992632e9b0bf6919590321aa00373,29171,data/audit/fr-fast-v2-selected-pagecount.csv
3804,FR,Henri Bosco,Hyacinthe,/works/OL7548756W,/books/OL12393528M,3075145,data/cache/fr-mass-editorial-engine/covers/FR-OL12393528M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12393528M.jpeg,LOCAL_FILE_OK,0eb2a5b600f6f35865f03509dd9b0e3251b71a42edc99f3b84fcc6c32dff55c2,24876,data/audit/fr-fast-v2-selected-pagecount.csv
3805,FR,Henri Bosco,Irenee,/works/OL7548723W,/books/OL12392523M,3074486,data/cache/fr-mass-editorial-engine/covers/FR-OL12392523M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12392523M.jpeg,LOCAL_FILE_OK,a0ac7569ec2b26df91a49ad1b977955a148ffd4b448270299fa10287966acbdd,17069,data/audit/fr-fast-v2-selected-pagecount.csv
3806,FR,Henri Bosco,L' enfant et la rivière,/works/OL7548766W,/books/OL8840053M,969345,data/cache/fr-mass-editorial-engine/covers/FR-OL8840053M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8840053M.jpeg,LOCAL_FILE_OK,524fa7f5298d1929677ab78891d9ed0cebe0813f8d0c92a75aff0d466ef6eb27,26758,data/audit/fr-fast-v2-selected-pagecount.csv
3807,FR,Henri Bosco,Lane Culotte,/works/OL7548725W,/books/OL9484549M,2136571,data/cache/fr-mass-editorial-engine/covers/FR-OL9484549M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9484549M.jpeg,LOCAL_FILE_OK,1124f791401cc622bc3c22adfb7698767e5f3abd9c962a3ffffe1784f06bf01b,26217,data/audit/fr-fast-v2-selected-pagecount.csv
3808,FR,Henri Bosco,Le Jardin de Hyacinthe,/works/OL7548729W,/books/OL12392370M,3074385,data/cache/fr-mass-editorial-engine/covers/FR-OL12392370M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12392370M.jpeg,LOCAL_FILE_OK,5a89cf9d1b8121d5ee1eb97ea5c579603e4fad95f7f2e29a7f08ef0316792746,14938,data/audit/fr-fast-v2-selected-pagecount.csv
3809,FR,Henri Bosco,Le Mas Theotime,/works/OL7548730W,/books/OL12393440M,3075061,data/cache/fr-mass-editorial-engine/covers/FR-OL12393440M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12393440M.jpeg,LOCAL_FILE_OK,341193509b1b8de0d1cf3dbac389a980458b52807a66a537db336aaf3f546dcf,35451,data/audit/fr-fast-v2-selected-pagecount.csv
3810,FR,Henri Bosco,Les Balesta,/works/OL7548747W,/books/OL12392372M,13281024,data/cache/fr-mass-editorial-engine/covers/FR-OL12392372M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12392372M.jpeg,LOCAL_FILE_OK,2d29be076aa03a925025f74021d733901dcb5a528dceb0c68f87287a7c179621,18295,data/audit/fr-fast-v2-selected-pagecount.csv
3811,FR,Henri Bosco,Malicroix,/works/OL7548763W,/books/OL12392371M,3074386,data/cache/fr-mass-editorial-engine/covers/FR-OL12392371M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12392371M.jpeg,LOCAL_FILE_OK,8052926a3770a0ecdf0f03b7679b71fd76c2c11a4eb35452d10a522c0b605e93,12304,data/audit/fr-fast-v2-selected-pagecount.csv
3812,FR,Henri Bosco,Malicroix,/works/OL7548736W,/books/OL12393459M,3075079,data/cache/fr-mass-editorial-engine/covers/FR-OL12393459M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12393459M.jpeg,LOCAL_FILE_OK,6485a958512ae16cd5b04e9cb5ab82df10d713161a7b1b1c30a5ab62ba80828f,26123,data/audit/fr-fast-v2-selected-pagecount.csv
3813,FR,Henri Bosco,Sabinus,/works/OL7548750W,/books/OL12392373M,3074387,data/cache/fr-mass-editorial-engine/covers/FR-OL12392373M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12392373M.jpeg,LOCAL_FILE_OK,83526a3bb365d2f1ec72071b6512084489974092f49f8190b369e9164f4ad041,25078,data/audit/fr-fast-v2-selected-pagecount.csv
3814,FR,Henri Bosco,Sylvius,/works/OL7548751W,/books/OL12393542M,3075160,data/cache/fr-mass-editorial-engine/covers/FR-OL12393542M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12393542M.jpeg,LOCAL_FILE_OK,05340b1374401f4d06a9bace7828bc2771261c11d2ff7bc1f5318c78bec96bbd,27620,data/audit/fr-fast-v2-selected-pagecount.csv
3815,FR,Jean Giraudoux,Electre,/works/OL8307412W,/books/OL12389356M,14470237,data/cache/fr-mass-editorial-engine/covers/FR-OL12389356M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12389356M.jpeg,LOCAL_FILE_OK,cdf0af4d9da762156d37aeeab343b810928104c5331c5dc873577533a51a35b4,31720,data/audit/fr-fast-v2-selected-pagecount.csv
3816,FR,Jean Giraudoux,Intermezzo,/works/OL1208124W,/books/OL4851343M,14479739,data/cache/fr-mass-editorial-engine/covers/FR-OL4851343M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4851343M.jpeg,LOCAL_FILE_OK,846bae3b89bfb0bf08282328692e85fd5e0a55ea5e621ca15da9171ce7fe3b21,44908,data/audit/fr-fast-v2-selected-pagecount.csv
3817,FR,Jean Giraudoux,La guerre de Troie n'aura pas lieu (Petits Classiques),/works/OL1207986W,/books/OL8835877M,965278,data/cache/fr-mass-editorial-engine/covers/FR-OL8835877M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8835877M.jpeg,LOCAL_FILE_OK,8e1e6160ebce5232cfcf602035670adafceb5f52b406d08ae9efc74a3eabbfe7,31154,data/audit/fr-fast-v2-selected-pagecount.csv
3818,FR,Jean Giraudoux,Suzanne et le Pacifique,/works/OL1208127W,/books/OL8888582M,977931,data/cache/fr-mass-editorial-engine/covers/FR-OL8888582M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8888582M.jpeg,LOCAL_FILE_OK,72e73865792ba5b063db69dd0382633851d5f1edcb83a84fe23e8815df027289,21285,data/audit/fr-fast-v2-selected-pagecount.csv
3819,FR,Jean Giraudoux,The Trojan War will not take place =,/works/OL1208045W,/books/OL2350284M,4113443,data/cache/fr-mass-editorial-engine/covers/FR-OL2350284M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2350284M.jpeg,LOCAL_FILE_OK,4782960f44004dea473afd87c8a8f321aaebbf3cf5ef9f7d565a3ac81dc5ff87,2357,data/audit/fr-fast-v2-selected-pagecount.csv
3820,FR,Jean Giraudoux,Théâtre complet,/works/OL1208043W,/books/OL3199499M,2136047,data/cache/fr-mass-editorial-engine/covers/FR-OL3199499M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3199499M.jpeg,LOCAL_FILE_OK,ad06976045d713c17da560084dc7e44dc257b26b2910b02619aa10b44e8efc03,17021,data/audit/fr-fast-v2-selected-pagecount.csv
3821,FR,Michel Butor,A la frontière,/works/OL682073W,/books/OL593733M,2163539,data/cache/fr-mass-editorial-engine/covers/FR-OL593733M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL593733M.jpeg,LOCAL_FILE_OK,d5451654e9e6541d85066046c2e9924337b5be75e7ede9162712d45750091bd2,9670,data/audit/fr-fast-v2-selected-pagecount.csv
3822,FR,Michel Butor,Alechinsky,/works/OL682058W,/books/OL2993361M,2162673,data/cache/fr-mass-editorial-engine/covers/FR-OL2993361M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2993361M.jpeg,LOCAL_FILE_OK,dfc12c94b200551112e9fdc2f24d93f327f0df034156c6f25a5667066f4899c6,32863,data/audit/fr-fast-v2-selected-pagecount.csv
3823,FR,Michel Butor,Brassée d'avril,/works/OL681861W,/books/OL3209167M,2163291,data/cache/fr-mass-editorial-engine/covers/FR-OL3209167M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3209167M.jpeg,LOCAL_FILE_OK,930490885bc181b1359efd0fecbc93af021c0b3dd54b52533e4615659274dbac,29992,data/audit/fr-fast-v2-selected-pagecount.csv
3824,FR,Michel Butor,Collation,/works/OL682059W,/books/OL3760797M,2149516,data/cache/fr-mass-editorial-engine/covers/FR-OL3760797M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3760797M.jpeg,LOCAL_FILE_OK,b882b4698f93434a4efd9646ab16f8c1cd3f169791474e178e4168f0ce8748de,21164,data/audit/fr-fast-v2-selected-pagecount.csv
3825,FR,Michel Butor,Degrés,/works/OL8971684W,/books/OL8837311M,966231,data/cache/fr-mass-editorial-engine/covers/FR-OL8837311M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8837311M.jpeg,LOCAL_FILE_OK,beaf0a38f29dbf1472c06635d7e044eff7e822622523292f6d2f78e218cefc98,11004,data/audit/fr-fast-v2-selected-pagecount.csv
3826,FR,Michel Butor,Echanges,/works/OL682063W,/books/OL9004712M,4873388,data/cache/fr-mass-editorial-engine/covers/FR-OL9004712M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9004712M.jpeg,LOCAL_FILE_OK,f4aa2dcc21991157c7810e5c16585d4deb35596287cc3a782d51de20347e18fc,1665,data/audit/fr-fast-v2-selected-pagecount.csv
3827,FR,Michel Butor,Essais sur le roman,/works/OL682101W,/books/OL12397678M,3078808,data/cache/fr-mass-editorial-engine/covers/FR-OL12397678M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12397678M.jpeg,LOCAL_FILE_OK,fafc37d6ab30605492b8c1d61e972e5f8cfa067d06f9c3271dfe33febeb12d97,17834,data/audit/fr-fast-v2-selected-pagecount.csv
3828,FR,Michel Butor,Essais sur les modernes,/works/OL8971690W,/books/OL12397677M,3078807,data/cache/fr-mass-editorial-engine/covers/FR-OL12397677M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12397677M.jpeg,LOCAL_FILE_OK,252c8bec62b84aaf297049e1d8906618cca06b8d3ebbe2e89bc0bcfb92ee8574,18151,data/audit/fr-fast-v2-selected-pagecount.csv
3829,FR,Michel Butor,Histoire extraordinaire,/works/OL10423686W,/books/OL22275812M,10762550,data/cache/fr-mass-editorial-engine/covers/FR-OL22275812M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL22275812M.jpeg,LOCAL_FILE_OK,a656fd06b80d6e02d261bcbf8bc91d6f73db5b49f2ff4157ced8f90a3f23e13c,27775,data/audit/fr-fast-v2-selected-pagecount.csv
3830,FR,Michel Butor,Improvisations sur Rimbaud,/works/OL682068W,/books/OL534299M,2153667,data/cache/fr-mass-editorial-engine/covers/FR-OL534299M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL534299M.jpeg,LOCAL_FILE_OK,974794d6c31624c06c966f2a190737c54808bdb9c3a752332e4e3c74d4176e4a,28237,data/audit/fr-fast-v2-selected-pagecount.csv
3831,FR,Philippe Djian,50 contre 1,/works/OL2216363W,/books/OL9306264M,2164316,data/cache/fr-mass-editorial-engine/covers/FR-OL9306264M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9306264M.jpeg,LOCAL_FILE_OK,8acabab4e3dc002cb6234cfcf46f438b6a55f3816f67e20e6f991929661519fd,12958,data/audit/fr-fast-v2-selected-pagecount.csv
3832,FR,Philippe Djian,Ardoise,/works/OL2216325W,/books/OL3629426M,978359,data/cache/fr-mass-editorial-engine/covers/FR-OL3629426M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3629426M.jpeg,LOCAL_FILE_OK,a92d98d7b15bf86153798c552136af96e466af19ddef943b052de6ad24d74d1c,12055,data/audit/fr-fast-v2-selected-pagecount.csv
3833,FR,Philippe Djian,Assassino,/works/OL2216326W,/books/OL8838930M,968227,data/cache/fr-mass-editorial-engine/covers/FR-OL8838930M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8838930M.jpeg,LOCAL_FILE_OK,e2476a6fa10914a9df9d5e30010c6ab822fa8294343f0c18d8cb68a70355e67f,34575,data/audit/fr-fast-v2-selected-pagecount.csv
3834,FR,Philippe Djian,Assassins,/works/OL2216327W,/books/OL1208044M,2138156,data/cache/fr-mass-editorial-engine/covers/FR-OL1208044M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1208044M.jpeg,LOCAL_FILE_OK,203fcf4a6c59805f13a607f29b5e5ba3d1f4ef781be8a42ef8d6f2262d27d58e,13966,data/audit/fr-fast-v2-selected-pagecount.csv
3835,FR,Philippe Djian,Au plus près,/works/OL2216328W,/books/OL6850854M,2175030,data/cache/fr-mass-editorial-engine/covers/FR-OL6850854M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL6850854M.jpeg,LOCAL_FILE_OK,9f88b0dab082a89c74dda236cfb08b446fd8b2ba1344d5f0f0d3239cf23619b8,12327,data/audit/fr-fast-v2-selected-pagecount.csv
3836,FR,Philippe Djian,Bleu comme l'enfer,/works/OL26437317W,/books/OL35720635M,12456698,data/cache/fr-mass-editorial-engine/covers/FR-OL35720635M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL35720635M.jpeg,LOCAL_FILE_OK,e75403e86b17489212a7579480263b5d125d63d74ef3886671ef63810f7ec79f,40072,data/audit/fr-fast-v2-selected-pagecount.csv
3837,FR,Philippe Djian,"Ça, c'est un baiser",/works/OL2216332W,/books/OL16308032M,13246886,data/cache/fr-mass-editorial-engine/covers/FR-OL16308032M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL16308032M.jpeg,LOCAL_FILE_OK,0cfeae84592f2bae3aaf4988d1b4875cb097e61b0dce98655af5e2d3bdb2d9a8,32669,data/audit/fr-fast-v2-selected-pagecount.csv
3838,FR,Philippe Djian,"Ca, c'est un baiser",/works/OL2216331W,/books/OL3650405M,6892686,data/cache/fr-mass-editorial-engine/covers/FR-OL3650405M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3650405M.jpeg,LOCAL_FILE_OK,3b4da85bdeb09698ac8fb79f06fe197be43e10228ee6951cf8a957197e495e33,21694,data/audit/fr-fast-v2-selected-pagecount.csv
3839,FR,Philippe Djian,Criminels,/works/OL13461536W,/books/OL759933M,2138231,data/cache/fr-mass-editorial-engine/covers/FR-OL759933M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL759933M.jpeg,LOCAL_FILE_OK,d6b608b08eda0526a887e27c4eb41d5468250f255f4448ea1ca5a47ba7014358,15283,data/audit/fr-fast-v2-selected-pagecount.csv
3840,FR,Philippe Djian,Doggy bag,/works/OL24261442W,/books/OL32988455M,11621379,data/cache/fr-mass-editorial-engine/covers/FR-OL32988455M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL32988455M.jpeg,LOCAL_FILE_OK,008952d282db7e5cda7aebc5bd701f723e129fcf12599d0c5199bf8804defd98,35259,data/audit/fr-fast-v2-selected-pagecount.csv
3841,FR,Philippe Djian,Doggy bag,/works/OL13461538W,/books/OL18001337M,10563203,data/cache/fr-mass-editorial-engine/covers/FR-OL18001337M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL18001337M.jpeg,LOCAL_FILE_OK,d0ec2fe22a1dabee3c2916e2ff2b836431737545fd9a54f862daf4ac0c476a09,32953,data/audit/fr-fast-v2-selected-pagecount.csv
3842,FR,Philippe Djian,Doggy bag,/works/OL24424174W,/books/OL32350746M,10981684,data/cache/fr-mass-editorial-engine/covers/FR-OL32350746M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL32350746M.jpeg,LOCAL_FILE_OK,45466f850ae68dc8b578cb0a2a76b7e6c80722846ef12786abe7a4e99ff65c10,32007,data/audit/fr-fast-v2-selected-pagecount.csv
3843,FR,Philippe Djian,Echine,/works/OL2216358W,/books/OL2235923M,985127,data/cache/fr-mass-editorial-engine/covers/FR-OL2235923M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2235923M.jpeg,LOCAL_FILE_OK,76e26a16e4cb22b529502492f141ee0013ac54dbd9afb7e662638b9dd29b33e4,13167,data/audit/fr-fast-v2-selected-pagecount.csv
3844,FR,Philippe Djian,Échine,/works/OL13461530W,/books/OL21802047M,13693085,data/cache/fr-mass-editorial-engine/covers/FR-OL21802047M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21802047M.jpeg,LOCAL_FILE_OK,a0762e79002669c731bab83671c97a0496c6c72480a44b64c5d502864b1140fb,16510,data/audit/fr-fast-v2-selected-pagecount.csv
3845,FR,Vercors,A dire vrai,/works/OL1198231W,/books/OL1607390M,12654126,data/cache/fr-mass-editorial-engine/covers/FR-OL1607390M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1607390M.jpeg,LOCAL_FILE_OK,e93ebefe657bb7357c879c661492d5ee7e5ccfbc1311b1f51343a097b431ca48,37552,data/audit/fr-fast-v2-selected-pagecount.csv
3846,FR,Vercors,Assez mentir!,/works/OL1198225W,/books/OL4050378M,4355944,data/cache/fr-mass-editorial-engine/covers/FR-OL4050378M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4050378M.jpeg,LOCAL_FILE_OK,effcbb049f0ad0fe3e08bcbd5d4fd1d3328788114eb817ae8971ad2e220d9ea1,7776,data/audit/fr-fast-v2-selected-pagecount.csv
3847,FR,Vercors,Ce que je crois,/works/OL1198227W,/books/OL4966978M,2149853,data/cache/fr-mass-editorial-engine/covers/FR-OL4966978M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4966978M.jpeg,LOCAL_FILE_OK,08eaaa1b91fdf25c3be26d1fd4d5863e5b76f070eb30081077e6cf403f40f099,15077,data/audit/fr-fast-v2-selected-pagecount.csv
3848,FR,Vercors,Cent ans d'histoire de France,/works/OL1198283W,/books/OL3520111M,13538175,data/cache/fr-mass-editorial-engine/covers/FR-OL3520111M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3520111M.jpeg,LOCAL_FILE_OK,ac397d0572be1acc46615b1aa97f5142651b203824379482d5f40ee13a93c4b6,45550,data/audit/fr-fast-v2-selected-pagecount.csv
3849,FR,Vercors,Frisemouche fait de l'auto,/works/OL24422983W,/books/OL32349183M,10978541,data/cache/fr-mass-editorial-engine/covers/FR-OL32349183M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL32349183M.jpeg,LOCAL_FILE_OK,199f45bc548b12fd6f1e49d40d9f176b0bb7ae3c784345d1e64c9654edce2907,37274,data/audit/fr-fast-v2-selected-pagecount.csv
3850,FR,Vercors,Le grenier d'Armor,/works/OL1198241W,/books/OL769038M,3804121,data/cache/fr-mass-editorial-engine/covers/FR-OL769038M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL769038M.jpeg,LOCAL_FILE_OK,07568951de2c3e7f93980ef22203bfe00b7395ba45fea03d98ed23d81e35ccd7,2202,data/audit/fr-fast-v2-selected-pagecount.csv
3851,FR,Claude Ponti,Adèle et la pelle,/works/OL750503W,/books/OL1825059M,2137670,data/cache/fr-mass-editorial-engine/covers/FR-OL1825059M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1825059M.jpeg,LOCAL_FILE_OK,f0047ea071dd7c1031275d63b3abc5ece4bdac432c2ce2be35ddc86a61026be5,43631,data/audit/fr-fast-v2-selected-pagecount.csv
3852,FR,Claude Ponti,Au fond du jardin,/works/OL750505W,/books/OL300939M,2144796,data/cache/fr-mass-editorial-engine/covers/FR-OL300939M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL300939M.jpeg,LOCAL_FILE_OK,f18f9213d36ccd099da872fc8287dd5b21b5c5d3ed3b58bc57d12c730f77e4a7,33911,data/audit/fr-fast-v2-selected-pagecount.csv
3853,FR,Claude Ponti,BizarreÂ bizarre,/works/OL750506W,/books/OL12454038M,3093599,data/cache/fr-mass-editorial-engine/covers/FR-OL12454038M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12454038M.jpeg,LOCAL_FILE_OK,7059e03cc7bdc4f4e788cc2df7712e5577c15563204c9a5f46aecc14b25504a8,18620,data/audit/fr-fast-v2-selected-pagecount.csv
3854,FR,Claude Ponti,Dans la voiture - Au fond du jardin - Sur la branche,/works/OL750510W,/books/OL8864829M,973997,data/cache/fr-mass-editorial-engine/covers/FR-OL8864829M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8864829M.jpeg,LOCAL_FILE_OK,fcc7cb9051b80a4bf9815682f966020a569f564ca8e77aad02d53dab4fd86a00,33473,data/audit/fr-fast-v2-selected-pagecount.csv
3855,FR,Claude Ponti,Est-ce qu'hier n'est pas fini,/works/OL750513W,/books/OL3535556M,2185159,data/cache/fr-mass-editorial-engine/covers/FR-OL3535556M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3535556M.jpeg,LOCAL_FILE_OK,fb7a0e9119b8a0d44bdeb5b0e1e21f5fdb43b34a6f4f145ad7f6dadffa75b93c,27065,data/audit/fr-fast-v2-selected-pagecount.csv
3856,FR,Claude Ponti,Georges Lebanc,/works/OL750514W,/books/OL3645442M,2144869,data/cache/fr-mass-editorial-engine/covers/FR-OL3645442M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3645442M.jpeg,LOCAL_FILE_OK,d2fc958cfb7b3f415e76b39da35323e9b12a52e47164f885f287df17e1b1f779,44566,data/audit/fr-fast-v2-selected-pagecount.csv
3857,FR,Claude Ponti,L' album d'Adele,/works/OL750517W,/books/OL2503447M,2137664,data/cache/fr-mass-editorial-engine/covers/FR-OL2503447M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2503447M.jpeg,LOCAL_FILE_OK,c6f3a7e483f81612987def434605b46d7f8716025efcf45db861866fb69675d2,27021,data/audit/fr-fast-v2-selected-pagecount.csv
3858,FR,Claude Ponti,L' écoute-aux-portes,/works/OL750518W,/books/OL300072M,2144785,data/cache/fr-mass-editorial-engine/covers/FR-OL300072M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL300072M.jpeg,LOCAL_FILE_OK,22e29cf27ee9f6fccc10a9eb0e753d45a5ea8c896a1a273c25f6cfbc0ea9bdc8,32195,data/audit/fr-fast-v2-selected-pagecount.csv
