language,source_stage,target_index,category,target_author,target_work,work_key,edition_key,edition_title,edition_languages,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_local_path,page_count_state,page_count_source
ES,INITIAL,124,LATIN_AMERICA_MODERN_CONTEMPORARY,Gioconda Belli,El país bajo mi piel,/works/OL676250W,/books/OL13186410M,El país Bajo mi piel,spa,9788401014338,"Plaza & Janes Editores, S.A.",2000,430,8063221,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-124-OL13186410M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,125,LATIN_AMERICA_MODERN_CONTEMPORARY,Álvaro Mutis,La nieve del almirante,/works/OL953874W,/books/OL2453953M,La nieve del almirante,spa,8420631760,Alianza,1986,145,8063655,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-125-OL2453953M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,126,LATIN_AMERICA_MODERN_CONTEMPORARY,Álvaro Mutis,Ilona llega con la lluvia,/works/OL953878W,/books/OL2102267M,Ilona llega con la lluvia,spa,8439712278,Mondadori,1988,140,9609366,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-126-OL2102267M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,127,LATIN_AMERICA_MODERN_CONTEMPORARY,Sergio Ramírez,"Margarita, está linda la mar",/works/OL2186718W,/books/OL452774M,"Margarita, está linda la mar",spa,8420483818,Santillana,1998,373,1046760,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-127-OL452774M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,128,LATIN_AMERICA_MODERN_CONTEMPORARY,Fernando Vallejo,La virgen de los sicarios,/works/OL2421156W,/books/OL9544837M,La Virgen de Los Sicarios/ Our Lady of the Assassins,spa,9788466368506,Punto de Lectura,"January 1, 2001",144,2270966,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-128-OL9544837M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,130,LATIN_AMERICA_MODERN_CONTEMPORARY,Juan Gabriel Vásquez,El ruido de las cosas al caer,/works/OL16421046W,/books/OL25155486M,El ruido de las cosas al caer,spa,8420475076,Alfaguara,2011,272,7363148,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-130-OL25155486M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,131,LATIN_AMERICA_MODERN_CONTEMPORARY,Juan Gabriel Vásquez,La forma de las ruinas,/works/OL20029688W,/books/OL27209736M,La forma de las ruinas,spa,9786073139687,,2016,547,13019617,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-131-OL27209736M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,133,LATIN_AMERICA_MODERN_CONTEMPORARY,Mariana Enríquez,Las cosas que perdimos en el fuego,/works/OL17319533W,/books/OL25894501M,Las cosas que perdimos en el fuego,spa,9788433998064,Anagrama,2016,200,14430190,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-133-OL25894501M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,135,LATIN_AMERICA_MODERN_CONTEMPORARY,Alejandro Zambra,Bonsái,/works/OL11877394W,/books/OL22664261M,Bonsái,spa,8433971298,Editorial Anagrama,2006,94,8083076,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-135-OL22664261M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,136,LATIN_AMERICA_MODERN_CONTEMPORARY,Alejandro Zambra,Formas de volver a casa,/works/OL16609694W,/books/OL25292672M,Formas de volver a casa,spa,9788433972279,Anagrama,2011,164,8083078,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-136-OL25292672M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,137,LATIN_AMERICA_MODERN_CONTEMPORARY,Juan Villoro,El testigo,/works/OL700379W,/books/OL3460761M,El testigo,spa,8433968688,Editorial Anagrama,2004,470,2270224,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-137-OL3460761M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,138,LATIN_AMERICA_MODERN_CONTEMPORARY,Cristina Rivera Garza,Nadie me verá llorar,/works/OL845487W,/books/OL9144163M,Nadie Me Vera Llorar,spa,9788483102480,TusQuets,"September 1, 2004",,12181178,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-138-OL9144163M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,139,LATIN_AMERICA_MODERN_CONTEMPORARY,Fernanda Melchor,Temporada de huracanes,/works/OL17792692W,/books/OL58462895M,Temporada de huracanes,spa,9786073810586,Debolsillo,2022,224,15253620,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-139-OL58462895M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,140,LATIN_AMERICA_MODERN_CONTEMPORARY,Guadalupe Nettel,El cuerpo en que nací,/works/OL16573946W,/books/OL25261608M,El cuerpo en que nací,spa,9788433972316,Editorial Anagrama,2011,196,11461842,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-140-OL25261608M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,141,ESSAYS_PHILOSOPHY,José Ortega y Gasset,La rebelión de las masas,/works/OL504349W,/books/OL445176M,La rebelión de las masas,spa,8470397885,Editorial Castalia,1998,375,1047940,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-141-OL445176M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,142,ESSAYS_PHILOSOPHY,José Ortega y Gasset,Meditaciones del Quijote,/works/OL504313W,/books/OL1998353M,Meditaciones del Quijote,spa,8437604818,Cátedra,1984,247,13165017,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-142-OL1998353M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,143,ESSAYS_PHILOSOPHY,María Zambrano,Claros del bosque,/works/OL938939W,/books/OL4496766M,Claros del bosque,spa,8432203394,Seix Barral,1977,159,4409878,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-143-OL4496766M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,145,ESSAYS_PHILOSOPHY,Miguel de Unamuno,Del sentimiento trágico de la vida,/works/OL503529W,/books/OL25587297M,Del sentimiento tragico de la vida,spa,,Renacimiento,1930,320,9750523,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-145-OL25587297M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,146,ESSAYS_PHILOSOPHY,Octavio Paz,El arco y la lira,/works/OL743213W,/books/OL18327308M,The bow and the lyre (El arco y la lira),eng | spa,0292707096,University of Texas Press,1973,281,10046924,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-146-OL18327308M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,147,ESSAYS_PHILOSOPHY,Jorge Luis Borges,Otras inquisiciones,/works/OL26390878W,/books/OL26320969M,Inquisiciones / Otras inquisiciones,spa,9788499089546,Debolsillo,2013-07,,13403332,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-147-OL26320969M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,149,ESSAYS_PHILOSOPHY,Mario Vargas Llosa,La verdad de las mentiras,/works/OL857566W,/books/OL16141002M,La verdad de las mentiras,spa,9788466369398,"Santillana Ediciones Generales, S.L. (Punto de Lectura)",2007,438,8145364,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-149-OL16141002M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,150,ESSAYS_PHILOSOPHY,Fernando Savater,Ética para Amador,/works/OL2184619W,/books/OL30530119M,Ética para Amador,spa,9789686640373,Ariel,"Sep 30, 1991",189,10463612,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-150-OL30530119M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,151,ESSAYS_PHILOSOPHY,Eduardo Galeano,Las venas abiertas de América Latina,/works/OL698173W,/books/OL15462897M,Las venas abiertas de América Latina,spa,9682319005,Siglo Veintiuno,1999,486,14828515,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-151-OL15462897M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,152,ESSAYS_PHILOSOPHY,José Carlos Mariátegui,Siete ensayos de interpretación de la realidad peruana,/works/OL9234668W,/books/OL13198757M,Siete Ensayos de Interpretacion de La Realidad Peruana,spa,9789872238438,Ediciones El Andariego,August 2006,,3360575,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-152-OL13198757M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,153,HISTORY_SOCIETY,Bartolomé de las Casas,Brevísima relación de la destrucción de las Indias,/works/OL957329W,/books/OL9153810M,Brevisima relacion de la destruccion de las Indias,spa,9788496290099,Linkgua US,"February 22, 2006",96,2273040,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-153-OL9153810M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,154,HISTORY_SOCIETY,Bernal Díaz del Castillo,Historia verdadera de la conquista de la Nueva España,/works/OL24494192W,/books/OL43433050M,Historia verdadera de la conquista de la Nueva España,spa,8423912744,Espasa Calpe,1968,636,13029022,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-154-OL43433050M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,155,HISTORY_SOCIETY,Domingo Faustino Sarmiento,Facundo,/works/OL27707852W,/books/OL9199465M,Facundo,spa,9789871136001,Stockcero,May 2003,204,1055680,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-155-OL9199465M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,156,HISTORY_SOCIETY,Rodolfo Walsh,Operación Masacre,/works/OL952656W,/books/OL22164350M,Operación masacre,spa,950515352X,Ediciones de La Flor,1986,213,5407661,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-156-OL22164350M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,157,HISTORY_SOCIETY,Manuel Chaves Nogales,A sangre y fuego,/works/OL3051151W,/books/OL62086421M,A sangre y fuego,spa,8467020660,Espasa-Calpe,2006,256,15229803,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-157-OL62086421M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,158,HISTORY_SOCIETY,Arturo Barea,La forja de un rebelde,/works/OL1202287W,/books/OL21856126M,La forja de un rebelde,spa,9788485137633,Turner,1977,416,12858510,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-158-OL21856126M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,160,HISTORY_SOCIETY,Manuel Azaña,La velada en Benicarló,/works/OL1430242W,/books/OL26695238M,La velada en Benicarló,spa,9788470391842,Castalia,1974,203,12840791,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-160-OL26695238M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,161,YOUTH,Ana María Matute,Paulina,/works/OL979955W,/books/OL136333M,Paulina,spa,8426430279,Editorial Lumen,1998,145,12888356,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-161-OL136333M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,162,YOUTH,Ana María Matute,El polizón del Ulises,/works/OL979932W,/books/OL9415073M,El Polizon Del Ulises,spa,9788426430229,Lumeneditorial,April 1998,121,14320245,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-162-OL9415073M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,163,YOUTH,Juan Muñoz Martín,Fray Perico y su borrico,/works/OL9114663W,/books/OL9129564M,Fray Perico y su borrico,spa,9788434894099,Ediciones SM,2005,128,12739890,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-163-OL9129564M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,164,YOUTH,Elvira Lindo,Manolito Gafotas,/works/OL16295477W,/books/OL24044957M,Manolito Gafotas,spa,9788422657101,Círculo de Lectores,1995,157,8086918,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-164-OL24044957M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:pagination
ES,INITIAL,165,YOUTH,Jordi Sierra i Fabra,Kafka y la muñeca viajera,/works/OL707255W,/books/OL13311452M,Kafka y la muñeca viajera,spa,9788478449859,Siruela,"February 28, 2006",145,12717018,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-165-OL13311452M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,166,YOUTH,Laura Gallego García,Finis Mundi,/works/OL8120687W,/books/OL27103205M,Finis Mundi,spa,9788434870116,SM,2002,247,14624010,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-166-OL27103205M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,167,YOUTH,María Isabel Molina,El señor del cero,/works/OL9058616W,/books/OL13118044M,El Señor Del Cero,spa,9789681903886,Santillana USA Publishing Company,November 2002,153,3353789,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-167-OL13118044M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,169,GRAPHIC,Quino,Mafalda,/works/OL27715892W,/books/OL37812886M,Mafalda,spa,9786074213034,Tusquets editores,2012,668,12716890,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-169-OL37812886M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,172,GRAPHIC,Paco Roca,Los surcos del azar,/works/OL16812961W,/books/OL25438593M,Los surcos del azar,spa,9788415685364,Astiberri,2013,328,7272392,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-172-OL25438593M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,173,GRAPHIC,Miguelanxo Prado,Trazo de tiza,/works/OL2206759W,/books/OL25380027M,Trazo de Tiza,spa,9788467908053,Norma,2012,93,7152150,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-173-OL25380027M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,RECOVERY,36,SPANISH_CANON,Pío Baroja,Zalacaín el aventurero,/works/OL23303833W,/books/OL32346226M,Zalacaín el aventurero,spa,9788489669949,El País,2003,221,10970474,VALID_COVER,data/audit/reconstruction-ES-recovery-covers/ES-recovery-036-OL32346226M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,RECOVERY,85,LATIN_AMERICAN_CANON,Ernesto Sábato,Sobre héroes y tumbas,/works/OL617876W,/books/OL24927818M,Sobre héroes y tumbas,spa,9788432230141,Seix Barral,1988,509,15240286,VALID_COVER,data/audit/reconstruction-ES-recovery-covers/ES-recovery-085-OL24927818M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,RECOVERY,170,GRAPHIC,Héctor Germán Oesterheld,El Eternauta,/works/OL16497355W,/books/OL32721673M,El eternauta,spa,9789879085332,Doedytores,2012,351,11348505,VALID_COVER,data/audit/reconstruction-ES-recovery-covers/ES-recovery-170-OL32721673M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICAN_CANON,Alejo Carpentier,El siglo de las luces,/works/OL580120W,/books/OL28701120M,El siglo de las luces,spa,,Seix Barral,1965,365,15154043,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICAN_CANON-04-OL28701120M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPAIN_MODERN_CONTEMPORARY,Antonio Muñoz Molina,Plenilunio,/works/OL704393W,/books/OL16098708M,Plenilunio,spa,9788420471266,Alfaguara,2006,395,15115780,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPAIN_MODERN_CONTEMPORARY-05-OL16098708M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,GRAPHIC,Carlos Giménez,Paracuellos,/works/OL17368458W,/books/OL25947385M,Todo Paracuellos,spa,9788483463246,Random House Mondadori,2016,607,7446757,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-GRAPHIC-03-OL25947385M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPAIN_MODERN_CONTEMPORARY,Carmen Martín Gaite,Nubosidad variable,/works/OL77397W,/books/OL22173856M,Nubosidad variable,spa,8433914650,Anagrama,1997,391,12706071,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPAIN_MODERN_CONTEMPORARY-03-OL22173856M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,HISTORY_SOCIETY,Eduardo Galeano,Memoria del fuego,/works/OL17769735W,/books/OL26366696M,Memoria del fuego,spa,9789876291125,Siglo Veintiuno Argentina Editores,2010,,8052810,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-HISTORY_SOCIETY-01-OL26366696M.jpeg,NO_PAGE_COUNT,
ES,REPLACEMENT,,LATIN_AMERICA_MODERN_CONTEMPORARY,Elena Poniatowska,Leonora,/works/OL16815973W,/books/OL27133962M,Leonora,spa,9786070706325,Seix Barral,2011,510,12513636,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICA_MODERN_CONTEMPORARY-03-OL27133962M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPANISH_CANON,Fray Luis de León,De los nombres de Cristo,/works/OL34551640W,/books/OL9131441M,de los Nombres de Cristo (Clasicos Espanoles),spa,9788441000063,PML Ediciones,January 1999,187,1047577,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPANISH_CANON-02-OL9131441M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICAN_CANON,Jorge Luis Borges,El libro de arena,/works/OL104863W,/books/OL9808124M,El Libro De Arena,spa,9788423338719,Destino Ediciones,2006-10,188,12774154,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICAN_CANON-01-OL9808124M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,ESSAYS_PHILOSOPHY,José Ortega y Gasset,España invertebrada,/works/OL504329W,/books/OL24138983M,España invertebrada,spa,,Calpe,1921,170,6497518,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-ESSAYS_PHILOSOPHY-02-OL24138983M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICA_MODERN_CONTEMPORARY,Juan Gabriel Vásquez,Los informantes,/works/OL1663451W,/books/OL25890460M,Los informantes,spa,9788420467153,Alfaguara,2014,,7394633,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICA_MODERN_CONTEMPORARY-08-OL25890460M.jpeg,NO_PAGE_COUNT,
ES,REPLACEMENT,,YOUTH,Laura Gallego García,Memorias de Idhún: La Resistencia,/works/OL19934481W,/books/OL27115149M,Memorias de Idhún,spa,9788467535259,Ediciones SM,2009,56,12947547,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-YOUTH-01-OL27115149M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICA_MODERN_CONTEMPORARY,Laura Restrepo,La novia oscura,/works/OL97953W,/books/OL22252876M,La novia oscura,spa,0060514310,Alfaguara,2002,451,9708656,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICA_MODERN_CONTEMPORARY-04-OL22252876M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPANISH_CANON,Lope de Vega,Peribáñez y el comendador de Ocaña,/works/OL914625W,/books/OL16737049M,Peribañez y el comendador de Ocaña,spa,,Hermanos,1916,243,9656496,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPANISH_CANON-05-OL16737049M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,ESSAYS_PHILOSOPHY,María Zambrano,Persona y democracia,/works/OL938969W,/books/OL1787185M,Persona y democracia,spa,8476581009,Anthropos,1988,167,4016176,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-ESSAYS_PHILOSOPHY-01-OL1787185M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICA_MODERN_CONTEMPORARY,Mariana Enríquez,Nuestra parte de noche,/works/OL20901051W,/books/OL45187611M,Nuestra parte de noche,spa,9786075574585,Editorial Anagrama,2021,,13123316,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICA_MODERN_CONTEMPORARY-09-OL45187611M.jpeg,NO_PAGE_COUNT,
ES,REPLACEMENT,,LATIN_AMERICAN_CANON,Mario Vargas Llosa,Pantaleón y las visitadoras,/works/OL857652W,/books/OL26293262M,Pantaleón y las visitadoras,spa,8432202525,Seix Barral,1973,309,12540951,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICAN_CANON-03-OL26293262M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPAIN_MODERN_CONTEMPORARY,Miguel Delibes,La sombra del ciprés es alargada,/works/OL27720741W,/books/OL37831145M,La sombra del ciprés es alargada / Sobre las piedras grises / Las últimas horas,spa,8432026840,Destino,1991,768,12726974,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPAIN_MODERN_CONTEMPORARY-01-OL37831145M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPANISH_CANON,Pedro Calderón de la Barca,El médico de su honra,/works/OL10341481W,/books/OL22668889M,El médico de su honra,spa,9781589770423,Cervantes & Co.,2007,209,12834692,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPANISH_CANON-04-OL22668889M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,LATIN_AMERICA_MODERN_CONTEMPORARY,Roberto Bolaño,Estrella distante,/works/OL712028W,/books/OL9669370M,Estrella distante,spa,9788433910400,Anagrama,August 1999,162,15106951,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-LATIN_AMERICA_MODERN_CONTEMPORARY-02-OL9669370M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,REPLACEMENT,,SPANISH_CANON,Tirso de Molina,Don Gil de las calzas verdes,/works/OL638459W,/books/OL13365303M,Don Gil de las calzas verdes,spa,9788498164893,Linkgua S.L.,"January 1, 2007",160,3335841,VALID_COVER,data/audit/reconstruction-ES-replacement-covers/ES-replacement-SPANISH_CANON-06-OL13365303M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,FINAL_GAP,,YOUTH,Gianni Rodari,Grammatica della fantasia,/works/OL29317167W,/books/OL40296613M,Grammatica della fantasia,ita,9788879262439,Einaudi ragazzi,1997,203,13002465,VALID_COVER,data/audit/reconstruction-IT-final-gap-covers/IT-final-gap-YOUTH-02-OL40296613M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,FINAL_GAP,,GRAPHIC,Guido Crepax,Valentina,/works/OL3835050W,/books/OL22687250M,Guido Crepax,ita,9788888482958,C. Cambi,2008,255,13268279,VALID_COVER,data/audit/reconstruction-IT-final-gap-covers/IT-final-gap-GRAPHIC-10-OL22687250M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,FINAL_GAP,,YOUTH,Italo Calvino,Fiabe italiane,/works/OL8969792W,/books/OL13428900M,Le piu belle fiabe itali,ita,9788828600930,"Einaudi Scuola, Elemond Divisione Scuola",,,12685935,VALID_COVER,data/audit/reconstruction-IT-final-gap-covers/IT-final-gap-YOUTH-01-OL13428900M.jpeg,NO_PAGE_COUNT,
IT,FINAL_GAP,,TWENTIETH_CENTURY,Vasco Pratolini,Cronache di poveri amanti,/works/OL27713538W,/books/OL37807392M,Cronache di poveri amanti,ita,9788804414674,Mondadori,1996,493,12714833,VALID_COVER,data/audit/reconstruction-IT-final-gap-covers/IT-final-gap-TWENTIETH_CENTURY-03-OL37807392M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,FINAL_GAP,,GRAPHIC,Zerocalcare,Dodici,/works/OL22913083W,/books/OL30822902M,Dodici,ita,9788865431801,Bao Publishing,2013,95,13900798,VALID_COVER,data/audit/reconstruction-IT-final-gap-covers/IT-final-gap-GRAPHIC-01-OL30822902M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,INITIAL,2,ITALIAN_CANON,Dante Alighieri,Vita nuova,/works/OL93228W,/books/OL6928163M,The New life of Dante Alighieri,eng | ita,,"Houghton, Mifflin",1892,168,5862743,VALID_COVER,data/audit/reconstruction-IT-candidate-covers/IT-002-OL6928163M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,INITIAL,4,ITALIAN_CANON,Dante Alighieri,Rime,/works/OL93128W,/books/OL20601610M,Le Rime,ita,,P. Fiaccardori,1842,238,9547742,VALID_COVER,data/audit/reconstruction-IT-candidate-covers/IT-004-OL20601610M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,INITIAL,5,ITALIAN_CANON,Francesco Petrarca,Canzoniere,/works/OL20267865W,/books/OL35736305M,Canzoniere,ita,9788807820557,Feltrinelli,1992,333,12480840,VALID_COVER,data/audit/reconstruction-IT-candidate-covers/IT-005-OL35736305M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,INITIAL,7,ITALIAN_CANON,Giovanni Boccaccio,Decameron,/works/OL7180581W,/books/OL24434701M,Novelle scelte dal Decamerone,ita,,Sansoni,1911,341,7208079,VALID_COVER,data/audit/reconstruction-IT-candidate-covers/IT-007-OL24434701M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
IT,INITIAL,8,ITALIAN_CANON,Giovanni Boccaccio,Elegia di Madonna Fiammetta,/works/OL20653675W,/books/OL27927324M,L'elegia di madonna Fiammetta,ita,,G. Laterza,1939,262,9300414,VALID_COVER,data/audit/reconstruction-IT-candidate-covers/IT-008-OL27927324M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
