sha256,group_type,owner_count,source_type,source_identity,language,title,authors,edition_key,source_path,canonical_cover_file
e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee,WITHIN_KEEP,3,KEEP,/books/OL23069832M,DE,Das Adoptivzimmer,Antonia Michaelis,,data/covers/full/ol-cover-12971015.jpg,data/covers/final/cover-e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee.jpg
e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee,WITHIN_KEEP,3,KEEP,/books/OL29668388M,EN,The Secret Room,Antonia Michaelis,,data/covers/full/ol-cover-12971015.jpg,data/covers/final/cover-e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee.jpg
b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044,WITHIN_KEEP,3,KEEP,/books/OL27582920M,ES,Nuestra señora de las tinieblas,Charles Busch | Fritz Leiber,,data/covers/full/ol-cover-7003402.jpg,data/covers/final/cover-b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044.jpg
b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044,WITHIN_KEEP,3,KEEP,/books/OL35666376M,DE,Herrin der Dunkelheit,Charles Busch | Fritz Leiber,,data/covers/full/ol-cover-7003402.jpg,data/covers/final/cover-b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044.jpg
b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044,WITHIN_KEEP,3,KEEP,/books/OL27251942M,FR,Notre-dame des ténèbres,Charles Busch | Fritz Leiber,,data/covers/full/ol-cover-7003402.jpg,data/covers/final/cover-b5911289fff4221f53fc725a4ce8da45fa22b292f7c96896db01e52ef1166044.jpg
0629edf344e2fad9316517cc79dfae9baa242a825adacd7ac2752e34320ea382,WITHIN_KEEP,2,KEEP,/books/OL4015360M,ES,Clarice Lispector,Clarice Lispector,,data/covers/full/ol-cover-5279493.jpg,data/covers/final/cover-0629edf344e2fad9316517cc79dfae9baa242a825adacd7ac2752e34320ea382.jpg
0629edf344e2fad9316517cc79dfae9baa242a825adacd7ac2752e34320ea382,WITHIN_KEEP,2,KEEP,/books/OL16474067M,FR,Clarice Lispector,Clarice Lispector,,data/covers/full/ol-cover-5279493.jpg,data/covers/final/cover-0629edf344e2fad9316517cc79dfae9baa242a825adacd7ac2752e34320ea382.jpg
37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95,WITHIN_KEEP,3,KEEP,/books/OL13311252M,ES,La hora de la estrella (Libros del Tiempo),Clarice Lispector,,data/covers/full/ol-cover-650866.jpg,data/covers/final/cover-37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95.jpg
37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95,WITHIN_KEEP,3,KEEP,/books/OL24896411M,EN,The hour of the star,Clarice Lispector,,data/covers/full/ol-cover-650866.jpg,data/covers/final/cover-37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95.jpg
37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95,WITHIN_KEEP,3,KEEP,/books/OL12529834M,FR,L'heure de l'étoile,Clarice Lispector,,data/covers/full/ol-cover-650866.jpg,data/covers/final/cover-37aa6017eaaf9f3c36b6c14b3ce70249d8d8c56c9eaa8a8a2d06ee107ab33b95.jpg
3880775620a9ee87d0be47de9ebb2693ec01b4d9512adf1b926e6a23bb5ba958,WITHIN_KEEP,2,KEEP,/books/OL35067067M,ES,La pasión según G. H.,Clarice Lispector,,data/covers/full/ol-cover-4141933.jpg,data/covers/final/cover-3880775620a9ee87d0be47de9ebb2693ec01b4d9512adf1b926e6a23bb5ba958.jpg
3880775620a9ee87d0be47de9ebb2693ec01b4d9512adf1b926e6a23bb5ba958,WITHIN_KEEP,2,KEEP,/books/OL2529359M,EN,The passion according to G.H.,Clarice Lispector,,data/covers/full/ol-cover-4141933.jpg,data/covers/final/cover-3880775620a9ee87d0be47de9ebb2693ec01b4d9512adf1b926e6a23bb5ba958.jpg
b6fb615b320b9a0675dbe8ce571256a9640a67e29693f43031403e1ead72b3e8,WITHIN_KEEP,2,KEEP,/books/OL22935401M,ES,Lazos de familia,Clarice Lispector,,data/covers/full/ol-cover-4493253.jpg,data/covers/final/cover-b6fb615b320b9a0675dbe8ce571256a9640a67e29693f43031403e1ead72b3e8.jpg
b6fb615b320b9a0675dbe8ce571256a9640a67e29693f43031403e1ead72b3e8,WITHIN_KEEP,2,KEEP,/books/OL5282268M,EN,Family ties.,Clarice Lispector,,data/covers/full/ol-cover-4493253.jpg,data/covers/final/cover-b6fb615b320b9a0675dbe8ce571256a9640a67e29693f43031403e1ead72b3e8.jpg
685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97,WITHIN_KEEP,3,KEEP,/books/OL26368422M,ES,"Un aprendizaje, o, El libro de los placeres",Clarice Lispector,,data/covers/full/ol-cover-7958146.jpg,data/covers/final/cover-685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97.jpg
685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97,WITHIN_KEEP,3,KEEP,/books/OL2708763M,EN,"An apprenticeship, or, The book of delights",Clarice Lispector,,data/covers/full/ol-cover-7958146.jpg,data/covers/final/cover-685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97.jpg
685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97,WITHIN_KEEP,3,KEEP,/books/OL12529856M,FR,"Un apprentissage, ou, Le livre des plaisirs",Clarice Lispector,,data/covers/full/ol-cover-7958146.jpg,data/covers/final/cover-685e303f40e3b50b163f36ecdb11b8b197fe4b812b11e7dc562cd54d5e1c7f97.jpg
51bdb987bb10f9f08f8bba230f065018fb1e64e24b3283bc9e0d160bec4a879b,WITHIN_KEEP,2,KEEP,/books/OL25558182M,ES,Marx y su concepto del hombre,Erich Fromm,,data/covers/full/ol-cover-630847.jpg,data/covers/final/cover-51bdb987bb10f9f08f8bba230f065018fb1e64e24b3283bc9e0d160bec4a879b.jpg
51bdb987bb10f9f08f8bba230f065018fb1e64e24b3283bc9e0d160bec4a879b,WITHIN_KEEP,2,KEEP,/books/OL32113529M,FR,La conception de l'homme chez Marx,Erich Fromm,,data/covers/full/ol-cover-630847.jpg,data/covers/final/cover-51bdb987bb10f9f08f8bba230f065018fb1e64e24b3283bc9e0d160bec4a879b.jpg
4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f,WITHIN_KEEP,3,KEEP,/books/OL13191095M,ES,¿Qué es una nación?,Ernest Renan,,data/covers/full/ol-cover-5257313.jpg,data/covers/final/cover-4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f.jpg
4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f,WITHIN_KEEP,3,KEEP,/books/OL31281956M,NL,Wat is een natie?,Ernest Renan,,data/covers/full/ol-cover-5257313.jpg,data/covers/final/cover-4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f.jpg
4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f,WITHIN_KEEP,3,KEEP,/books/OL8889807M,FR,Qu’est-ce qu’une nation?,Ernest Renan,,data/covers/full/ol-cover-5257313.jpg,data/covers/final/cover-4128416d51e883806c7325a1c8f6e28a5f136e4d3aed317c203b68230bcf057f.jpg
a3259b146dca2730d70edc9743fd9d6f9057e86acfa967802d62eb824233ec6a,WITHIN_KEEP,2,KEEP,/books/OL13321693M,ES,La Naturaleza Y Los Griegos,Erwin Schrödinger | Roger Penrose,,data/covers/full/ol-cover-347047.jpg,data/covers/final/cover-a3259b146dca2730d70edc9743fd9d6f9057e86acfa967802d62eb824233ec6a.jpg
a3259b146dca2730d70edc9743fd9d6f9057e86acfa967802d62eb824233ec6a,WITHIN_KEEP,2,KEEP,/books/OL8834258M,FR,La nature et les Grecs,Erwin Schrödinger | Roger Penrose,,data/covers/full/ol-cover-347047.jpg,data/covers/final/cover-a3259b146dca2730d70edc9743fd9d6f9057e86acfa967802d62eb824233ec6a.jpg
fccfdc1a5a2dcbaf9c40f54fc7c8b37b119cbdd41263027444ee0511cf1d103e,WITHIN_KEEP,2,KEEP,/books/OL13226768M,ES,Espadas contra la Muerte,Fritz Leiber,,data/covers/full/ol-cover-477766.jpg,data/covers/final/cover-fccfdc1a5a2dcbaf9c40f54fc7c8b37b119cbdd41263027444ee0511cf1d103e.jpg
fccfdc1a5a2dcbaf9c40f54fc7c8b37b119cbdd41263027444ee0511cf1d103e,WITHIN_KEEP,2,KEEP,/books/OL26805470M,FR,Épées et mort,Fritz Leiber,,data/covers/full/ol-cover-477766.jpg,data/covers/final/cover-fccfdc1a5a2dcbaf9c40f54fc7c8b37b119cbdd41263027444ee0511cf1d103e.jpg
ede73942f29eecefbfa81d645828b0f8fe1ee90fe861e6d6cc7c92e4f1735e63,WITHIN_KEEP,2,KEEP,/books/OL22915766M,ES,Espadas entre la niebla,Fritz Leiber,,data/covers/full/ol-cover-14192616.jpg,data/covers/final/cover-ede73942f29eecefbfa81d645828b0f8fe1ee90fe861e6d6cc7c92e4f1735e63.jpg
ede73942f29eecefbfa81d645828b0f8fe1ee90fe861e6d6cc7c92e4f1735e63,WITHIN_KEEP,2,KEEP,/books/OL36689762M,DE,Schwerter im Nebel,Fritz Leiber,,data/covers/full/ol-cover-14192616.jpg,data/covers/final/cover-ede73942f29eecefbfa81d645828b0f8fe1ee90fe861e6d6cc7c92e4f1735e63.jpg
89ff76342a801834e14bf4e854cc0625535e31382d52a770c319019c1ea6ed69,WITHIN_KEEP,2,KEEP,/books/OL25570472M,ES,Ha gase la oscuridad!,Fritz Leiber | Jonathan Davis,,data/covers/full/ol-cover-4362486.jpg,data/covers/final/cover-89ff76342a801834e14bf4e854cc0625535e31382d52a770c319019c1ea6ed69.jpg
89ff76342a801834e14bf4e854cc0625535e31382d52a770c319019c1ea6ed69,WITHIN_KEEP,2,KEEP,/books/OL47326522M,DE,Das Licht der Finsternis,Fritz Leiber | Jonathan Davis,,data/covers/full/ol-cover-4362486.jpg,data/covers/final/cover-89ff76342a801834e14bf4e854cc0625535e31382d52a770c319019c1ea6ed69.jpg
860f87696081d5e55b46ea66e9b0970fd0f41cba7fa23abcb414a23bf075a6d6,WITHIN_KEEP,2,KEEP,/books/OL13226844M,ES,Soldado de Arete,Gene Wolfe,,data/covers/full/ol-cover-6935763.jpg,data/covers/final/cover-860f87696081d5e55b46ea66e9b0970fd0f41cba7fa23abcb414a23bf075a6d6.jpg
860f87696081d5e55b46ea66e9b0970fd0f41cba7fa23abcb414a23bf075a6d6,WITHIN_KEEP,2,KEEP,/books/OL8864595M,FR,Soldat d'Aretê,Gene Wolfe,,data/covers/full/ol-cover-6935763.jpg,data/covers/final/cover-860f87696081d5e55b46ea66e9b0970fd0f41cba7fa23abcb414a23bf075a6d6.jpg
503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d,WITHIN_KEEP,3,KEEP,/books/OL13231391M,ES,Los orígenes del totalitarismo,Hannah Arendt,,data/covers/full/ol-cover-10793645.jpg,data/covers/final/cover-503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d.jpg
503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d,WITHIN_KEEP,3,KEEP,/books/OL59620159M,NL,Totalitarisme,Hannah Arendt,,data/covers/full/ol-cover-10793645.jpg,data/covers/final/cover-503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d.jpg
503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d,WITHIN_KEEP,3,KEEP,/books/OL15219427M,FR,Les origines du totalitarianisme,Hannah Arendt,,data/covers/full/ol-cover-10793645.jpg,data/covers/final/cover-503c9475eab3067fe26ddeb9117431199293abdf3bca7bfc602d4932a904c23d.jpg
880acf16638408e824b695f42aee0bd5f74f573e8ab52e64ff6313a1410a71aa,WITHIN_KEEP,2,KEEP,/books/OL26478934M,ES,Diablillo,Heike Hohlbein | Wolfgang Hohlbein,,data/covers/full/ol-cover-3222803.jpg,data/covers/final/cover-880acf16638408e824b695f42aee0bd5f74f573e8ab52e64ff6313a1410a71aa.jpg
880acf16638408e824b695f42aee0bd5f74f573e8ab52e64ff6313a1410a71aa,WITHIN_KEEP,2,KEEP,/books/OL12763460M,DE,Teufelchen,Heike Hohlbein | Wolfgang Hohlbein,,data/covers/full/ol-cover-3222803.jpg,data/covers/final/cover-880acf16638408e824b695f42aee0bd5f74f573e8ab52e64ff6313a1410a71aa.jpg
9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810,WITHIN_KEEP,3,KEEP,/books/OL38574734M,ES,Moby Dick,Herman Melville,,data/covers/full/ol-cover-10544254.jpg,data/covers/final/cover-9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810.jpg
9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810,WITHIN_KEEP,3,KEEP,/books/OL24353780M,NL,"Moby Dick, of De witte walvisch",Herman Melville,,data/covers/full/ol-cover-10544254.jpg,data/covers/final/cover-9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810.jpg
9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810,WITHIN_KEEP,3,KEEP,/books/OL32370097M,FR,Moby Dick,Herman Melville,,data/covers/full/ol-cover-10544254.jpg,data/covers/final/cover-9ffd7e95ec40730edda8dfddb42e6591ca0bcc80fbf768a1e107c63f4ddf9810.jpg
2efa269d12d3636908710789da361e6d821b9993cea185ae2b9ee00c95cf61bf,WITHIN_KEEP,2,KEEP,/books/OL13263794M,ES,Complice,Iain Banks,,data/covers/full/ol-cover-471091.jpg,data/covers/final/cover-2efa269d12d3636908710789da361e6d821b9993cea185ae2b9ee00c95cf61bf.jpg
2efa269d12d3636908710789da361e6d821b9993cea185ae2b9ee00c95cf61bf,WITHIN_KEEP,2,KEEP,/books/OL31829235M,FR,Un homme de glace,Iain Banks,,data/covers/full/ol-cover-471091.jpg,data/covers/final/cover-2efa269d12d3636908710789da361e6d821b9993cea185ae2b9ee00c95cf61bf.jpg
1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960,WITHIN_KEEP,3,KEEP,/books/OL13191821M,ES,Homo ludens (COLECCION HISTORIA) (Historias / History),Johan Huizinga,,data/covers/full/ol-cover-5258763.jpg,data/covers/final/cover-1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960.jpg
1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960,WITHIN_KEEP,3,KEEP,/books/OL27043909M,NL,Homo ludens,Johan Huizinga,,data/covers/full/ol-cover-5258763.jpg,data/covers/final/cover-1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960.jpg
1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960,WITHIN_KEEP,3,KEEP,/books/OL20402061M,FR,Homo ludens,Johan Huizinga,,data/covers/full/ol-cover-5258763.jpg,data/covers/final/cover-1f333561506af8ad27f0eea7d2442c582c3ace47226c39492546ddf111a46960.jpg
868ec72682c5c4f2e8ab7171478706167f50a7d19a470eda3352def644bb92a8,WITHIN_KEEP,2,KEEP,/books/OL13264724M,ES,Donde Esta Carmen Sandiego?,John Peel,,data/covers/full/ol-cover-6276933.jpg,data/covers/final/cover-868ec72682c5c4f2e8ab7171478706167f50a7d19a470eda3352def644bb92a8.jpg
868ec72682c5c4f2e8ab7171478706167f50a7d19a470eda3352def644bb92a8,WITHIN_KEEP,2,KEEP,/books/OL1752022M,EN,Where in America's past is Carmen Sandiego?,John Peel,,data/covers/full/ol-cover-6276933.jpg,data/covers/final/cover-868ec72682c5c4f2e8ab7171478706167f50a7d19a470eda3352def644bb92a8.jpg
5e4bbcfac8b5a67377a508bb93ffaac2ad9f37d95e9ce66d0ddc4e2f0a16e9e8,WITHIN_KEEP,2,KEEP,/books/OL13192916M,ES,El utilitarismo,John Stuart Mill,,data/covers/full/ol-cover-675806.jpg,data/covers/final/cover-5e4bbcfac8b5a67377a508bb93ffaac2ad9f37d95e9ce66d0ddc4e2f0a16e9e8.jpg
5e4bbcfac8b5a67377a508bb93ffaac2ad9f37d95e9ce66d0ddc4e2f0a16e9e8,WITHIN_KEEP,2,KEEP,/books/OL32122746M,FR,L'utilitarisme,John Stuart Mill,,data/covers/full/ol-cover-675806.jpg,data/covers/final/cover-5e4bbcfac8b5a67377a508bb93ffaac2ad9f37d95e9ce66d0ddc4e2f0a16e9e8.jpg
b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58,WITHIN_KEEP,3,KEEP,/books/OL13356935M,ES,Ensayo Sobre La Libertad,John Stuart Mill,,data/covers/full/ol-cover-966821.jpg,data/covers/final/cover-b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58.jpg
b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58,WITHIN_KEEP,3,KEEP,/books/OL37044660M,EN,On Liberty,John Stuart Mill,,data/covers/full/ol-cover-966821.jpg,data/covers/final/cover-b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58.jpg
b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58,WITHIN_KEEP,3,KEEP,/books/OL8837549M,FR,De la liberté,John Stuart Mill,,data/covers/full/ol-cover-966821.jpg,data/covers/final/cover-b9f77adda733e61d344eb3ab605bf99006ebb3579fb7a3731feb3a48e55cfa58.jpg
ed046fdff0ccee79df729e090fd67392b4225cc8466aca75ef2b5e75cbf3c66b,WITHIN_KEEP,2,KEEP,/books/OL25337613M,ES,La lógica de las ciencias morales,John Stuart Mill,,data/covers/full/ol-cover-4127091.jpg,data/covers/final/cover-ed046fdff0ccee79df729e090fd67392b4225cc8466aca75ef2b5e75cbf3c66b.jpg
ed046fdff0ccee79df729e090fd67392b4225cc8466aca75ef2b5e75cbf3c66b,WITHIN_KEEP,2,KEEP,/books/OL5953169M,EN,On the logic of the moral sciences.,John Stuart Mill,,data/covers/full/ol-cover-4127091.jpg,data/covers/final/cover-ed046fdff0ccee79df729e090fd67392b4225cc8466aca75ef2b5e75cbf3c66b.jpg
d7b37966a15df6f80e6128705bf79fc2c973d61f019dc75ea7c790677eed515e,WITHIN_KEEP,2,KEEP,/books/OL13311455M,ES,La ciudad situada / The Situated City (Libros Del Tiempo / Books of Time),Johnny Lorenz | Clarice Lispector,,data/covers/full/ol-cover-3330410.jpg,data/covers/final/cover-d7b37966a15df6f80e6128705bf79fc2c973d61f019dc75ea7c790677eed515e.jpg
d7b37966a15df6f80e6128705bf79fc2c973d61f019dc75ea7c790677eed515e,WITHIN_KEEP,2,KEEP,/books/OL27342607M,EN,The Besieged City,Johnny Lorenz | Clarice Lispector,,data/covers/full/ol-cover-3330410.jpg,data/covers/final/cover-d7b37966a15df6f80e6128705bf79fc2c973d61f019dc75ea7c790677eed515e.jpg
d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4,WITHIN_KEEP,2,KEEP,/books/OL487112M,ES,La formación de las almas,José Murilo de Carvalho,,data/covers/full/ol-cover-12749276.jpg,data/covers/final/cover-d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4.jpg
d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4,WITHIN_KEEP,2,KEEP,/books/OL25367293M,EN,The formation of souls,José Murilo de Carvalho,,data/covers/full/ol-cover-12749276.jpg,data/covers/final/cover-d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4.jpg
c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c,WITHIN_KEEP,3,KEEP,/books/OL57353418M,ES,Por siempre Ambar,Kathleen Winsor,,data/covers/full/ol-cover-12958803.jpg,data/covers/final/cover-c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c.jpg
c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c,WITHIN_KEEP,3,KEEP,/books/OL48567381M,EN,Forever Amber / Kathleen Winsor,Kathleen Winsor,,data/covers/full/ol-cover-12958803.jpg,data/covers/final/cover-c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c.jpg
c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c,WITHIN_KEEP,3,KEEP,/books/OL32076705M,FR,Ambre,Kathleen Winsor,,data/covers/full/ol-cover-12958803.jpg,data/covers/final/cover-c97f98b2f45cb2be8dfeedc05b500dc3993306a0d253f1ee5fca2af6e4d1bf1c.jpg
52de70765f02d9cf42e7040be189e3ffd1488f94e551fa4f642cdff53ad4ca12,WITHIN_KEEP,2,KEEP,/books/OL17868882M,ES,Seis personajes en busca de autor,Luigi Pirandello,,data/covers/full/ol-cover-8242341.jpg,data/covers/final/cover-52de70765f02d9cf42e7040be189e3ffd1488f94e551fa4f642cdff53ad4ca12.jpg
52de70765f02d9cf42e7040be189e3ffd1488f94e551fa4f642cdff53ad4ca12,WITHIN_KEEP,2,KEEP,/books/OL37044617M,EN,Six Characters in Search of an Author,Luigi Pirandello,,data/covers/full/ol-cover-8242341.jpg,data/covers/final/cover-52de70765f02d9cf42e7040be189e3ffd1488f94e551fa4f642cdff53ad4ca12.jpg
15e9fd169045b06f73e2397963149ad1c6f228e1823a11f7ece42a1f1fb37a72,WITHIN_KEEP,2,KEEP,/books/OL13116267M,ES,Gravedad Artificial,M. T. Anderson,,data/covers/full/ol-cover-6254568.jpg,data/covers/final/cover-15e9fd169045b06f73e2397963149ad1c6f228e1823a11f7ece42a1f1fb37a72.jpg
15e9fd169045b06f73e2397963149ad1c6f228e1823a11f7ece42a1f1fb37a72,WITHIN_KEEP,2,KEEP,/books/OL39492463M,FR,Interface,M. T. Anderson,,data/covers/full/ol-cover-6254568.jpg,data/covers/final/cover-15e9fd169045b06f73e2397963149ad1c6f228e1823a11f7ece42a1f1fb37a72.jpg
c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa,WITHIN_KEEP,3,KEEP,/books/OL26906847M,ES,Don Casmurro,Machado de Assis,,data/covers/full/ol-cover-647501.jpg,data/covers/final/cover-c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa.jpg
c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa,WITHIN_KEEP,3,KEEP,/books/OL22170762M,EN,Dom Casmurro,Machado de Assis,,data/covers/full/ol-cover-647501.jpg,data/covers/final/cover-c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa.jpg
c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa,WITHIN_KEEP,3,KEEP,/books/OL12634777M,FR,Dom Casmurro et les yeux de ressac,Machado de Assis,,data/covers/full/ol-cover-647501.jpg,data/covers/final/cover-c5085aa7cbfdf71269e6677d84e5681c21b6fa787d82c0c3c3320796afde02fa.jpg
9323b3490c888a83ab91c35581430eb67e75ea13ec934a864347b30d5a2fd289,WITHIN_KEEP,2,KEEP,/books/OL13279231M,ES,El Alienista,Machado de Assis,,data/covers/full/ol-cover-647504.jpg,data/covers/final/cover-9323b3490c888a83ab91c35581430eb67e75ea13ec934a864347b30d5a2fd289.jpg
9323b3490c888a83ab91c35581430eb67e75ea13ec934a864347b30d5a2fd289,WITHIN_KEEP,2,KEEP,/books/OL30660494M,EN,The alienist,Machado de Assis,,data/covers/full/ol-cover-647504.jpg,data/covers/final/cover-9323b3490c888a83ab91c35581430eb67e75ea13ec934a864347b30d5a2fd289.jpg
57ccb755dac008cbf09059898e0793c7b1f16a5eb0532b02eaa611abff872bd2,WITHIN_KEEP,2,KEEP,/books/OL39334884M,ES,Quincas Borba,Machado de Assis,,data/covers/full/ol-cover-123420.jpg,data/covers/final/cover-57ccb755dac008cbf09059898e0793c7b1f16a5eb0532b02eaa611abff872bd2.jpg
57ccb755dac008cbf09059898e0793c7b1f16a5eb0532b02eaa611abff872bd2,WITHIN_KEEP,2,KEEP,/books/OL681114M,EN,Quincas Borba,Machado de Assis,,data/covers/full/ol-cover-123420.jpg,data/covers/final/cover-57ccb755dac008cbf09059898e0793c7b1f16a5eb0532b02eaa611abff872bd2.jpg
633153e94a12c977db74906fdfdf98f024cc7c673ec55cfb8471d1611b4bbeb3,WITHIN_KEEP,2,KEEP,/books/OL51153409M,ES,El príncipe,Niccolò Machiavelli,,data/covers/full/ol-cover-12726168.jpg,data/covers/final/cover-633153e94a12c977db74906fdfdf98f024cc7c673ec55cfb8471d1611b4bbeb3.jpg
633153e94a12c977db74906fdfdf98f024cc7c673ec55cfb8471d1611b4bbeb3,WITHIN_KEEP,2,KEEP,/books/OL20602176M,FR,Le prince,Niccolò Machiavelli,,data/covers/full/ol-cover-12726168.jpg,data/covers/final/cover-633153e94a12c977db74906fdfdf98f024cc7c673ec55cfb8471d1611b4bbeb3.jpg
f4937a275ae9ac2b2ab7a30ad99025acfe19cdc14afede6b7b5a048cacb8f6fe,WITHIN_KEEP,2,KEEP,/books/OL49348350M,ES,El hombre ilustrado,Ray Bradbury,,data/covers/full/ol-cover-9345484.jpg,data/covers/final/cover-f4937a275ae9ac2b2ab7a30ad99025acfe19cdc14afede6b7b5a048cacb8f6fe.jpg
f4937a275ae9ac2b2ab7a30ad99025acfe19cdc14afede6b7b5a048cacb8f6fe,WITHIN_KEEP,2,KEEP,/books/OL47830245M,NL,De Geïllustreerde Man,Ray Bradbury,,data/covers/full/ol-cover-9345484.jpg,data/covers/final/cover-f4937a275ae9ac2b2ab7a30ad99025acfe19cdc14afede6b7b5a048cacb8f6fe.jpg
4886c4b542e911550bc1d9fd010b9455005a7b39a1fd07744611df9717a43d80,WITHIN_KEEP,2,KEEP,/books/OL60471607M,ES,El vino del estío,Ray Bradbury,,data/covers/full/ol-cover-14831327.jpg,data/covers/final/cover-4886c4b542e911550bc1d9fd010b9455005a7b39a1fd07744611df9717a43d80.jpg
4886c4b542e911550bc1d9fd010b9455005a7b39a1fd07744611df9717a43d80,WITHIN_KEEP,2,KEEP,/books/OL59424849M,FR,Le Vin de l'été,Ray Bradbury,,data/covers/full/ol-cover-14831327.jpg,data/covers/final/cover-4886c4b542e911550bc1d9fd010b9455005a7b39a1fd07744611df9717a43d80.jpg
0cb556957dd10fe5776372acb6f3a4c1238b117f0d515d9660051e12ad5e5a97,WITHIN_KEEP,2,KEEP,/books/OL13268239M,ES,Fantasmas de lo nuevo,Ray Bradbury,,data/covers/full/ol-cover-14828150.jpg,data/covers/final/cover-0cb556957dd10fe5776372acb6f3a4c1238b117f0d515d9660051e12ad5e5a97.jpg
