source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL3756232M,Sleuteloog,,Hella S. Haasse,1,9789021466842,2003,Querido,,0,,,Hella S. Haasse,Hella S. Haasse=3
/books/OL32859758M,De Chinees,,Henning Mankell,1,9789044517675,2011,De Geus,Fiction | Histoire | Policier et mystère | Thriller,0,,,Henning Mankell,Henning Mankell=5
/books/OL34367855M,De hond die naar de sterren rende,,Henning Mankell,1,9789044509847,2008,De Geus,Fiction | Histoire | Jeunesse | Thriller,0,,,Henning Mankell,Henning Mankell=5
/books/OL34367843M,Het oog van de luipaard,,Henning Mankell,1,9789044511239,2007,De Geus,Fiction | Policier et mystère,0,,,Henning Mankell,Henning Mankell=5
/books/OL32930828M,Lukas en de kat die van regen hield,,Henning Mankell,1,9789044509793,2007,Geus,,0,,,Henning Mankell,Henning Mankell=5
/books/OL34367813M,Reis naar het einde van de wereld,,Henning Mankell,1,9789044509823,2009,De Geus,Fiction | Histoire,0,,,Henning Mankell,Henning Mankell=5
/books/OL35334139M,Boeren in de toekomst,,Ian Graham,1,9789055664801,2010,Ars Scribendi,Jeunesse,0,,,Ian Graham,Ian Graham=3
/books/OL35333998M,Computers en communicatie,,Ian Graham,1,9789054260660,2000,De Lantaarn,Jeunesse | Technologie,0,,,Ian Graham,Ian Graham=3
/books/OL35331956M,Mijn eerste boek over raceauto's en andere snelheidsmonsters,,Ian Graham,1,9789025735128,2002,Gottmer,Jeunesse,0,,,Ian Graham,Ian Graham=3
/books/OL12800827M,De Sacrale En Profane Liefdes Machine,,Iris Murdoch,1,9789025464196,1974,Contact,Fiction,0,,,Iris Murdoch,Iris Murdoch=4
/books/OL25098875M,Een Afgehouwen Hoofd,,Iris Murdoch,1,9789021494357,1977,Em. Querido's Uitgeverij,Fiction,0,,,Iris Murdoch,Iris Murdoch=4
/books/OL25098880M,Een Wilde Roos,,Iris Murdoch,1,9789025463960,1974,Contact,Fiction,0,,,Iris Murdoch,Iris Murdoch=4
/books/OL25098874M,Het Italiaanse Meisje,,Iris Murdoch,1,9789021494029,1976,Em. Querido's Uitgeverij,Fiction | Policier et mystère,0,,,Iris Murdoch,Iris Murdoch=4
/books/OL35605277M,Cross fire,,James Patterson,1,9789023479338,2012,Cargo,Fiction | Policier et mystère,0,,,James Patterson,James Patterson=9
/books/OL32998749M,Het vuur,,James Patterson | Jill Dembowski,2,9789023479697,2013,Cargo,Fiction,0,,,James Patterson,James Patterson=9
/books/OL18430090M,Kat en muis.,,James Patterson,1,9789027465870,1999,Het Spectrum,Fiction | Policier et mystère | Politique,0,,,James Patterson,James Patterson=9
/books/OL35334685M,Ooggetuige,,Howard Roughan | James Patterson,2,9789023458050,2011,Cargo,Fiction,0,,,James Patterson,James Patterson=9
/books/OL33335877M,Achtste bekentenis,,James Patterson | Maxine Paetro,2,9789023441953,2009,Cargo,Fiction | Thriller,0,,,James Patterson | Maxine Paetro,James Patterson=9 | Maxine Paetro=5
/books/OL37736804M,Bekentenis van een moordverdachte,,James Patterson | Maxine Paetro,2,9789023489634,2014,"Cargo, De Bezige Bij",Fiction,0,,,James Patterson | Maxine Paetro,James Patterson=9 | Maxine Paetro=5
/books/OL35335012M,Bikini,,James Patterson | Maxine Paetro,2,9789023440666,2009,Cargo,Fiction | Thriller,0,,,James Patterson | Maxine Paetro,James Patterson=9 | Maxine Paetro=5
/books/OL45912730M,De vierde seconde / druk 1,,James Patterson | Maxine Paetro,2,9789022989777,,"Bruna Uitgevers, a.W.",Fiction | Policier et mystère,0,,,James Patterson | Maxine Paetro,James Patterson=9 | Maxine Paetro=5
/books/OL35326514M,Private,Los Angeles,James Patterson | Maxine Paetro,2,9789023458906,2010,Cargo,Fiction | Policier et mystère | Thriller,0,,,James Patterson | Maxine Paetro,James Patterson=9 | Maxine Paetro=5
/books/OL5518508M,De inspecteur,,Jan De Hartog,1,,1969,Elsevier,Fiction,0,,,Jan De Hartog,Jan De Hartog=3
/books/OL5658631M,De kapitein,,Jan De Hartog,1,,1967,Elsevier,Fiction,0,,,Jan De Hartog,Jan De Hartog=3
/books/OL23031615M,De kleine ark,,Jan De Hartog,1,9789010009869,1974,Elsevier,Fiction,0,,,Jan De Hartog,Jan De Hartog=3
/books/OL12806794M,Spraakmakende Blazers-Discografieen,,Jan de Kruijff,1,9789051790443,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12852062M,Spraakmakende Dirigenten.Discografieën,,Jan de Kruijff,1,9789076953229,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12852078M,Spraakmakende Pianisten,,Jan de Kruijff,1,9789076953489,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12852084M,Spraakmakende Pianisten. Discografieen,,Jan de Kruijff,1,9789076953632,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12852092M,Spraakmakende Strijkers,,Jan de Kruijff,1,9789076953793,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12806793M,Spraakmakende Strijkers - Discografieen,,Jan de Kruijff,1,9789051790436,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12852093M,Spraakmakende Zangers,,Jan de Kruijff,1,9789076953809,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL12806795M,Spraakmakende Zangers - Discografieen,,Jan de Kruijff,1,9789051790450,2003,Gopher Publishers,Fiction,0,,,Jan de Kruijff,Jan de Kruijff=8
/books/OL33333526M,De fluistering van de maan,,Jayne Ann Krentz,1,9789044302394,2001,The House of Books,Fiction | Romance,0,,,Jayne Ann Krentz,Jayne Ann Krentz=3
/books/OL35335240M,Dromen van verlangen,,Jayne Ann Krentz,1,9789044309454,2002,The House of Books,Fiction,0,,,Jayne Ann Krentz,Jayne Ann Krentz=3
/books/OL35606157M,Een eeuwig bruidsboeket,,Jayne Ann Krentz,1,9789044312164,2005,The House of Books,Fiction | Romance,0,,,Jayne Ann Krentz,Jayne Ann Krentz=3
/books/OL26948978M,Drie keer niks,,Jeff Kinney,1,9789026142635,2017,,Fiction | Théâtre,0,,,Jeff Kinney,Jeff Kinney=3
/books/OL27495493M,Flutvakantie,,Jeff Kinney,1,9789026138409,2015,De Fontein Jeugd,Fiction | Théâtre | Voyage,0,,,Jeff Kinney,Jeff Kinney=3
/books/OL49376080M,Niet te doen! (Het leven van een Loser) (Dutch Edition),,Jeff Kinney,1,9789026132377,2012,De Fontein,Fiction,0,,,Jeff Kinney,Jeff Kinney=3
/books/OL4504259M,De schreeuw van de witte kakatoe,,Johan Fabricius,1,9789025804879,1978,Leopold,Fiction | Histoire,0,,,Johan Fabricius,Johan Fabricius=4
/books/OL24338866M,Flipje,,Johan Fabricius,1,,1936,Leopold,,0,,,Johan Fabricius,Johan Fabricius=4
/books/OL6466257M,Nacht over Java,roman,Johan Fabricius,1,,1944,Querido,Fiction | Philosophie,0,,,Johan Fabricius,Johan Fabricius=4
/books/OL6332196M,The son of Marietta,,Johan Fabricius,1,,1936,"Little, Brown, and company",Fiction | Histoire,0,,,Johan Fabricius,Johan Fabricius=4
/books/OL27043909M,Homo ludens,proeve eener bepaling van het spel-element der cultuur,Johan Huizinga,1,9789089640031,2008,Amsterdam University Press,Philosophie | Politique,0,,,Johan Huizinga,Johan Huizinga=3
/books/OL3121340M,Verspreide opstellen over de geschiedenis van Nederland,,Johan Huizinga,1,9789021828282,1982,Sijthoff,Histoire,0,,,Johan Huizinga,Johan Huizinga=3
/books/OL23294278M,vidsaka in het Indisch tooneel.,,Johan Huizinga,1,,1897,P. Noordhoff,,0,,,Johan Huizinga,Johan Huizinga=3
/books/OL19600302M,Nood greep.,,Jonathan Kellerman,1,9789024523498,1995,Uitgeverij Luitingh,Policier et mystère,0,,,Jonathan Kellerman,Jonathan Kellerman=3
/books/OL35339650M,Misdadigers,Berkeley / Nashville,Jonathan Kellerman | Jonathan Kellerman | Faye Kellerman,3,9789021800974,2008,Sijthoff,Fiction | Policier et mystère | Thriller,0,,,Jonathan Kellerman | Jonathan Kellerman,Jonathan Kellerman=3 | Jonathan Kellerman=3
