language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason,page_count_state,page_count_source,cross_language_collision,cross_language_owner_count
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210939W,"Collected poems, 1930-1978",Samuel Beckett,1.0000,1984,/books/OL2890858M,"Collected poems, 1930-1978",,eng | fre,1.0000,0714540528,J. Calder,1984,179,9536785,VALID_COVER,313,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2890858M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,YES,2
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210919W,Collected poems in English and French,Samuel Beckett,1.0000,1977,/books/OL4600087M,Collected poems in English and French,,eng | fre,1.0000,0714536083,Calder,1977,147,10004685,VALID_COVER,306,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4600087M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,YES,2
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210945W,Collected shorter plays,Samuel Beckett,1.0000,1984,/books/OL3188049M,Collected shorter plays,,eng,1.0000,0394538501,Grove Press,1984,316,4233975,VALID_COVER,128,196,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3188049M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210704W,Collected Shorter Plays of Samuel Beckett,Samuel Beckett,1.0000,1994,/books/OL7875223M,Collected Shorter Plays of Samuel Beckett,"All That Fall, Act Without Words, Krapp's Last Tape, Cascando, Eh Joe, Footfall, Rockaby and others",eng,1.0000,9780802150554,Grove Press,"January 7, 1994",320,569561,VALID_COVER,304,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7875223M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210958W,Disjecta,Samuel Beckett,1.0000,1983,/books/OL7799383M,Disjecta,Miscellaneous Writings and a Dramatic Fragment (Opera Guide),eng,1.0000,9780714540160,Riverrun Pr,October 1983,178,453026,VALID_COVER,307,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7799383M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210946W,Dream of fair to middling women,Samuel Beckett,1.0000,1992,/books/OL1745769M,Dream of fair to middling women,,eng,1.0000,1559702176,Arcade Pub. in association with Riverrun Press,1993,241,787527,VALID_COVER,319,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1745769M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Saul Bellow,1,8,12,/works/OL10429867W,A theft,Saul Bellow,1.0000,1989,/books/OL18350703M,A theft,,eng,1.0000,0140119698,Penguin Books,1989-01-01,108,5414695,VALID_COVER,128,200,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18350703M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Saul Bellow,1,8,12,/works/OL506079W,Collected stories,Saul Bellow,1.0000,2001,/books/OL3940936M,Collected stories,,eng,1.0000,0670894869,Viking,2001,442,402777,VALID_COVER,318,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3940936M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Saul Bellow,1,8,12,/works/OL506016W,Conversations with Saul Bellow,Saul Bellow,1.0000,1994,/books/OL1094981M,Conversations with Saul Bellow,,eng,1.0000,087805717X,University Press of Mississippi,1994,303,1631135,VALID_COVER,305,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1094981M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Saul Bellow,1,8,12,/works/OL506114W,Dangling man,Saul Bellow,1.0000,1944,/books/OL18495472M,Dangling man,,eng,1.0000,9780143039877,Penguin Books,2006,143,13157480,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18495472M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL15059401W,11,Robert Pledge | Toni Morrison | Minoru Yamasaki,1.0000,2002,/books/OL8154329M,11,"Witnessing The World Trade Center, 1974-2001",eng,1.0000,9780789308306,Universe Publishing,"September 14, 2002",176,551094,VALID_COVER,397,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8154329M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL50560W,A Mercy,Toni Morrison | Jordi Fibla Feito,1.0000,1998,/books/OL31938366M,A Mercy,,eng,1.0000,9780701183417,Chatto & Windus,2008,,10620806,VALID_COVER,296,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL31938366M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL25829840W,African American Literature,Magedah Shabo | Toni Morrison | Martin Luther King Jr. | Langston Hughes | Jessie Redmon Fauset | W. E. B. Du Bois | Booker T. Washington | Paul Laurence Dunbar | Charles Waddell Chesnutt | Harriet A. Jacobs | Frederick Douglass | Phillis Wheatley | Lucy Terry,1.0000,2009,/books/OL34830656M,African American Literature,A Concise Anthology From Frederick Douglass to Toni Morrison,eng,1.0000,9781603891196,"Prestwick House, Inc.",2009,232,14813718,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34830656M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL2627235W,Arguing Immigration,Nicolaus Mills | Toni Morrison | Peggy Noonan | Francis Fukuyama | Robert Kuttner | Linda Chavez | Nathan Glazer,1.0000,1994,/books/OL1097187M,Arguing immigration,the debate over the changing face of America,eng,1.0000,0671895583,Simon & Schuster,1994,223,9317254,VALID_COVER,319,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1097187M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL50548W,Beloved,Toni Morrison,1.0000,1987,/books/OL58886319M,Beloved,,eng,1.0000,9780099560845,Vintage Books,2011,354,15169563,VALID_COVER,316,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL58886319M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL16481247W,Birth of a nation'hood,Toni Morrison | Claudia Brodsky Lacour,1.0000,1997,/books/OL1006702M,Birth of a nation'hood,"gaze, script, and spectacle in the O.J. Simpson case",eng,1.0000,0679758933,Pantheon Books,1997,418,9318428,VALID_COVER,317,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1006702M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL15191496W,Burn This Book,Toni Morrison | John Updike | דויד גרוסמן | Francine Prose | Pico Iyer | Russell Banks | Paul Auster | Orhan Pamuk | Salman Rushdie | Ed Park | Nadine Gordimer,1.0000,2009,/books/OL26885531M,Burn this book,PEN writers speak out on the power of the word,eng,1.0000,9780061774003,HarperStudio,2009,118,9318433,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26885531M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Toni Morrison,1,9,13,/works/OL23199691W,Desdemona,Toni Morrison,1.0000,2012,/books/OL33942086M,Desdemona,,eng,1.0000,9781350270275,Methuen Drama,2021,64,13331023,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL33942086M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Truman Capote,1,7,10,/works/OL1992270W,A Capote reader,Truman Capote,1.0000,1987,/books/OL2716977M,A Capote reader,,eng,1.0000,039455647X,Random House,1987,722,14843385,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2716977M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Truman Capote,1,7,10,/works/OL1992197W,A house on the heights,Truman Capote,1.0000,2002,/books/OL3948775M,A house on the heights,,eng,1.0000,1892145243,Little Bookroom,2002,43,941076,VALID_COVER,363,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3948775M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Truman Capote,1,7,10,/works/OL1992163W,Answered Prayers,Truman Capote,1.0000,1986,/books/OL21116240M,Answered prayers,the unfinished novel,eng,1.0000,0452261376,New American Library,1988,180,11589436,VALID_COVER,325,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL21116240M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59817W,A Fisherman of the Inland Sea,Ursula K. Le Guin,1.0000,1994,/books/OL3309169M,A Fisherman of the Inland Sea,Stories,eng,1.0000,0060763515,Perennial,2005,,35225,VALID_COVER,312,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3309169M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL15056610W,A Very Long Way from Anywhere Else,Ursula K. Le Guin,1.0000,1976,/books/OL14951430M,A  very long way from anywhere else,,eng,1.0000,0140471162,Penguin,1978,77,15171276,VALID_COVER,310,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL14951430M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59818W,A visit from Dr. Katz,Ursula K. Le Guin,1.0000,1988,/books/OL23258976M,A visit from Dr. Katz,,eng,1.0000,0689313322,Atheneum,1988,32,10023976,VALID_COVER,480,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL23258976M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59846W,Always Coming Home,Ursula K. Le Guin,1.0000,1985,/books/OL3020726M,Always Coming Home,,eng,1.0000,0060155450,Harper & Row,1985,523,6938605,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3020726M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59839W,Buffalo gals and other animal presences,Ursula K. Le Guin,1.0000,1987,/books/OL7576024M,Buffalo Gals and Other Animal Presences,,eng,1.0000,9780451454348,Roc Trade,"December 1, 1994",222,7095515,VALID_COVER,320,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7576024M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL15056527W,"Buffalo gals, won't you come out tonight",Ursula K. Le Guin,1.0000,1987,/books/OL1094016M,"Buffalo gals, won't you come out tonight",,eng,1.0000,087654071X,Pomegranate Artbooks,1994,79,669873,VALID_COVER,382,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1094016M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59844W,Catwings,Ursula K. Le Guin,1.0000,1988,/books/OL22109654M,Catwings,,eng,1.0000,0439551897,Orchard Books,2003,40,9496661,VALID_COVER,349,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22109654M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59822W,Catwings return,Ursula K. Le Guin,1.0000,1989,/books/OL7780956M,Catwings Return,,eng,1.0000,9780531071113,Orchard Books (NY),March 1999,48,362816,VALID_COVER,334,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7780956M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59790W,Changing planes,Ursula K. Le Guin,1.0000,2003,/books/OL7524261M,Changing Planes,,eng,1.0000,9780441012244,Ace,"July 26, 2005",256,284210,VALID_COVER,311,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7524261M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL16804853W,Cheek by jowl,Ursula K. Le Guin,1.0000,2009,/books/OL25428146M,Cheek by jowl,,eng,1.0000,9781933500270,Aqueduct Press,April 2009,160,13805923,VALID_COVER,313,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25428146M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Virginia Woolf,1,9,13,/works/OL39537W,A haunted house,Virginia Woolf,1.0000,1944,/books/OL22550918M,A haunted house,the complete shorter fiction,eng,1.0000,0099442167,Vintage,2003,313,10309128,VALID_COVER,315,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22550918M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Virginia Woolf,1,9,13,/works/OL39431W,"A haunted house, and other short stories",Virginia Woolf,1.0000,1943,/books/OL21458542M,"A haunted house, and other short stories",,eng,1.0000,0586044442,Grafton Books,1985,143,12665007,VALID_COVER,306,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL21458542M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Virginia Woolf,1,9,13,/works/OL39554W,A Writer's Diary,Virginia Woolf,1.0000,1953,/books/OL5414167M,A writer's diary,being extracts from the diary of Virginia Woolf.,eng,1.0000,015698380X,Harcourt Brace Jovanovich,1973,355,116630,VALID_COVER,305,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL5414167M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,Virginia Woolf,1,9,13,/works/OL39517W,Congenial spirits,Virginia Woolf,1.0000,1989,/books/OL22824774M,Congenial spirits,the selected letters of Virginia Woolf,eng,1.0000,0701209828,Hogarth,1993,472,14306914,VALID_COVER,310,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22824774M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82911W,A Fable,William Faulkner,1.0000,1950,/books/OL2724612M,A fable,,eng,1.0000,0824068297,Garland Pub.,1986,,14309620,VALID_COVER,350,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2724612M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82884W,A Rose for Emily,William Faulkner,1.0000,1930,/books/OL4454003M,A rose for Emily,,eng,1.0000,0675093244,Merrill,1970,140,8482675,VALID_COVER,332,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4454003M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82928W,"Absalom, Absalom!",William Faulkner,1.0000,1936,/books/OL32052135M,"Absalom, Absalom!",,eng,1.0000,0679732187,Vintage International,1990-11,313,10718328,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32052135M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82929W,As I Lay Dying,William Faulkner,1.0000,1915,/books/OL37042463M,As I Lay Dying,,eng,1.0000,9781789505061,Arcturus,2019,,12620040,VALID_COVER,316,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL37042463M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL20080279W,Barn Burning,William Faulkner,1.0000,2013,/books/OL27260286M,Barn Burning,Short Story,eng,1.0000,9781443423175,HarperPerennial Classics,2013 03 19,25,8751256,VALID_COVER,340,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL27260286M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82851W,Collected Stories of William Faulkner,William Faulkner,1.0000,1934,/books/OL552893M,Collected Stories of William Faulkner,,eng,1.0000,9780679764038,Vintage International,1995-11,900,8746211,VALID_COVER,314,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL552893M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Golding,1,7,10,/works/OL2430204W,A moving target,William Golding,1.0000,1982,/books/OL3485493M,A moving target,,eng,1.0000,0374215731,"Farrar, Straus, Giroux",1982,202,6626937,VALID_COVER,325,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3485493M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Golding,1,7,10,/works/OL2430198W,An Egyptian journal,William Golding,1.0000,1985,/books/OL3026370M,An Egyptian journal,,eng,1.0000,0571135935,Faber and Faber,1985,207,9811274,VALID_COVER,319,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3026370M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,TWENTIETH_CENTURY,William Golding,1,7,10,/works/OL2430135W,Critical Perspective,William Golding,1.0000,1986,/books/OL11170942M,Critical Perspective,Twentieth-Century Criticism of British and American Literature to 1904 (Chelsea House Library of Literary Criticism),eng,1.0000,9780877547891,Chelsea House Publications,December 1986,,12984920,VALID_COVER,377,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL11170942M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,TWENTIETH_CENTURY,William Golding,1,7,10,/works/OL2430136W,DARKNESS VISIBLE,William Golding | Philip Hensher,1.0000,1979,/books/OL24937733M,Darkness visible,,eng,1.0000,9780553147049,Bantam Books,1981,292,6908479,VALID_COVER,304,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24937733M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,C.S. Lewis,1,10,15,/works/OL36875696W,Mere Christianity and The Screwtape Letters (Complete In One Volume),C.S. Lewis,1.0000,2003,/books/OL7280524M,Mere Christianity and The Screwtape Letters (Complete In One Volume),,eng,1.0000,9780060731878,HarperCollins,2003,449,14496183,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7280524M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,Diana Wynne Jones,1,8,12,/works/OL60112W,A Sudden Wild Magic,Diana Wynne Jones,1.0000,1992,/books/OL1709205M,A sudden wild magic,,eng,1.0000,0688118828,W. Morrow,1992,412,7295726,VALID_COVER,329,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1709205M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,Diana Wynne Jones,1,8,12,/works/OL60142W,A Tale of Time City,Diana Wynne Jones,1.0000,1987,/books/OL7292768M,A Tale of Time City,,eng,1.0000,9780064473514,HarperTrophy,"January 22, 2002",336,52310,VALID_COVER,313,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7292768M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,Diana Wynne Jones,1,8,12,/works/OL60137W,Archer's Goon,Diana Wynne Jones,1.0000,1984,/books/OL9215191M,Archer's Goon,,eng,1.0000,9780006755272,Collins,"December 4, 2000",320,7510,VALID_COVER,315,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9215191M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,Diana Wynne Jones,1,8,12,/works/OL60135W,Aunt Maria,Diana Wynne Jones,1.0000,1991,/books/OL7293402M,Aunt Maria,,eng,1.0000,9780066237428,Greenwillow,"August 14, 2003",288,52869,VALID_COVER,319,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7293402M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,YOUTH,Diana Wynne Jones,1,8,12,/works/OL16104911W,Believing is seeing,Diana Wynne Jones,1.0000,1999,/books/OL379661M,Believing is seeing,seven stories,eng,1.0000,0688168434,Greenwillow Books,1999,165,432604,VALID_COVER,337,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL379661M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
