source_key,language,original_title,original_authors,work_candidates,works_with_editions,edition_records_examined,matching_editions,cover_candidates
/books/OL20057348M,IT,La città bizantina,Ennio Concina,1,1,1,0,0
/books/OL20098967M,IT,Orazio Gentileschi e Pietro Molli,Orazio Gentileschi,1,1,1,0,0
/books/OL20114542M,IT,La resistenza al nazismo in Germania,Karl-Egon Lönne,2,2,2,0,0
/books/OL20123971M,IT,Antonio e Piero Pollaiolo,Federico Poletti,1,1,2,0,0
/books/OL20124041M,IT,Simboli del potere e grandi dinastie,Paola Rapelli,1,1,2,0,0
/books/OL20278306M,IT,L' arte antica,Emma Bernini,1,1,1,0,0
/books/OL20578308M,IT,Carteggi,Alessandro Schiavi,1,1,2,0,0
/books/OL20650914M,IT,Machiavelli fra politica e storia,Eugenio Garin,1,1,1,0,0
/books/OL20650950M,IT,Quel bowling sul Tevere,Michelangelo Antonioni,1,1,1,0,0
/books/OL20657714M,IT,Disegni tedeschi da Schongauer a Liebermann,Keith Andrews,1,1,1,0,0
/books/OL20721051M,IT,Le opere e l'opera,Mario Aldo Toscano,1,1,1,0,0
/books/OL21056859M,IT,Polis tra realta e utopia,Maria Lia Guardini,1,1,1,0,0
/books/OL21093897M,IT,L' artiglieria delle legioni romane,Flavio Russo,1,1,1,0,0
/books/OL21133475M,IT,La musica,Alberto Ausoni,2,2,3,0,0
/books/OL21245402M,IT,Brünnhilde,Gianni Gori,1,1,1,0,0
/books/OL21278978M,IT,Villa Igiea,Francesco Amendolagine,1,1,1,0,0
/books/OL21279119M,IT,Il vero in maschera: dialogismi galileiani,Emanuele Zinato,1,1,1,0,0
/books/OL21307247M,IT,Collage 1961,Simonetta Lux,2,2,2,0,0
/books/OL21342600M,IT,La grande impostura,Sigfrido Bartolini,1,1,1,0,0
/books/OL21641030M,IT,A servizio di Dio e del Santo Sepolcro,Elena Bellomo,1,1,1,0,0
/books/OL21681312M,IT,Il signore del falco,Valeria Montaldi,1,1,1,0,0
/books/OL21705794M,IT,Charles Garnier in Italia,Massimiliano Savorra,1,1,1,0,0
/books/OL21731855M,IT,Il monaco inglese,Valeria Montaldi,1,1,1,0,0
/books/OL21732016M,IT,Il fascismo razionale,Francesco Cassata,1,1,1,0,0
/books/OL21732203M,IT,Che male c'è,Enrico Donaggio,1,1,1,0,0
/books/OL22440199M,IT,Morire d'orrore,Enzo Catania,1,1,1,0,0
/books/OL22479930M,IT,In fumo,"Giacinto, Curator Di Pietrantonio",1,1,2,0,0
/books/OL22485678M,IT,MART,Mariella Poli,1,1,1,0,0
/books/OL22493477M,IT,La photographie entre histoire et poésie,Fonds national d'art contemporain (France),1,1,1,0,0
/books/OL22509517M,IT,Jackson Pollock a Venezia,Luca Morganti,0,0,0,0,0
/books/OL22517835M,IT,Niemeyer 100,Oscar Niemeyer,1,1,1,0,0
/books/OL22520642M,IT,Suite alessandrina,Paolo Terni,1,1,1,0,0
/books/OL22586906M,IT,I tesori di Ostiano,Giuseppe Merlo,1,1,1,0,0
/books/OL22616651M,IT,INFERNO; TRANS. BY J.G. NICHOLS.,Dante Alighieri,1,1,1,0,0
/books/OL22999691M,IT,Masaccio,Cecilia Frosinini,3,3,5,0,0
/books/OL23005662M,IT,1545,Antonio Forcellino,1,1,3,0,0
/books/OL23107478M,IT,Coccabella,Maria Luisa Banfi,1,1,1,0,0
/books/OL23110843M,IT,Mamma Riccio racconta,Clementina Coppini,1,1,1,0,0
/books/OL23232266M,IT,Tomás Maldonado.,Tomás Maldonado,3,3,3,0,0
/books/OL23711231M,IT,VChUTEMAS,Marco Elia,1,1,2,0,0
/books/OL23716435M,IT,Al di là del muro,Christina Schmidt,1,1,2,0,0
/books/OL23928106M,IT,Le due scienze,Francesco Cassata,1,1,2,0,0
/books/OL28505817M,IT,Giuseppe Capogrossi,Giuseppe Capogrossi,3,3,10,0,0
/books/OL2951613M,IT,Opere scientifiche,René Descartes,1,1,1,0,0
/books/OL3028691M,IT,"The canzoniere of Dante Alighieri, including the poems of the Vita nuova and Convito, Italian and English",Dante Alighieri,2,2,3,0,0
/books/OL31582674M,IT,A.R. Penck,A. R. Penck,3,3,58,0,0
/books/OL3357187M,IT,Dal Caucaso al Veneto,Lewon Zēkʻiean,1,1,1,0,0
/books/OL3615954M,IT,Giovanni Brancati traduttore di Vegezio,Flavius Vegetius Renatus,1,1,1,0,0
/books/OL44432432M,IT,Astrazione oggettiva,Giovanna Nicoletti,1,1,2,0,0
/books/OL6893093M,IT,L' Armenia e gli armeni,Lewon Zēkʻiean,1,1,1,0,0
/books/OL840750M,IT,Musica e letteratura nell'Africa nera,Samuel-Martin Eno Belinga,1,1,3,0,0
/books/OL109811M,LA,"Res inauditae, incredulae",Antonio Stramaglia,1,1,1,0,0
/books/OL12714722M,LA,"Fontes Christiani, 2. Folge, 25 Bde., Ln, Bd.30/1, Jungfrauenspiegel",Jutta Seyfarth,1,1,1,1,1
/books/OL12770180M,LA,Planen Und Bauen Im Fruhen Und Hohen Mittelalter Nach Den Schriftquellen Bis 1250,Rolf Schroder,1,1,1,0,0
/books/OL12823075M,LA,"Anthologia Latina, Pars I: Carmina in Codicibus Scripta, fasc. 1",David R. Shackleton Bailey,1,1,1,0,0
/books/OL12823140M,LA,"Antiquitatum Romanarum quae supersunt, vol. I",Dionysius of Halicarnassus,1,1,1,0,0
/books/OL12823141M,LA,"Antiquitatum Romanarum quae supersunt, vol. II",Dionysius of Halicarnassus,1,1,1,0,0
/books/OL12823143M,LA,"Antiquitatum Romanarum, vol. IV",Dionysius of Halicarnassus,1,1,1,0,0
/books/OL12823146M,LA,"Antiquitatum Romanarum, Supplementum",Dionysius of Halicarnassus,1,1,1,0,0
/books/OL12823232M,LA,"Naturalis Historiae, vol. IV",Pliny the Elder,1,1,1,0,0
/books/OL12823266M,LA,Musici Scriptores Graeci,Carl Jan,2,2,2,0,0
/books/OL12823267M,LA,Musici Scriptores Graeci: Supplementum,Carl Jan,1,1,1,0,0
/books/OL12829494M,LA,Saeculum Pium,Katharina Rosenplenter,1,1,1,0,0
/books/OL12830205M,LA,Sedecias,Ludovicus Crucius,1,1,1,0,0
/books/OL12830487M,LA,"Die Rezeption Der Lehre Des Ramon Llull in Der Rhetorica Christiana (Perugia, 1579) Des Franziskaners Fray Diego De Valades (Europaische Hochschulschriften)",Linda Baez-rubi,1,1,1,0,0
/books/OL12845977M,LA,Prosopographia Militiarum Equestrium Quae Fuerunt Ab Augusto Ad Gallienum: Pars Sexta,Hubert Devijver,1,1,1,0,0
/books/OL12849948M,LA,La deuxième controverse de Paris. Un chapitre dans la polémique entre chrétiens et juifs au Moyen-Age,Shatzmiller J.,1,1,1,0,0
/books/OL13079023M,LA,De conflictu Hungarorum cum Solymano Turcarum imperatore ad Mohach historia verissima,Istvan Brodarics,1,1,1,0,0
/books/OL13100805M,LA,"""Menggu yuan liu"" yan jiu (Zhongguo Menggu xue wen ku)",Wulan,0,0,0,0,0
/books/OL13186025M,LA,Cronica Monasterii Canonicorum Regularium (S. Augustini) in Glacz,Wojciech Mrozowicz,1,1,1,0,0
/books/OL13312060M,LA,Studia Chronologica,Joan Gomez Pallares,1,1,1,0,0
/books/OL13318104M,LA,La Coru~na,Carlos Saez,1,1,3,0,0
/books/OL13327156M,LA,Documentacion Del Monasterio De La Volume 31,Jose Manuel Garrido,1,1,2,0,0
/books/OL133868M,LA,Scrittori del Grigioni italiano,Antonio Stäuble,1,1,2,0,0
/books/OL14420671M,LA,The first six books of the Æneid,Publius Vergilius Maro,2,2,2,0,0
/books/OL17315669M,LA,Gesta Ernesti Ducis,Peter Christian Jacobsen | Peter Orth,1,1,1,0,0
/books/OL19233225M,LA,Andrejs Pumpurs,Jānis Kalnin̦š,1,1,2,0,0
/books/OL19321983M,LA,Die Entstehung der Mark Brandenburg: mit einem lateinisch-deutschen Quellenanhang,Lutz Partenheimer,2,2,3,0,0
/books/OL20964586M,LA,La vacanza fuori Roma del Papa Leone X e altri carmi scelti inediti,"Cantalicio, Giovanni Battista, d. 1515.",1,1,1,0,0
/books/OL21168353M,LA,Zwischen Drama und Erzählung,Holger Korthals,1,1,1,0,0
/books/OL24589649M,LA,La storia di Apollonio re di Tiro,Giovanni Garbugino,1,1,1,0,0
/books/OL25093132M,LA,Fiktionen des Faktischen in der Renaissance,Ulrike Schneider,1,1,1,0,0
/books/OL25332734M,LA,Contrafacta,Eleonora Vincenti,1,1,1,0,0
/books/OL306266M,LA,La voie du désir,J. F. Froger,1,1,1,0,0
/books/OL4016060M,LA,Sul pudore delle donne,Petronius,1,1,1,0,0
/books/OL4481528M,LA,Aspects of Apuleius' Golden ass,B. L. Hijmans | R. T. van der Paardt,1,1,2,0,0
/books/OL5882970M,LA,The wave.,Margaret Hodges,1,1,8,1,1
/books/OL11014336M,NL,Twee Nederlandse Novellen,Ina Boudier-Bakker | A. De Wit,1,0,0,0,0
/books/OL1155357M,NL,Pastor Bonus,Ernest Claes,1,1,1,0,0
/books/OL1156501M,NL,De ontsnapping,Theun de Vries,1,1,1,0,0
/books/OL1173087M,NL,Ars inveniendi,Cornelis Anthonie van Peursen,1,1,1,0,0
/books/OL12698765M,NL,Die Architectura Von Hans Vredeman de Vries,Jochem Wolff,1,1,1,0,0
/books/OL12797895M,NL,Problematisch gedrag onder jongeren,Gerda Hendriks-Elzes,1,1,1,0,0
/books/OL12797945M,NL,Flandriens over hun touren,Mark Vanlombeek,1,1,1,0,0
/books/OL12799557M,NL,Geschiedenis van het Ministerie van Justitie,M. E Verburg,1,1,1,0,0
/books/OL12799559M,NL,Henri Deterding,Paul Hendrix,2,2,2,0,0
/books/OL12799562M,NL,Politieke woorden: Termen & begrippen,Carla Joosten,1,1,1,0,0
/books/OL12799563M,NL,Van Amerika geleerd,Frank Inklaar,1,1,1,0,0
/books/OL12799567M,NL,Liberalen onder een dak,H. J. L Vonhoff,1,1,1,0,0
/books/OL12799569M,NL,Geschiedenis van de Binnenlandse Veiligheidsdienst,D Engelen,1,1,1,0,0
/books/OL12799570M,NL,De Eerste Kamer,Bernardus Hendrikus van den Braak,1,1,1,0,0
/books/OL12799712M,NL,De Penningmeesters van de wetstraat,Alois van de Voorde,1,1,1,0,0
/books/OL12800092M,NL,Leopold II van Saksen Coburgs allergrootste Zaak,Julien WEVERBERGH,2,2,2,0,0
/books/OL12800214M,NL,New Wave in Building,Helga Fassbinder | Adri Proveniers,1,1,2,0,0
/books/OL12800222M,NL,Nederland stromenland,Paul Lucardie,2,2,3,0,0
/books/OL12800260M,NL,Getuigen van de geschiedenis van het Nederlandse accountantsberoep,J. W Schoonderbeek,1,1,1,0,0
/books/OL12800285M,NL,Denken in het licht van de tijd,Karin de Boer,1,1,1,0,0
/books/OL12800387M,NL,Identiteit als belofte,Hans Groen,1,1,1,0,0
/books/OL12800420M,NL,Een spoor van emoties,Wim Koole,1,1,1,0,0
/books/OL12800798M,NL,Gedenk Te Sterven,Pieter Hoexum,1,1,1,0,0
/books/OL12800812M,NL,Vrouwenlevens,Margot de Waal,1,1,1,0,0
/books/OL12800826M,NL,Vlucht Voor De Tovenaar,Iris Murdoch,0,0,0,0,0
/books/OL12801185M,NL,Angola,S. J Bosgra,3,3,3,0,0
/books/OL12801217M,NL,Christelijke kamerleden en de vrijheid van meningsuiting,Willemien Kort-van Welzen,1,1,1,0,0
/books/OL12802094M,NL,Actief Leren (Educating Young Children,Phyllis S. Weikart | Mary Hohmann,1,0,0,0,0
/books/OL12802108M,NL,Bewust van andere lusten,Lex Hermans,1,1,1,0,0
/books/OL12802655M,NL,De oudchristelijke wereld (200-600): Een iconografische studie (De verbeelding van het Woord),Gerard Wellen,1,1,1,0,0
/books/OL12802762M,NL,Sociologie van het alledaagse leven,Martin Ruebens,1,1,1,0,0
/books/OL12802787M,NL,Sociologische theorieen van sociale processen,J Vancoillie,1,1,1,0,0
/books/OL12802853M,NL,Aan den arbeid!,Maarten van Bottenburg,1,1,1,0,0
/books/OL12802857M,NL,Huwelijk in Holland,Manon van der Heijden,1,1,1,0,0
/books/OL12802859M,NL,Het zelfontplooiingsregime,Evelina Hendrika Tonkens,1,1,1,0,0
/books/OL12802925M,NL,Lenins politieke logica,Pier A Smit,1,1,1,0,0
/books/OL12802937M,NL,"Politiek, economie en democratie",P. H. A Meijs,1,1,1,0,0
/books/OL12803208M,NL,Particuliere reclassering en overheid in Nederland sinds 1823,Jean-Paul Heinrich,1,1,1,0,0
/books/OL12803218M,NL,Vorst tussen volk en wet,G. P. van Nifterik,1,1,1,0,0
/books/OL12803259M,NL,De macht van representatie,F. R Ankersmit,1,1,1,0,0
/books/OL12803260M,NL,Macht door representatie,F. R Ankersmit,1,1,1,0,0
/books/OL12803343M,NL,I Spy With Rembrandt's Eye,"Petra; Uterwijk, Robert Kana-Devilee",1,1,1,0,0
/books/OL12803359M,NL,T.A.C. Colenbrander (1841-1930),Titus M Eliens,1,1,1,0,0
/books/OL12803368M,NL,De Sarijs-handschriften,Lydia S Wierda,1,1,1,0,0
/books/OL12803494M,NL,De zegenrijke heeren der wateren,Wim Ravesteijn,1,1,1,0,0
/books/OL12803570M,NL,Bouwen aan de Hofstad,Arie de Klerk,1,1,1,0,0
/books/OL12803868M,NL,De luikse rattenkoning,Jan Willems,1,1,1,0,0
/books/OL12805725M,NL,Grensverkeer,Van Gorp H.,1,1,1,0,0
/books/OL12805734M,NL,Rationaliteit en religieus vertrouwen,Walter van Herck,1,1,2,0,0
/books/OL12805736M,NL,Keizers aan de Nijl,Willems H.,1,1,1,0,0
/books/OL12806188M,NL,De muis die even brulde,Jan Cornelis de Bas,1,1,1,0,0
/books/OL12806189M,NL,Trouwen Met Oranje,Arnout Van Cruyningen,1,1,1,0,0
/books/OL12806311M,NL,De ideeenkliniek,C. J. M Schuyt,1,1,1,0,0
/books/OL12806374M,NL,De begroting van de Europese Unie,Bart Kerremans,1,1,1,0,0
/books/OL12806750M,NL,Nederlandse politieke partijen over minderhedenbeleid 1977-1995 (Migrant en stad),Alfons Fermin,1,1,1,0,0
/books/OL12806824M,NL,Woord En Boek in de geschiedenis van de geneeskunde. Een beschouwing over de toegankelijkheid van medische kennis.,M.J. van Lieburg,1,1,1,0,0
/books/OL12806830M,NL,Wetenschapsgeschiedenis In Perspectief.,B. En L.C. PALM Theunissen,1,1,1,0,0
/books/OL12806831M,NL,Het Localisatieconcept In De Neurologie Van Brown-sequard.(Nieuwe Nederlandse Bijdragen tot de Geschiedenis der Geneeskunde en der Natuurwetenschappen 31),P.J. Koehler,1,1,1,0,0
/books/OL12806840M,NL,"NEDERLANDSE GENEESKUNDE IN DE INDISCHE ARCHIPEL 1816-1942. Verslag van een symposium gehouden ter gelegenheid van het afscheid van Prof. Dr. D. de Moulin, als hoogleraar in de Geschiedenis der Geneeskunde aan de Katholieke Universiteit te Nijmegen, 30 september 1989.","G.M. van, A. de KNECHT-VAN EEKELEN en M.J.D. POULISSEN Eindredactie A.M. LUYENDIJK-ELSHOUT HETEREN",1,1,1,0,0
/books/OL12807196M,NL,De geschiedenis van de Batavier Lijn,L. L. von Munching,1,1,1,0,0
/books/OL12807698M,NL,De verborgen mechanismen van ons bestaan,Mathieu Snykers,1,1,1,0,0
/books/OL12807701M,NL,Het beeld,Jan Marie Lambert Peters,2,2,3,0,0
/books/OL12807710M,NL,Het Geheim Van de Rechtvaardige Rechters,Chris Noppe,1,1,1,0,0
/books/OL12807810M,NL,Door studieband vereend,Jacqueline Kampman,1,1,1,0,0
/books/OL12807887M,NL,Hier wordt echter het belang van het boek geschaad--,Jan Schilt,1,1,1,0,0
/books/OL12807892M,NL,De coffeeshop,Kurt van Es,1,1,1,0,0
/books/OL12807947M,NL,Den Haag of s-Gravenhage?,H Schmal,1,1,1,0,0
/books/OL12808014M,NL,The Comic Painters,Jan Op de Beek,1,1,3,0,0
/books/OL12808049M,NL,Zorgenkinderen op school,Dorien Graas,1,1,1,0,0
/books/OL12808120M,NL,Tussen God en duivel,Govert J Buijs,1,1,1,0,0
/books/OL12808397M,NL,Vertrapte bloemen,Irene van der Linde,1,1,1,0,0
/books/OL12808402M,NL,"State, Village, and Ritual in Bali: An Historical Perspective (Comparative Asian Studies : No 6)",Henk S. Nordholt,1,1,1,0,0
/books/OL12809241M,NL,De godshuizen in Brugge,Hilde de Bruyne,1,1,1,0,0
/books/OL12809278M,NL,De toepassing van de taalwetgeving in de Brusselse gemeentelijke instellingen (Brusselse thema's),Anja Detant,1,1,1,0,0
/books/OL12809304M,NL,Brusselse Thema's 8,R. Janssens,1,1,1,0,0
/books/OL12844920M,NL,"Witte boorden, blauwe kielen",Bart De Wilde,1,1,1,0,0
/books/OL12844922M,NL,Een eeuw solidariteit 1898-1998,Luc Peiren,1,1,2,0,0
/books/OL12844965M,NL,In levende lijven,Tonja van den Ende,1,1,1,0,0
/books/OL12844972M,NL,de Platoonse Cirkel,J. F. Glastra Van Loon,1,1,1,0,0
/books/OL12844974M,NL,God in Frankrijk,Peter Jonkers,1,1,1,0,0
/books/OL12845019M,NL,T'uwen dienst,Frank van Riet,1,1,1,0,0
/books/OL12845035M,NL,Grove Borstels,Marc Spruyt,1,1,1,0,0
/books/OL12845461M,NL,Particuliere archieven en de historische collecties in de moderne bedrijfsorganisatie (Historische bedrijfsarchieven),H. J. M Winkelman,1,1,1,0,0
/books/OL12845462M,NL,Concurrentie,E. J Fischer,1,1,1,0,0
/books/OL12846175M,NL,GOODNIGHT IRENE,Didier Pontzeele,1,1,1,0,0
/books/OL12846254M,NL,Canada En Noord-Brabant,J. A. F. M. Luitjten,1,1,1,0,0
/books/OL12846330M,NL,Ziek of Schuldig?,F. Koenraadt,1,1,2,0,0
/books/OL12846528M,NL,Politieverzet in Haarlem,G. E Hartendorf,1,1,1,0,0
/books/OL12846530M,NL,Vitae Vesper,A. E. C Lindijer,1,1,1,0,0
/books/OL12846558M,NL,Nette meisjes gevraagd,Freek Baars,1,1,1,0,0
/books/OL12846747M,NL,Maakbaarheid en normativiteit,Marin Terpstra,1,1,1,0,0
/books/OL12847883M,NL,Fahrenheit's Letters to Leibniz and Boerhaave,P. Van Der Star,1,1,1,0,0
/books/OL12847910M,NL,Het Coolsingelziekenhuis Te Rotterdam (1839-1900). De ontwikkeling van een stedelijk ziekenhuis in de 19e eeuw.,M.J. van Lieburg,1,1,1,0,0
/books/OL12847954M,NL,Een afwijkend patroon,Janneke Plantenga,1,1,1,0,0
/books/OL12847968M,NL,Uitgeschreven of afgeschreven?,Rik van Berkel,1,1,1,0,0
/books/OL12847979M,NL,"Wilhelm Hibbeln, de glasmof",J. G Hibbeln,1,1,1,0,0
/books/OL12848121M,NL,Hofjes met perspectief,N. Y Schuijt-Lucassen,1,1,1,0,0
/books/OL12848227M,NL,Na Renault is niemand nog veilig,Stan Vanhulle,1,1,1,0,0
/books/OL12848303M,NL,Chaerte vande Vrye Heerlickheydt Warmondt,Johan Dou,2,2,2,0,0
/books/OL12848305M,NL,Prins Maurits' kaart van Rijnland en omliggend gebied,Floris Balthasar,1,1,1,0,0
/books/OL12848321M,NL,Honderduit,Tom Weerheijm,1,1,1,0,0
/books/OL12848410M,NL,"Conservare Jura (Publicaties Van Het Gerard Noodt Instituut, Rechtshistorisch)",P. Neve,1,1,1,0,0
/books/OL12848584M,NL,Bonis in bonum,K. J. S Bostoen,1,1,1,1,1
/books/OL12848599M,NL,Van 'vulliscuyl' tot huisvuilcentrale,G.N.M Vis,1,1,1,1,1
/books/OL12848600M,NL,Complexe consensus,Tity de Vries,1,1,1,0,0
/books/OL12848624M,NL,"Ideologisch debat en politieke strijd over het corporatisme tijdens het interbellum in Belgie (Verhandelingen van de Koninklijke Academie voor Wetenschappen, ... Kunsten van Belgie, Klasse der Letteren)",Dirk Luyten,1,1,1,0,0
/books/OL12848722M,NL,Verzorgd of zelfstandig,Monique Stavenuiter,1,1,1,0,0
/books/OL12848741M,NL,Voor de jeugd van tegenwoordig,Jan-Paul Verkaik,1,1,1,0,0
/books/OL12848747M,NL,Jeugdzorg,C. P. G Tilanus,1,1,1,0,0
/books/OL12848757M,NL,De 17de-eeuwse kaart van de goederen van de landkommanderij Alden Biesen (Limburgse documenten I),L Allemeersch,1,1,1,0,0
/books/OL12848763M,NL,Met den koorde of door het zwaard,Dick Schluter,1,1,1,0,0
/books/OL12848769M,NL,De macht van het idee,G. A. van der List,1,1,1,0,0
/books/OL12848816M,NL,"Waag veel, riskeer niets!",Piet L Koppen,1,1,1,0,0
/books/OL12848847M,NL,Hof en handel. Aziatische vorsten en de VOC 1620-1720,E. en P. RIETBERGEN. (Red.). LOCHER-SCHOLTEN,1,1,1,0,0
/books/OL12848871M,NL,Een geschiedenis van verloren illusies,Ton Geurtsen,1,1,1,0,0
/books/OL12849520M,NL,Cijfers en hun achterliggende realiteit. De MTMM-kwaliteitsparameters op hun kwaliteit onderzocht,Hilde De Wit,1,1,1,0,0
/books/OL12849549M,NL,Albert Heijn,Albert Heijn,1,1,1,0,0
/books/OL12849680M,NL,Bedoeïenen en oliemagnaten aan de Golf.,Hernalsteen H.,1,1,1,0,0
/books/OL12849826M,NL,De eucharistische vroomheid en het feest van Sacramentsdag in de Nederlanden tijdens de Late Middeleeuwen (Miscellanea Neerlandica),Charles M. A Caspers,1,1,1,0,0
/books/OL12849867M,NL,"Antwerpen, internationaal uitgeverscentrum van devotieprenten",Alfons K. L Thijs,1,1,1,0,0
/books/OL12849903M,NL,Over Brabant Geschreven. Handschriften En Archivalische Bronnen in de Tilburgse Universiteitsbibliotheek. Deel 2,Katholieke Universiteit Brabant,1,1,1,0,0
/books/OL12849982M,NL,Vorst en onderdaan. Studies over Holland en Zeeland in de late middeleeuwen.,Smit J.G.,1,1,1,0,0
/books/OL12849991M,NL,De paleografie van de documentaire bronnen in Holland en Zeeland in de dertiende eeuw. 2. Bijlagen,Burgers J.W.J.,1,1,1,0,0
/books/OL12850181M,NL,Suriname Free - 25 November 1975,Roy Tjin,1,1,1,1,1
/books/OL12850331M,NL,"Opvoeden tot sociale verantwoordelijkheid: De verzoening van wetenschap, ethiek en sekse in het sociaal werk in Nederland rond de eeuwwisseling (IISG: studies + essays)",Liesbeth Bervoets,1,1,1,0,0
/books/OL12850332M,NL,De levenbrengsters,Marijke Mossink,1,1,1,0,0
/books/OL12850341M,NL,Het Twentse model,Dik Nas,1,1,1,0,0
/books/OL12850342M,NL,Het huis der getallen,Anne-Marie Kuijlaars,1,1,1,0,0
/books/OL12850365M,NL,Doorbroken barrieres,Isja Finaly,1,1,1,0,0
/books/OL12850391M,NL,Beeldarchitectuur en kunst,Jean Leering,1,1,1,0,0
/books/OL12850400M,NL,Vervlogen jaren van Fokker,J. van Huijstee,1,1,1,0,0
/books/OL12850401M,NL,"Het Nationaal Gerechtshof, 1802-1811",E. C. G Bauwens,1,1,1,0,0
/books/OL12850576M,NL,Diamante Gedenkzuilen En Leerzaeme Voorbeelden,Lyckle Door De Vries,1,1,1,0,0
/books/OL12850683M,NL,Autonoom,C. G. M Smit,2,2,2,0,0
/books/OL12850850M,NL,"Door allen voor allen, een heerlijk streven!",Annemarie Knoop,1,1,1,0,0
/books/OL12850883M,NL,Het net en de wet,Jaap Kerkhoven,1,1,1,0,0
/books/OL12850919M,NL,Van Punt en Snoa,Bernard R Buddingh,1,1,1,0,0
/books/OL12850980M,NL,"Demografische databank Nederlandse gemeenten, 1811-1850 (NiDi rapport)",Erik Beekink,1,1,1,0,0
/books/OL12851151M,NL,De sleutel van de VPRO,Mirjam Prenger,1,1,1,0,0
/books/OL12851184M,NL,Vroolijk-wonen,Wim van Beek,1,1,1,0,0
/books/OL12851294M,NL,Van Fabriekswacht Tot Wachtbrigade,Dries Timmermans,1,1,1,0,0
/books/OL12851337M,NL,De Abdij van Loosduinen,Willem E. den Hertog,1,1,1,0,0
/books/OL12851517M,NL,Frits Peutz,Frits Peutz,1,1,2,0,0
/books/OL12851780M,NL,16th Worldwide Video Festival 1998 Catalogue,"World Wide Video Festival (16th 1998 Amsterdam, Netherlands)",0,0,0,0,0
/books/OL12851789M,NL,Onder de Acacia,Andre Hanou,1,1,1,0,0
/books/OL12851797M,NL,"Zilver, brood en kogels voor de koning",Maurits Alexander Ebben,1,1,1,0,0
/books/OL12851850M,NL,Toezicht op het beleggingsbeleid van pensioenfondsen en verzekeraars,G. R Boshuizen,1,1,1,0,0
/books/OL12851870M,NL,Beschaven!,Marleen de Vries,1,1,1,0,0
/books/OL12852102M,NL,Spraakmakende Blazers e.a.,Jan de Kruijff,1,0,0,0,0
/books/OL12852727M,NL,"Bedrijfsleven, overheid en handelsbevordering",Walter Henri Salzmann,1,1,1,0,0
/books/OL1296113M,NL,Kikker is verliefd,Max Velthuijs,0,0,0,0,0
/books/OL13111271M,NL,Yalde-kokhavim (Sidrah la-noar a. sh. Korts'ak),Clara Asscher-Pinkhof,1,1,1,0,0
/books/OL13253370M,NL,Luchtvaartontwikkelingen in Suriname,R. Th. C Wijdenbosch,1,1,1,0,0
/books/OL13254362M,NL,Zorg en strijd voor waardigheid,Eudya Vos,1,1,1,0,0
/books/OL13593785M,NL,"Nieuwe functies, nieuwe verschillen",Ellen van Oost,1,1,1,0,0
/books/OL13635291M,NL,Betty Woodman,Betty Woodman,3,3,11,2,2
/books/OL14084994M,NL,"Bartholomeus van Maastricht (d. 1446), monnik en conciliarist",Ton Meijknecht,1,1,1,0,0
/books/OL14578626M,NL,Pilatus en Herodes.,G. J. D. Aalders,1,1,1,0,0
/books/OL14581833M,NL,Een eeuw modern kapitalisme: De Regouts/Leed en strijd van Maastricht's proletariat.,M. Ubachs,1,1,1,0,0
/books/OL14606278M,NL,Geschiedenis van beeldende vorming.,A Gerritse,1,1,1,0,0
/books/OL14657316M,NL,Den oorspronck van de ruïne en aermoede der Spaensche Nederlanden,Pieter Cardon,1,1,1,0,0
/books/OL14681943M,NL,De religieuze projectie.,Fokke.* Sierksma,1,1,1,0,0
/books/OL14682558M,NL,Fenomenologie en psychiatrie,H. C. Rümke,1,1,1,0,0
/books/OL14689526M,NL,Strofische structuren in de Bijbels-hebreeuwse poëzie.,Pieter Van der Lugt,1,1,1,0,0
/books/OL14710508M,NL,Kritiek als credo.,Hendrik de.* Vries,1,1,1,0,0
/books/OL1472033M,NL,Een banket voor Blauwbaard,Jan L. Broeckx,1,1,1,0,0
/books/OL1473013M,NL,Verhaal en werkelijkheid,Cornelis Anthonie van Peursen,1,1,1,0,0
/books/OL14732156M,NL,Kennis en noodzakelijkheid.,Antonie.* Vos,1,1,1,0,0
/books/OL14745355M,NL,Gemeenschapszin en plichtsbesef,Henk te Velde,1,1,1,0,0
/books/OL14752439M,NL,Heiligen uit de modder,R. M. van Heeringen,1,1,1,0,0
/books/OL14763104M,NL,Gereformeerde gemeenten in Zeeland.,A.G.* Eggebeen,1,1,1,0,0
/books/OL14780799M,NL,"De geschiedenis van de Stichting Sint Nicolai Broederschap te Arnhem, 1351-1993",V. Paquay,1,1,2,0,0
/books/OL1490779M,NL,De wiekslag van hun geest,W. Otterspeer,1,1,1,0,0
/books/OL15133509M,NL,De Problematiek van de Gemeentezang in de Franse Gereformeerde Kerken en de Liturgische Rijkdom van het Geneefse Psalter,Emmanuel Haein,1,1,1,0,0
/books/OL15243310M,NL,Muziek in de kinderrevalidatie,Madeleen de Bruijn,1,1,1,0,0
/books/OL15515768M,NL,"Dutch posters, 1960-1996",Anthon Beeke,1,1,2,0,0
/books/OL1608602M,NL,Clio's stiefkind,Eduard Jan Dijksterhuis,1,1,1,0,0
/books/OL16170784M,NL,Esther Knobel,Esther Knobel,2,2,3,0,0
/books/OL16216445M,NL,Paul Bodifée,Roel H. Smit-Muller,1,1,1,0,0
/books/OL16242613M,NL,Een nieuw wereldbeeld!,Luc de Martelaere,1,1,1,0,0
