source_key,language,quality_bucket,original_title,original_authors,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,cover_id,isbn,publisher,publish_date,title_score,author_score,edition_title_score,candidate_score,candidate_rank
/books/OL10502463M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL37437980W,Le vicomte de Bragelonne ou dix ans plus tard. Complément des Trois Mousquetaires et de Vingt ans après [1/6],Alexandre Dumas,/books/OL25530790M,"Le vicomte de Bragelonne, ou Dix ans plus tard",fre,14563824,,Michel Lévy frères,1874,0.96,1.0,0.96,116.99999999999999,3
/books/OL10502464M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL36738W,"Le vicomte de Bragelonne, ou, dix ans plus tard",Alexandre Dumas | Auguste Maquet | Auguste Maquet,/books/OL24758461M,Le Vicomte de Bragelonne,fre,14563739,,A. Le Vasseur,1907,0.96,1.0,1.0,118.19999999999999,1
/books/OL10502464M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL37291743W,Le vicomte de Bragelonne ou dix ans plus tard. Complément des Trois Mousquetaires et de Vingt ans après [3/6],Alexandre Dumas,/books/OL23721217M,"Le vicomte de Bragelonne; ou, Dix ans plus tard",fre,14560440,,"Calmann Lévy, Editeur",1878,0.96,1.0,0.96,116.99999999999999,2
/books/OL10502464M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL37437980W,Le vicomte de Bragelonne ou dix ans plus tard. Complément des Trois Mousquetaires et de Vingt ans après [1/6],Alexandre Dumas,/books/OL25530790M,"Le vicomte de Bragelonne, ou Dix ans plus tard",fre,14563824,,Michel Lévy frères,1874,0.96,1.0,0.96,116.99999999999999,3
/books/OL10502466M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL36738W,"Le vicomte de Bragelonne, ou, dix ans plus tard",Alexandre Dumas | Auguste Maquet | Auguste Maquet,/books/OL24758461M,Le Vicomte de Bragelonne,fre,14563739,,A. Le Vasseur,1907,0.96,1.0,1.0,118.19999999999999,1
/books/OL10502466M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL37291743W,Le vicomte de Bragelonne ou dix ans plus tard. Complément des Trois Mousquetaires et de Vingt ans après [3/6],Alexandre Dumas,/books/OL23721217M,"Le vicomte de Bragelonne; ou, Dix ans plus tard",fre,14560440,,"Calmann Lévy, Editeur",1878,0.96,1.0,0.96,116.99999999999999,2
/books/OL10502466M,FR,PROMISING,Le Vicomte de Bragelonne,Alexandre Dumas,TITLE_AUTHOR,/works/OL37437980W,Le vicomte de Bragelonne ou dix ans plus tard. Complément des Trois Mousquetaires et de Vingt ans après [1/6],Alexandre Dumas,/books/OL25530790M,"Le vicomte de Bragelonne, ou Dix ans plus tard",fre,14563824,,Michel Lévy frères,1874,0.96,1.0,0.96,116.99999999999999,3
/books/OL12646162M,FR,PROMISING,"Vive Mon Corps (Le Gout De Savoir, 4)",Marie-Francine Hébert,TITLE_AUTHOR,/works/OL10009399W,"Vive Mon Corps (Le Gout De Savoir, 4)",Marie-Francine Hébert,/books/OL12646162M,"Vive Mon Corps (Le Gout De Savoir, 4)",fre,5204727,9782890212268,La Courte Echelle,August 1994,1.0,1.0,1.0,125.0,1
/books/OL10502551M,FR,PROMISING,Le Collier de la Reine,Alexandre Dumas,TITLE_AUTHOR,/works/OL36847W,Le collier de la reine,Alexandre Dumas | Auguste Maquet,/books/OL20477230M,Le Collier de la Reine,fre,14558261,,Paul Arpin,1849,1.0,1.0,1.0,120.0,1
/books/OL10502551M,FR,PROMISING,Le Collier de la Reine,Alexandre Dumas,TITLE_AUTHOR,/works/OL37303196W,Le collier de la reine [3/3],Alexandre Dumas,/books/OL20424004M,Le collier de la reine,fre,14557246,,"Calmann Lévy, Editeur",1888,0.96,1.0,1.0,118.19999999999999,2
/books/OL10502551M,FR,PROMISING,Le Collier de la Reine,Alexandre Dumas,TITLE_AUTHOR,/works/OL35402176W,Le collier de la reine [2/3],Alexandre Dumas,/books/OL47824341M,Le collier de la reine,fre,14566356,,"Nelson, Editeurs",1931,0.96,1.0,1.0,118.19999999999999,3
/books/OL10502551M,FR,PROMISING,Le Collier de la Reine,Alexandre Dumas,TITLE_AUTHOR,/works/OL37312433W,Le collier de la reine [1/3],Alexandre Dumas,/books/OL50288411M,Le collier de la reine,fre,14552584,,"Michel Lévy Frères, Editeurs",1873,0.96,1.0,1.0,118.19999999999999,4
/books/OL12646245M,FR,PROMISING,"Grattelle Au Bois Mordant (Il Etait Une Fois, 9)",Jasmine Dube,TITLE_AUTHOR,/works/OL10009384W,"Grattelle Au Bois Mordant (Il Etait Une Fois, 9)",Jasmine Dube,/books/OL12646245M,"Grattelle Au Bois Mordant (Il Etait Une Fois, 9)",fre,5204656,9782890213326,La Courte Echelle,August 1998,1.0,1.0,1.0,125.0,1
/books/OL12646333M,FR,PROMISING,Elvis aime danser (Elvis),Jasmine Dube,TITLE_AUTHOR,/works/OL10009381W,Elvis aime danser (Elvis),Jasmine Dube,/books/OL12646333M,Elvis aime danser (Elvis),fre,5204664,9782890214620,La Courte Echelle,"May 5, 2001",1.0,1.0,1.0,125.0,1
/books/OL13429595M,FR,PROMISING,Il Gusto Del Segreto,Jacques Derrida | Maurizio Ferraris,TITLE_AUTHOR,/works/OL10303242W,Il Gusto Del Segreto,Jacques Derrida | Maurizio Ferraris,/books/OL13429595M,Il Gusto Del Segreto,ita | fre,13287705,9788842051251,Laterza,1997,1.0,1.0,1.0,125.0,1
/books/OL13434524M,FR,PROMISING,Picturae Excisae,Paola D'Alconzo,TITLE_AUTHOR,/works/OL10304291W,Picturae Excisae,Paola D'Alconzo,/books/OL13434524M,Picturae Excisae,ita | fre | spa,5284675,9788882651930,L'erma Di Bretschneider,May 2003,1.0,1.0,1.0,125.0,1
/books/OL15239056M,FR,PROMISING,Essai de cosmologie,Pierre-Louis Moreau de Maupertuis,TITLE_AUTHOR,/works/OL13822901W,Essai de cosmologie,Pierre-Louis Moreau de Maupertuis,/books/OL23564580M,Essai de cosmologie,fre,9916790,,Sine nomine,1751,1.0,1.0,1.0,120.0,1
/books/OL15246841M,FR,PROMISING,Moscou aller-retour.,Jacques Derrida,TITLE_AUTHOR,/works/OL15039826W,Moscou aller-retour,Jacques Derrida,/books/OL21164766M,Moscou aller-retour,fre,9916518,287678226X,Éditions de l'Aube,1995,1.0,1.0,1.0,125.0,1
/books/OL15237728M,FR,PROMISING,Les Pyrénées,Victor Hugo,TITLE_AUTHOR,/works/OL1063876W,Voyage vers les Pyrénées,Victor Hugo,/books/OL3535533M,Voyage vers les Pyrénées,fre,2180875,2866454057,Lebaud-Félin,2001,0.96,1.0,0.96,121.99999999999999,1
/books/OL15489263M,FR,PROMISING,Collection Alouette.,Pierrette Gaudreau,TITLE_AUTHOR,/works/OL11595116W,Collection Alouette,Pierrette Gaudreau,/books/OL15486716M,Collection Alouette.,fre,10348824,2760112683,Guérin,1984,1.0,1.0,1.0,125.0,1
/books/OL15988110M,FR,PROMISING,savant et la politique,Jeannine Verdès-Leroux,TITLE_ONLY,/works/OL9962226W,Le savant et la politique,Verdès-Leroux,/books/OL12506495M,Le savant et la politique,fre,3104363,9782253943341,Le Livre de Poche,"December 31, 1998",0.96,0.96,0.96,115.6,1
/books/OL16265606M,FR,PROMISING,Voyages,Victor Hugo,TITLE_AUTHOR,/works/OL1063875W,Voyages France et Belgique (1834-1837),Victor Hugo,/books/OL4784937M,Voyages France et Belgique (1834-1837),fre,4443836,2706100435,Presses universitaires de Grenoble,1974,0.96,1.0,0.96,121.99999999999999,1
/books/OL16178100M,FR,PROMISING,Les reptiles,Louise Beaudin,TITLE_AUTHOR,/works/OL26443356W,Les reptiles,Louise Beaudin,/books/OL35728533M,Les reptiles,fre,12469061,9782920438262,Éditions M. Quintin,1989,1.0,1.0,1.0,125.0,1
/books/OL16443021M,FR,PROMISING,Dictionnaire d'iconographie romane,Marc Thoumieu,TITLE_AUTHOR,/works/OL43589994W,Dictionnaire d'iconographie romane,Marc Thoumieu,/books/OL8934408M,Dictionnaire d'iconographie romane,fre,2164366,9782736902438,Zodiaque,"February 12, 1999",1.0,1.0,1.0,125.0,1
/books/OL16552498M,FR,PROMISING,Max au rallye,Monique Corriveau,TITLE_AUTHOR,/works/OL17963351W,Max au rallye,Monique Corriveau,/books/OL33017007M,Max au rallye,fre,11677987,,Editions Jeunesse,1968,1.0,1.0,1.0,120.0,1
/books/OL17093493M,FR,PROMISING,Seigneurs et bâtisseurs,Bruno Phalip,TITLE_AUTHOR,/works/OL38598458W,Seigneurs et bâtisseurs,Bruno Phalip | Gabriel Fournier,/books/OL12625600M,Seigneurs et bâtisseurs,fre,3142545,9782845161368,Presses universitaires Blaise Pascal,"January 1, 2000",1.0,1.0,1.0,125.0,1
/books/OL17027253M,FR,PROMISING,Les Années Pilote,Patrick Gaumer,TITLE_AUTHOR,/works/OL1722716W,Les annees pilote,Patrick Gaumer,/books/OL9311483M,Les annees pilote,fre,2144248,9782205054262,Dargaud,"November 6, 2002",1.0,1.0,1.0,125.0,1
/books/OL17135410M,FR,PROMISING,L' autoroute du soleil,Baru,TITLE_AUTHOR,/works/OL8915558W,L'Autoroute du soleil,Baru,/books/OL8863862M,L'Autoroute du soleil,fre,973076,9782203372061,Casterman,"September 25, 1995",1.0,1.0,1.0,125.0,1
/books/OL17158463M,FR,PROMISING,Les formes elementaires de la vie religieuse,Émile Durkheim,TITLE_AUTHOR,/works/OL16098981W,Les formes élémentaire de la vie religieuse,Émile Durkheim,/books/OL24994619M,Les formes élémentaire de la vie religieuse,fre,6935143,,F. Alcan,1912,0.9885057471264368,1.0,0.9885057471264368,119.13793103448276,1
/books/OL17163079M,FR,PROMISING,Mon enfance lilloise racontée à ma fille,Denis Herbert,TITLE_AUTHOR,/works/OL9760131W,Mon Enfance Lilloise racontee a ma fille,Denis Herbert,/books/OL11802956M,Mon Enfance Lilloise racontee a ma fille,fre,12919808,9780974315898,"Beach Lloyd Publishers, LLC","May 31, 2007",1.0,1.0,1.0,125.0,1
/books/OL17488462M,FR,PROMISING,La bande dessinée,Benoît Peeters,TITLE_AUTHOR,/works/OL8984313W,Lire la bande dessinée,Benoît Peeters,/books/OL12399908M,Lire la bande dessinée,fre,3080897,9782080800534,Flammarion,"January 15, 2003",0.96,1.0,0.96,121.99999999999999,1
/books/OL17884562M,FR,PROMISING,Du rôle de l'idée de l'instant dans la philosophie de Descartes,Jean André Wahl,TITLE_AUTHOR,/works/OL18069912W,Du role de l'idée de l'instant dans la philosophie de Descartes,Jean André Wahl,/books/OL24143342M,Du role de l'idée de l'instant dans la philosophie de Descartes,fre,6322379,,Alcan,1920,1.0,1.0,1.0,120.0,1
/books/OL18207605M,FR,PROMISING,Aristocrates et grands bourgeois,Éric Mension-Rigau,TITLE_AUTHOR,/works/OL706775W,Aristocrates et grands bourgeois,Eric Mension-Rigau,/books/OL1198360M,Aristocrates et grands bourgeois,fre,14623483,2259180159,Plon,1994,1.0,1.0,1.0,125.0,1
/books/OL18357244M,FR,PROMISING,Marius Barbeau et l'art au Québec,Mario Béland,TITLE_AUTHOR,/works/OL4733633W,Marius Barbeau et l'art au Québec,Mario Béland,/books/OL2139407M,Marius Barbeau et l'art au Québec,fre,9639280,2920576194,CELAT,1988,1.0,1.0,1.0,125.0,1
/books/OL18433417M,FR,PROMISING,La caste des Méta-Barons,Alejandro Jodorowsky,TITLE_AUTHOR,/works/OL8934176M,La Caste des méta-barons,Alejandro Jodorowsky | Gimenez | Juan Giménez,/books/OL8934176M,La Caste des méta-barons,fre,984972,9782731613872,Les Humanoïdes Associés,"June 1, 2000",1.0,1.0,1.0,125.0,1
/books/OL18433417M,FR,PROMISING,La caste des Méta-Barons,Alejandro Jodorowsky,TITLE_AUTHOR,/works/OL24153462W,La Caste des Méta-Barons - Intégrale sous coffret,Juan Giménez | Alejandro Jodorowsky,/books/OL31876538M,La Caste des Méta-Barons - Intégrale sous coffret,fre,10553027,9782731613667,Les Humanoïdes associés,"Nov 04, 2020",0.96,1.0,0.96,121.99999999999999,2
/books/OL18433417M,FR,PROMISING,La caste des Méta-Barons,Alejandro Jodorowsky,TITLE_AUTHOR,/works/OL24153463W,La Caste des Méta-Barons - Intégrale sous coffret,Juan Giménez | Alejandro Jodorowsky,/books/OL31876539M,La Caste des Méta-Barons - Intégrale sous coffret,fre,10553028,9782731613667,Les Humanoïdes associés,"Nov 04, 2020",0.96,1.0,0.96,121.99999999999999,3
/books/OL18433417M,FR,PROMISING,La caste des Méta-Barons,Alejandro Jodorowsky,TITLE_AUTHOR,/works/OL15101741W,"La caste des méta-barons, tome 1",Alejandro Jodorowsky,/books/OL8934159M,"La caste des méta-barons, tome 1",fre,984934,9782731610086,Les Humanoïdes associés,"November 1, 1992",0.96,1.0,0.96,121.99999999999999,4
/books/OL19185389M,FR,PROMISING,"La colonisation dans les comtés de Dorchester, Bellechasse, Montmagny, L'Islet, Kamouraska",Eugène Rouillard,TITLE_AUTHOR,/works/OL16656811W,"La Colonisation dans les comtés de Dorchester Bellechasse, Montmagny, L'Islet, Kamouraska",Eugène Rouillard,/books/OL25333534M,"La Colonisation dans les comtés de Dorchester Bellechasse, Montmagny, L'Islet, Kamouraska",fre,7162570,,Ministère de la colonisation et des mines,1901,1.0,1.0,1.0,120.0,1
/books/OL19185389M,FR,PROMISING,"La colonisation dans les comtés de Dorchester, Bellechasse, Montmagny, L'Islet, Kamouraska",Eugène Rouillard,TITLE_AUTHOR,/works/OL7043651W,"La colonisation dans les comtés de Dorchester, Bellechasse, Montmagny, l'Islet, Kamouraska",Eugène Rouillard,/books/OL5100830M,"La colonisation dans les comtés de Dorchester, Bellechasse, Montmagny, l'Islet, Kamouraska.",fre,14572485,,publisher not identified,1901,1.0,1.0,1.0,120.0,2
/books/OL18604357M,FR,PROMISING,Art poetique,Max Jacob,TITLE_AUTHOR,/works/OL523030W,Art poétique,Max Jacob,/books/OL13995055M,Art poétique.,fre,5948338,,Émile-Paul frères,1922,1.0,1.0,1.0,120.0,1
/books/OL18604357M,FR,PROMISING,Art poetique,Max Jacob,TITLE_AUTHOR,/works/OL16905932W,Art poétique,Max Jacob,/books/OL25525522M,Art poétique,fre,9689419,,Chez Émile-Paul frères,1922,1.0,1.0,1.0,120.0,2
/books/OL18888328M,FR,PROMISING,Réflexions préliminaires des vrais principes politiques,Clément Dumesnil,TITLE_AUTHOR,/works/OL15677515W,Réflexions préliminaires des vrais principes politiques,Clément Dumesnil,/books/OL24609035M,Réflexions préliminaires des vrais principes politiques,fre,6690770,0665441843,Sine nomine,1849,1.0,1.0,1.0,125.0,1
/books/OL18888328M,FR,PROMISING,Réflexions préliminaires des vrais principes politiques,Clément Dumesnil,TITLE_AUTHOR,/works/OL16829625W,Reflexions preliminaires des vrais principes politiques,Clément Dumesnil,/books/OL25456105M,Reflexions preliminaires des vrais principes politiques,fre,9927356,,des Presses de l'Avenir,1849,1.0,1.0,1.0,120.0,2
/books/OL18914319M,FR,PROMISING,Promenade au Canada et aux Etats-Unis,Christophe Allard,TITLE_AUTHOR,/works/OL5811596W,Promenade au Canada et aux Etats-Unis,Christophe Allard,/books/OL23350428M,Promenade au Canada et aux Etats-Unis,fre,6104260,0665065051,Didier,1878,1.0,1.0,1.0,125.0,1
/books/OL18914319M,FR,PROMISING,Promenade au Canada et aux Etats-Unis,Christophe Allard,TITLE_AUTHOR,/works/OL15680260W,Promenade au Canada et aux Etats-Unis,Christophe Allard,/books/OL24611436M,Promenade au Canada et aux Etats-Unis,fre,6702091,,Didier & Cie,1878,1.0,1.0,1.0,120.0,2
/books/OL18915584M,FR,PROMISING,Missio canadensis epistola ex portu-regali in Acadia,Pierre Biard,TITLE_AUTHOR,/works/OL13795904W,Missio canadensis epistola ex portu-regali in Acadia,Pierre Biard,/books/OL23350432M,Missio canadensis epistola ex portu-regali in Acadia,fre,6104263,0665065086,excvdebat Joel Munsellius ...,1870,1.0,1.0,1.0,125.0,1
/books/OL18964826M,FR,PROMISING,Des fureurs héroïques,Giordano Bruno,TITLE_AUTHOR,/works/OL17960165W,Des fureurs héroïques (De gl'heroici furori),Giordano Bruno,/books/OL26552556M,Des fureurs héroïques (De gl'heroici furori),fre,10033974,,Les Belles Lettres,1954,0.96,1.0,0.96,116.99999999999999,1
/books/OL19110475M,FR,PROMISING,La recherche de la verité par la lumière naturelle,René Descartes,TITLE_AUTHOR,/works/OL1151382W,La recherche dé la vérité par la lumière naturelle,René Descartes,/books/OL18062932M,La recherche dé la vérité par la lumière naturelle,ger | lat | fre,5401101,3884793217,Königshausen & Neumann,1989,1.0,1.0,1.0,125.0,1
/books/OL19094799M,FR,PROMISING,"Dieu, hypothèse inutile?",Edouard Boné,TITLE_AUTHOR,/works/OL10006646W,Dieu,Edouard Boné,/books/OL12639684M,Dieu,fre,3154237,9782873241315,Editions Racine,"November 8, 1999",0.96,1.0,1.0,123.19999999999999,1
/books/OL19139282M,FR,PROMISING,Catalogue officiel des oeuvres d'art exposées dans le pavillon du Canada = Official catalogue of the works of art exhibited in the Canadian pavillion,"Exposition universelle internationale de 1900 (Paris, France)",TITLE_ONLY,/works/OL10921372W,Catalogue officiel des oeuvres d'art exposées dans le pavillon du Canada = Official catalogue of the works of art exhibited in the Canadian pavillion,Exposition universelle,/books/OL23420923M,Catalogue officiel des oeuvres d'art exposées dans le pavillon du Canada = Official catalogue of the works of art exhibited in the Canadian pavillion,fre,6140726,0665117248,Exposition universelle,1900,1.0,0.96,1.0,118.6,1
/books/OL19367421M,FR,PROMISING,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,TITLE_AUTHOR,/works/OL15702314W,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,/books/OL24626891M,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,fre,7182378,0665464304,Armand-Aubrée,1833,1.0,1.0,1.0,125.0,1
/books/OL19367421M,FR,PROMISING,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,TITLE_AUTHOR,/works/OL15702328W,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,/books/OL24626905M,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,fre,7182229,0665464444,Armand-Aubrée,1834,1.0,1.0,1.0,125.0,2
/books/OL19367421M,FR,PROMISING,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,TITLE_AUTHOR,/works/OL15702329W,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,/books/OL24626906M,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,fre,7182237,0665464525,Armand-Aubrée,1835,1.0,1.0,1.0,125.0,3
/books/OL19367421M,FR,PROMISING,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,TITLE_AUTHOR,/works/OL15702330W,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,Albert Montémont,/books/OL24626907M,Bibliothèque universelle des voyages effectués par mer ou par terre dans les diverses parties du monde depuis les premières découvertes jusqu'à nos jours,fre,7182309,0665464320,Armand-Aubrée,1833,1.0,1.0,1.0,125.0,4
/books/OL19264632M,FR,PROMISING,Le premier sexe,André Rauch,TITLE_AUTHOR,/works/OL28962905W,Le premier sexe,André Rauch,/books/OL39822489M,Le premier sexe,fre,12947080,9782213677088,Fayard,2012,1.0,1.0,1.0,125.0,1
/books/OL19330324M,FR,PROMISING,Michel Foucault,Jean-François Bert,TITLE_AUTHOR,/works/OL28595655W,"""Histoire de la folie à l'âge classique"" de Michel Foucault",Philippe Artières | Jean-François Bert | Philippe Chevallier | Frédéric Gros | Luca Paltrinieri | Judith Revel | Mathieu Potte-Bonneville | Martin Saar,/books/OL39207743M,"""Histoire de la folie à l'âge classique"" de Michel Foucault",fre,12839402,9782841333905,Presses universitaires de Caen,2011,0.96,1.0,0.96,121.99999999999999,1
/books/OL19353658M,FR,PROMISING,Post-scriptum sur l'insignifiance,Cornelius Castoriadis,TITLE_AUTHOR,/works/OL570811W,Post-scriptum sur l'insignifiance,Cornelius Castoriadis,/books/OL62371M,Post-scriptum sur l'insignifiance,fre,2184100,2876784351,Editions de l'Aube,1998,1.0,1.0,1.0,125.0,1
/books/OL19336782M,FR,PROMISING,L' amant de la Chine du Nord,Marguerite Duras,TITLE_AUTHOR,/works/OL159388W,L' amant de la Chine du Nord,Marguerite Duras,/books/OL1339390M,L' amant de la Chine du Nord,fre,969840,2070723798,Gallimard,1991,1.0,1.0,1.0,125.0,1
/books/OL19496009M,FR,PROMISING,La pitié,Michel Guérin,TITLE_AUTHOR,/works/OL10005940W,La terreur et la pitié,Michel Guérin,/books/OL12637221M,La terreur et la pitié,fre,3152094,9782868694959,Actes Sud,"June 18, 1992",0.96,1.0,0.96,121.99999999999999,1
/books/OL19438027M,FR,PROMISING,Anticosti en 1900,Charles P. Florent Baillairgé,TITLE_AUTHOR,/works/OL24872933W,Anticosti en 1900,Charles P. Florent Baillairgé,/books/OL33061821M,Anticosti en 1900,fre,11763279,,Sine nomine,1900,1.0,1.0,1.0,120.0,1
/books/OL19599502M,FR,PROMISING,Je révise avec mon enfant.,Sylvie Benoit,TITLE_AUTHOR,/works/OL20943084W,Je révise avec mon enfant,Sylvie Benoit,/books/OL28375168M,Je révise avec mon enfant,fre,10312061,9782895682165,Trécarré,2003,1.0,1.0,1.0,125.0,1
/books/OL19793756M,FR,PROMISING,Anthropologie et histoire au siècle des lumières,Michèle Duchet,TITLE_AUTHOR,/works/OL5172978W,Anthropologie et histoire au siècle des Lumières,Michèle Duchet,/books/OL22478947M,Anthropologie et histoire au siècle des Lumières,fre,15138262,222607872X,Albin Michel,1995,1.0,1.0,1.0,125.0,1
/books/OL19793756M,FR,PROMISING,Anthropologie et histoire au siècle des lumières,Michèle Duchet,TITLE_AUTHOR,/works/OL8995081W,Anthropologie et histoire au siècle des Lumières,Michele Duchet,/books/OL8885716M,Anthropologie et histoire au siècle des Lumières,fre,975504,9782226078728,Albin Michel,"October 5, 1995",1.0,1.0,1.0,125.0,2
/books/OL19607895M,FR,PROMISING,Le Lac St. Jean et le grand Nord-Est,J. G. Scott,TITLE_AUTHOR,/works/OL12940173W,Le Lac St. Jean et le grand Nord-Est,J. G. Scott,/books/OL23344691M,Le Lac St. Jean et le grand Nord-Est,fre,6100663,0665029837,Sine nomine,1883,1.0,1.0,1.0,125.0,1
/books/OL19607895M,FR,PROMISING,Le Lac St. Jean et le grand Nord-Est,J. G. Scott,TITLE_AUTHOR,/works/OL15358018W,Le Lac St. Jean et le grand Nord-Est,J. G. Scott,/books/OL24344457M,Le Lac St. Jean et le grand Nord-Est,fre,6478703,0665336446,Sine nomine,1880,1.0,1.0,1.0,125.0,2
/books/OL19724282M,FR,PROMISING,Le déclic,Milo Manara,TITLE_AUTHOR,/works/OL19021312W,Le déclic,Milo Manara,/books/OL2599139M,Le déclic,fre,975336,2226019693,A. Michel,1984,1.0,1.0,1.0,125.0,1
/books/OL19724282M,FR,PROMISING,Le déclic,Milo Manara,TITLE_AUTHOR,/works/OL608185W,"Le Déclic, tome 3",Milo Manara,/books/OL8885690M,"Le Déclic, tome 3",fre,975489,9782226075017,Albin Michel,"January 1, 1994",0.96,1.0,0.96,121.99999999999999,2
/books/OL19724282M,FR,PROMISING,Le déclic,Milo Manara,TITLE_AUTHOR,/works/OL608186W,"Le Déclic, tome 4",Milo Manara,/books/OL8885944M,"Le Déclic, tome 4",fre,975714,9782226127303,Albin Michel,"November 6, 2001",0.96,1.0,0.96,121.99999999999999,3
/books/OL19736163M,FR,PROMISING,Peuples et nations du monde,Ibn Khaldūn,TITLE_AUTHOR,/works/OL8971372W,"Peuples et Nations du monde, tome 2",Ibn Khaldûn,/books/OL12592060M,"Peuples et Nations du monde, tome 2",fre,3123350,9782727434962,Sindbad,"September 5, 1995",0.96,1.0,0.96,121.99999999999999,1
/books/OL19738361M,FR,PROMISING,Le monopole,Diane Francis,TITLE_AUTHOR,/works/OL2049863W,Le monopole,Diane Francis,/books/OL22190111M,Le monopole,fre,10580806,2761906675,Ed. de l'Homme,1986,1.0,1.0,1.0,125.0,1
/books/OL19488243M,FR,PROMISING,Hergé,Hergé,TITLE_AUTHOR,/works/OL19572296W,Hergé,Hergé,/books/OL19488243M,Hergé,fre,5473463,2874240990,Moulinsart,2006,1.0,1.0,1.0,125.0,1
/books/OL19488243M,FR,PROMISING,Hergé,Hergé,TITLE_AUTHOR,/works/OL31473129W,Spécial Hergé (A SUIVRE) (AUTOUR D'HERGE ET TINTIN),Hergé | Philippe Bertrand | Pascal Bruckner,/books/OL12448557M,Spécial Hergé (A SUIVRE),fre,3089081,9782203017139,Casterman,"January 17, 2003",0.96,1.0,0.96,121.99999999999999,2
/books/OL19488243M,FR,PROMISING,Hergé,Hergé,TITLE_AUTHOR,/works/OL3543863W,Entretiens avec Hergé,Hergé,/books/OL1980012M,Entretiens avec Hergé,fre,8375150,2203017082,Casterman,1989,0.96,1.0,0.96,121.99999999999999,3
/books/OL19488243M,FR,PROMISING,Hergé,Hergé,TITLE_AUTHOR,/works/OL3543878W,L' univers d'Hergé,Hergé,/books/OL2109974M,L' univers d'Hergé,fre,14810522,,Rombaldi,1987,0.96,1.0,0.96,116.99999999999999,4
/books/OL19832786M,FR,PROMISING,L' art 1900,Georges De Bartha,TITLE_AUTHOR,/works/OL10002308W,L' Art 1900 (Collection Ecoles Et Mouvements),Georges De Bartha,/books/OL12628499M,L' Art 1900 (Collection Ecoles Et Mouvements),fre,3145041,9782850472282,La Bibliotheque des Arts (FR),"January 1, 2000",0.96,1.0,0.96,121.99999999999999,1
/books/OL20032232M,FR,PROMISING,Repris de justesse,Yazid Kherfi,TITLE_ONLY,/works/OL9967833W,Repris de justesse,Kherfi,/books/OL12522769M,Repris de justesse,fre,3117769,9782707140289,La Découverte,"March 21, 2003",1.0,0.96,1.0,118.6,1
/books/OL20041312M,FR,PROMISING,Ils étaient de leur village ...,Gérard Boutet,TITLE_AUTHOR,/works/OL10004963W,"Ils étaient de leur village, tome 1",Gérard Boutet,/books/OL12635162M,"Ils étaient de leur village, tome 1",fre,3150312,9782865530717,Jean-Cyrille Godefroy,"March 15, 1999",0.96,1.0,0.96,121.99999999999999,1
/books/OL20135230M,FR,PROMISING,La nomenklatura,M. S. Voslenskii,TITLE_AUTHOR,/works/OL4227491W,Nomenklatura,M. S. Voslenskiĭ,/books/OL15239686M,La nomenklatura,fre,14088980,2714413366,Belfond,1980,0.96,1.0,1.0,123.19999999999999,1
/books/OL20135230M,FR,PROMISING,La nomenklatura,M. S. Voslenskii,TITLE_AUTHOR,/works/OL11233109W,Les maîtres de la Nomenklatura,M. S. Voslenskiĭ,/books/OL19547980M,Les maîtres de la Nomenklatura,fre,12548227,2714422640,P. Belfond,1989,0.96,1.0,0.96,121.99999999999999,2
